13163_DivIVA_domain-contai...faa	ID:WP_096657727.1,	ID:WP_201782633.1,	ID:WP_197707066.1,	ID:WP_096688253.1,	ID:WP_096688253.1,	ID:WP_144051075.1,	ID:WP_224174836.1,	
13164_glyoxalase-like_doma...faa	ID:WP_096657856.1,	ID:WP_035157932.1,	ID:WP_096625894.1,	ID:WP_096689016.1,	ID:WP_096689016.1,	ID:WP_015200612.1,	ID:WP_224178867.1,	
13165_RNA_polymerase_subun...faa	ID:WP_096657857.1,	ID:WP_035157935.1,	ID:WP_096620595.1,	ID:WP_096689015.1,	ID:WP_096689015.1,	ID:WP_015200613.1,	ID:WP_223991351.1,	
13166_tetratricopeptide_re...faa	ID:WP_096657858.1,	ID:WP_082127392.1,	ID:WP_096620596.1,	ID:WP_096689014.1,	ID:WP_096689014.1,	ID:WP_015200614.1,	ID:WP_224178866.1,	
13167_ruvC.faa	ID:WP_096652807.1,	ID:WP_035148957.1,	ID:WP_096620597.1,	ID:WP_096684853.1,	ID:WP_096684853.1,	ID:WP_015200422.1,	ID:WP_223978369.1,	
13168_YvcK_family_protein.faa	ID:WP_096652805.1,	ID:WP_035148955.1,	ID:WP_096620598.1,	ID:WP_096684851.1,	ID:WP_096684851.1,	ID:WP_015200421.1,	ID:WP_223978370.1,	
13169_Rpn_family_recombina...faa	-	-	ID:WP_096620599.1,ID:WP_096620600.1,ID:WP_096621143.1,ID:WP_096621144.1,ID:WP_096621487.1,ID:WP_096621488.1,ID:WP_096624306.1,ID:WP_096624513.1,	ID:WP_096686928.1,	ID:WP_096686928.1,	-	ID:WP_224180374.1,	
13171_trpB.faa	ID:WP_096653630.1,ID:WP_096657037.1,	ID:WP_035158413.1,	ID:WP_096620602.1,	ID:WP_096685243.1,ID:WP_096686968.1,ID:WP_096694295.1,	ID:WP_096685243.1,ID:WP_096686968.1,ID:WP_096694295.1,	ID:WP_015197770.1,	ID:WP_224177570.1,ID:WP_223973878.1,ID:WP_223978775.1,	
13172_3--2---5--bisphospha...faa	ID:WP_096657000.1,	ID:WP_035156396.1,	ID:WP_096625896.1,	ID:WP_096688435.1,	ID:WP_096688435.1,	ID:WP_015198783.1,	ID:WP_224179236.1,	
13173_hypothetical_protein.faa	-	-	ID:WP_096620603.1,	-	-	-	-	
13174_prohibitin_family_pr...faa	ID:WP_096655101.1,	-	ID:WP_096620604.1,	ID:WP_096693295.1,	ID:WP_096693295.1,	-	ID:WP_223977555.1,	
13175_J_domain-containing_...faa	ID:WP_096658311.1,	ID:WP_035153462.1,	ID:WP_096620605.1,	ID:WP_096690121.1,	ID:WP_096690121.1,	ID:WP_015198647.1,	ID:WP_223988193.1,	
13176_hypothetical_protein.faa	-	-	ID:WP_157780637.1,	-	-	-	-	
13178_M28_family_peptidase.faa	ID:WP_096658313.1,	-	ID:WP_096620607.1,	ID:WP_096690119.1,	ID:WP_096690119.1,	ID:WP_041740617.1,	ID:WP_224178818.1,	
13179_hypothetical_protein.faa	-	ID:WP_144415961.1,	ID:WP_096620608.1,	-	-	-	ID:WP_224177263.1,	
13180_hypothetical_protein.faa	ID:WP_096656994.1,	ID:WP_035157712.1,	ID:WP_096620609.1,	ID:WP_096691537.1,	ID:WP_096691537.1,	ID:WP_015196560.1,	ID:WP_224177524.1,	
13181_CRR6_family_NdhI_mat...faa	ID:WP_096656995.1,	ID:WP_035157715.1,	ID:WP_096620610.1,	ID:WP_096691538.1,	ID:WP_096691538.1,	ID:WP_015196559.1,	ID:WP_223976498.1,	
13182_S8_family_serine_pep...faa	ID:WP_096656996.1,	ID:WP_035154568.1,	ID:WP_096620612.1,	ID:WP_096690369.1,	ID:WP_096690369.1,	ID:WP_015196558.1,	ID:WP_224178479.1,	
13183_hypothetical_protein.faa	-	-	ID:WP_096620613.1,	-	-	-	ID:WP_224177048.1,	
13184_hypothetical_protein.faa	-	-	ID:WP_096620614.1,	ID:WP_096689426.1,	ID:WP_096689426.1,	-	-	
13185_DUF4833_domain-conta...faa	-	-	ID:WP_096620615.1,	-	-	-	-	
13186_hypothetical_protein.faa	-	-	ID:WP_096620616.1,	-	-	-	ID:WP_223977431.1,	
13187_heme-copper_oxidase_...faa	ID:WP_096660053.1,	ID:WP_035153421.1,	ID:WP_096620617.1,	ID:WP_096690367.1,	ID:WP_096690367.1,	ID:WP_015199733.1,	ID:WP_223975077.1,	
13188_ctaD.faa	ID:WP_096655868.1,ID:WP_096655875.1,ID:WP_096660052.1,	ID:WP_035153422.1,ID:WP_035154226.1,ID:WP_035154411.1,	ID:WP_096620618.1,ID:WP_096620627.1,ID:WP_096621235.1,ID:WP_096623186.1,	ID:WP_096689987.1,ID:WP_096690366.1,	ID:WP_096689987.1,ID:WP_096690366.1,	ID:WP_051036749.1,ID:WP_015199734.1,	ID:WP_223975079.1,ID:WP_224179619.1,ID:WP_223973153.1,	
13189_cytochrome_c_oxidase...faa	ID:WP_096660051.1,	ID:WP_035153424.1,	ID:WP_096625898.1,	ID:WP_096690365.1,	ID:WP_096690365.1,	ID:WP_015199735.1,	ID:WP_224178047.1,	
13190_heme_A_synthase.faa	ID:WP_096660050.1,	ID:WP_035153427.1,	ID:WP_096620619.1,	ID:WP_096690364.1,	ID:WP_096690364.1,	ID:WP_041739812.1,	ID:WP_223975082.1,	
13191_heme_o_synthase.faa	ID:WP_096660049.1,	ID:WP_035153429.1,	ID:WP_096620620.1,	ID:WP_096690363.1,	ID:WP_096690363.1,	ID:WP_015199737.1,	ID:WP_223975084.1,	
13192_Uma2_family_endonucl...faa	ID:WP_096660063.1,	ID:WP_035156279.1,ID:WP_035158206.1,	ID:WP_096620621.1,ID:WP_096622220.1,	ID:WP_096690157.1,ID:WP_096692475.1,	ID:WP_096690157.1,ID:WP_096692475.1,	ID:WP_041740740.1,	ID:WP_224177663.1,	
13195_photosystem_I_reacti...faa	ID:WP_096658598.1,	-	ID:WP_096625900.1,	-	-	-	ID:WP_223972650.1,	
13196_photosystem_I_reacti...faa	-	-	ID:WP_096620624.1,	-	-	-	-	
13197_protein_kinase.faa	-	-	ID:WP_096620625.1,	-	-	-	-	
13198_cytochrome_c_oxidase...faa	ID:WP_096659125.1,	ID:WP_035154228.1,	ID:WP_096620626.1,	ID:WP_096687721.1,	ID:WP_096687721.1,	ID:WP_015197694.1,	ID:WP_223971042.1,	
13200_heme-copper_oxidase_...faa	ID:WP_096659121.1,	ID:WP_035154224.1,	ID:WP_096620628.1,	ID:WP_096687748.1,	ID:WP_096687748.1,	ID:WP_015198461.1,	ID:WP_223973558.1,	
13201_acetamidase-formamid...faa	ID:WP_096656134.1,	ID:WP_035158120.1,	ID:WP_096620629.1,	ID:WP_096685958.1,	ID:WP_096685958.1,	ID:WP_015196195.1,	ID:WP_224175249.1,	
13202_TldD-PmbA_family_pro...faa	ID:WP_096656516.1,	ID:WP_035148888.1,	ID:WP_096620630.1,	ID:WP_096689787.1,	ID:WP_096689787.1,	ID:WP_015196604.1,	ID:WP_224178336.1,	
13203_TldD-PmbA_family_pro...faa	ID:WP_096656515.1,	ID:WP_035148885.1,	ID:WP_096620631.1,	ID:WP_096689786.1,	ID:WP_096689786.1,	ID:WP_015196603.1,	ID:WP_224178335.1,	
13204_SDR_family_oxidoredu...faa	ID:WP_096659964.1,	-	ID:WP_096625902.1,	ID:WP_096684112.1,	ID:WP_096684112.1,	-	ID:WP_224175571.1,	
13205_hypothetical_protein.faa	ID:WP_096657879.1,	ID:WP_035150354.1,	ID:WP_096620632.1,ID:WP_096624929.1,	ID:WP_096688296.1,	ID:WP_096688296.1,	ID:WP_144051063.1,	ID:WP_223972528.1,	
13206_tetratricopeptide_re...faa	ID:WP_096653805.1,ID:WP_096656433.1,	ID:WP_035152507.1,ID:WP_082127338.1,ID:WP_035156085.1,ID:WP_238178385.1,	ID:WP_231943216.1,ID:WP_172892785.1,ID:WP_096623473.1,	ID:WP_096695170.1,ID:WP_096683764.1,ID:WP_096693020.1,	ID:WP_096695170.1,ID:WP_096683764.1,ID:WP_096693020.1,	ID:WP_015197024.1,ID:WP_015197662.1,ID:WP_015198141.1,ID:WP_015198472.1,ID:WP_015198586.1,ID:WP_015199305.1,ID:WP_051036718.1,	ID:WP_224177860.1,ID:WP_224179334.1,ID:WP_224174596.1,ID:WP_224179682.1,ID:WP_224176584.1,	
13207_trypsin-like_peptida...faa	ID:WP_096656778.1,	ID:WP_035149965.1,	ID:WP_231943217.1,	ID:WP_096683765.1,ID:WP_096693018.1,	ID:WP_096683765.1,ID:WP_096693018.1,	ID:WP_015197025.1,ID:WP_015198585.1,	ID:WP_223977978.1,	
13208_peptidoglycan-bindin...faa	ID:WP_096656931.1,ID:WP_096656933.1,	ID:WP_046814916.1,	ID:WP_096620634.1,	ID:WP_096689642.1,	ID:WP_096689642.1,	ID:WP_015199878.1,	ID:WP_223975942.1,	
13209_hypothetical_protein.faa	-	ID:WP_035155315.1,	ID:WP_096620635.1,	ID:WP_096691840.1,	ID:WP_096691840.1,	ID:WP_041739822.1,	ID:WP_073617869.1,	
13210_DUF362_domain-contai...faa	ID:WP_096658420.1,	ID:WP_035155318.1,	ID:WP_096620637.1,	ID:WP_096691839.1,	ID:WP_096691839.1,	ID:WP_015199827.1,	ID:WP_223981659.1,	
13211_aspartate_ammonia-ly...faa	ID:WP_096658421.1,	ID:WP_035149088.1,	ID:WP_096620638.1,	ID:WP_096691838.1,	ID:WP_096691838.1,	ID:WP_015199828.1,	ID:WP_223982749.1,	
13212_YdiU_family_protein.faa	ID:WP_096657574.1,	ID:WP_035157225.1,	ID:WP_096620639.1,	ID:WP_096694122.1,	ID:WP_096694122.1,	ID:WP_015199914.1,	ID:WP_223973576.1,	
13213_hypothetical_protein.faa	-	-	ID:WP_096620640.1,	-	-	-	-	
13214_hypothetical_protein.faa	-	-	ID:WP_255408896.1,	-	-	-	-	
13215_aminotransferase_cla...faa	-	ID:WP_035151143.1,	ID:WP_096625906.1,	ID:WP_096686051.1,	ID:WP_096686051.1,	ID:WP_015197228.1,	ID:WP_224175115.1,	
13216_NYN_domain-containin...faa	ID:WP_096660901.1,	ID:WP_035151139.1,	ID:WP_096620641.1,	ID:WP_096686053.1,	ID:WP_096686053.1,	ID:WP_015197229.1,	ID:WP_223972816.1,	
13217_CO2_hydration_protei...faa	ID:WP_096652517.1,	ID:WP_035156224.1,	ID:WP_096620642.1,	ID:WP_096688750.1,	ID:WP_096688750.1,	ID:WP_015198592.1,	ID:WP_224178748.1,	
13218_NADH-quinone_oxidore...faa	ID:WP_096652519.1,ID:WP_096657063.1,	ID:WP_035154311.1,ID:WP_035156226.1,	ID:WP_096620643.1,ID:WP_096621000.1,	ID:WP_096688751.1,ID:WP_096694400.1,	ID:WP_096688751.1,ID:WP_096694400.1,	ID:WP_015196424.1,ID:WP_015198591.1,	ID:WP_224179498.1,ID:WP_223990842.1,	
13219_NAD-P-H-quinone_oxid...faa	ID:WP_096652522.1,ID:WP_096657064.1,	ID:WP_035154309.1,ID:WP_035156228.1,	ID:WP_096620644.1,ID:WP_096621001.1,	ID:WP_096688752.1,ID:WP_096691099.1,	ID:WP_096688752.1,ID:WP_096691099.1,	ID:WP_041740238.1,ID:WP_015198590.1,	ID:WP_223980341.1,ID:WP_223990840.1,	
13220_larB.faa	ID:WP_096658270.1,	ID:WP_035154502.1,	ID:WP_096620645.1,	ID:WP_096691764.1,	ID:WP_096691764.1,	ID:WP_015200644.1,	ID:WP_223981347.1,	
13221_J_domain-containing_...faa	ID:WP_096655252.1,	ID:WP_035149697.1,	ID:WP_096620646.1,	ID:WP_096689216.1,	ID:WP_096689216.1,	ID:WP_015198930.1,	ID:WP_224179568.1,	
13222_murein_transglycosyl...faa	ID:WP_096656197.1,	ID:WP_035156709.1,	ID:WP_096620647.1,	ID:WP_096691486.1,	ID:WP_096691486.1,	ID:WP_015200658.1,	ID:WP_224177603.1,	
13223_hypothetical_protein.faa	ID:WP_096656196.1,	ID:WP_035156712.1,	ID:WP_096620648.1,	ID:WP_096694431.1,	ID:WP_096694431.1,	ID:WP_015200657.1,	ID:WP_019493310.1,	
13224_site-2_protease_fami...faa	ID:WP_096656237.1,	ID:WP_035151323.1,	ID:WP_096620649.1,	ID:WP_096693033.1,	ID:WP_096693033.1,	ID:WP_015198482.1,	ID:WP_223977912.1,	
13225_HAD_family_hydrolase.faa	ID:WP_096660082.1,	ID:WP_035155494.1,	ID:WP_096620650.1,	ID:WP_096690593.1,	ID:WP_096690593.1,	ID:WP_015197648.1,	ID:WP_223974695.1,	
13226_hypothetical_protein.faa	-	-	ID:WP_157780639.1,	-	-	-	-	
13227_gloA.faa	ID:WP_096656681.1,	ID:WP_035159550.1,	ID:WP_096620651.1,	ID:WP_096690690.1,	ID:WP_096690690.1,	ID:WP_041739034.1,	ID:WP_223975014.1,	
13228_iron_uptake_porin.faa	ID:WP_096657662.1,	ID:WP_035157555.1,	ID:WP_096620652.1,	ID:WP_096690689.1,	ID:WP_096690689.1,	ID:WP_015196409.1,	ID:WP_223976138.1,	
13229_hypothetical_protein.faa	ID:WP_096656720.1,	ID:WP_035153762.1,	ID:WP_096620653.1,	ID:WP_096691094.1,	ID:WP_096691094.1,	ID:WP_015199591.1,	ID:WP_223980329.1,	
13230_hypothetical_protein.faa	-	-	ID:WP_157780640.1,	-	-	-	-	
13231_VCBS_repeat-containi...faa	-	-	ID:WP_096620654.1,	-	-	-	-	
13232_ABC_transporter_perm...faa	ID:WP_096655951.1,	ID:WP_046814883.1,	ID:WP_231943413.1,	ID:WP_096685227.1,	ID:WP_096685227.1,	ID:WP_015201109.1,	ID:WP_224175437.1,	
13233_spermidine-putrescin...faa	ID:WP_096655952.1,	ID:WP_035156261.1,	ID:WP_096625910.1,	ID:WP_096685225.1,	ID:WP_096685225.1,	ID:WP_041740992.1,	ID:WP_224175438.1,	
13234_ABC_transporter_ATP-...faa	ID:WP_096655953.1,	ID:WP_046814884.1,	ID:WP_096620655.1,	ID:WP_096685223.1,	ID:WP_096685223.1,	ID:WP_015201107.1,	ID:WP_223977990.1,	
13235_hypothetical_protein.faa	ID:WP_096659381.1,	-	ID:WP_096620656.1,	-	-	-	-	
13236_PEP-utilizing_enzyme.faa	ID:WP_096658103.1,	ID:WP_035156483.1,	ID:WP_096620657.1,	ID:WP_096688505.1,	ID:WP_096688505.1,	ID:WP_015196634.1,	ID:WP_224179205.1,	
13237_-Fe-S--binding_prote...faa	ID:WP_096656901.1,	ID:WP_035157050.1,	ID:WP_096620658.1,	ID:WP_096686878.1,	ID:WP_096686878.1,	ID:WP_015195861.1,	ID:WP_223971850.1,	
13238_DUF5331_domain-conta...faa	-	ID:WP_052754344.1,	ID:WP_172892827.1,	ID:WP_096685318.1,	ID:WP_096685318.1,	ID:WP_015196503.1,	ID:WP_223978122.1,	
13239_hypothetical_protein.faa	-	-	ID:WP_157780642.1,	-	-	-	-	
13240_type_II_toxin-antito...faa	-	-	ID:WP_096620660.1,	ID:WP_096687865.1,	ID:WP_096687865.1,	ID:WP_015198484.1,ID:WP_015198699.1,	ID:WP_224180395.1,	
13241_addiction_module_pro...faa	ID:WP_096659019.1,	ID:WP_046814795.1,	ID:WP_096620661.1,	-	-	ID:WP_015198483.1,	-	
13242_hypothetical_protein.faa	-	-	ID:WP_157780643.1,	-	-	-	-	
13243_cysteine_synthase_A.faa	ID:WP_096654285.1,	ID:WP_035148947.1,	ID:WP_096625912.1,	ID:WP_096685313.1,	ID:WP_096685313.1,	ID:WP_015195873.1,	ID:WP_223978120.1,	
13244_insulinase_family_pr...faa	ID:WP_096661246.1,	ID:WP_168163489.1,	ID:WP_096620663.1,	ID:WP_096688314.1,ID:WP_096692840.1,	ID:WP_096688314.1,ID:WP_096692840.1,	ID:WP_015196849.1,	ID:WP_224175005.1,	
13245_VOC_family_protein.faa	ID:WP_096658237.1,	ID:WP_035154319.1,	ID:WP_096620664.1,	ID:WP_096688315.1,	ID:WP_096688315.1,	ID:WP_015200921.1,	ID:WP_224175004.1,	
13246_TIGR02652_family_pro...faa	ID:WP_096658238.1,	ID:WP_082127334.1,	ID:WP_096620665.1,	ID:WP_096688316.1,	ID:WP_096688316.1,	ID:WP_015200922.1,	ID:WP_223972505.1,	
13247_gamma_carbonic_anhyd...faa	ID:WP_096658239.1,	ID:WP_144416110.1,	ID:WP_096620666.1,	ID:WP_096688317.1,	ID:WP_096688317.1,	ID:WP_015200923.1,	ID:WP_223972504.1,	
13248_photosystem_II_prote...faa	ID:WP_096658240.1,	ID:WP_082127335.1,	ID:WP_096620667.1,	ID:WP_073616192.1,	ID:WP_073616192.1,	ID:WP_015200924.1,	ID:WP_019490060.1,	
13249_NAD-P--dependent_oxi...faa	ID:WP_096656531.1,	ID:WP_035154951.1,	ID:WP_096620668.1,	ID:WP_096688561.1,	ID:WP_096688561.1,	ID:WP_015200411.1,	ID:WP_224174795.1,	
13250_FIST_C-terminal_doma...faa	ID:WP_096654416.1,	ID:WP_035156954.1,	ID:WP_096620669.1,	ID:WP_096694391.1,	ID:WP_096694391.1,	ID:WP_015200788.1,	ID:WP_223989541.1,	
13251_Calvin_cycle_protein...faa	ID:WP_096654418.1,	ID:WP_035156951.1,	ID:WP_096620670.1,	ID:WP_096690978.1,	ID:WP_096690978.1,	ID:WP_015200789.1,	ID:WP_073620542.1,	
13252_DUF3177_family_prote...faa	ID:WP_096654420.1,	ID:WP_035156948.1,	ID:WP_096620672.1,	ID:WP_096690977.1,	ID:WP_096690977.1,	ID:WP_015200790.1,	ID:WP_223989404.1,	
13253_hypothetical_protein.faa	ID:WP_096654422.1,	ID:WP_035156803.1,	ID:WP_096620673.1,	ID:WP_096694390.1,	ID:WP_096694390.1,	ID:WP_015200791.1,	ID:WP_223989538.1,	
13254_guaA.faa	ID:WP_096654424.1,	ID:WP_035156808.1,	ID:WP_096620674.1,	ID:WP_096690976.1,	ID:WP_096690976.1,	ID:WP_015200792.1,	ID:WP_223989402.1,	
13255_PHP_domain-containin...faa	ID:WP_096656337.1,	ID:WP_035153656.1,	ID:WP_096620675.1,	ID:WP_096690858.1,	ID:WP_096690858.1,	ID:WP_015197288.1,	ID:WP_224177943.1,	
13256_purM.faa	ID:WP_096656336.1,	ID:WP_035153657.1,	ID:WP_096620676.1,	ID:WP_096690859.1,	ID:WP_096690859.1,	ID:WP_015197287.1,	ID:WP_223975614.1,	
13257_glycoside_hydrolase_...faa	ID:WP_096659644.1,	ID:WP_035155762.1,	ID:WP_096620677.1,	ID:WP_096687391.1,	ID:WP_096687391.1,	ID:WP_015198706.1,	ID:WP_223971384.1,	
13258_hypothetical_protein.faa	-	-	ID:WP_157780644.1,	-	-	-	-	
13259_SDR_family_oxidoredu...faa	ID:WP_096659646.1,	ID:WP_035155764.1,	ID:WP_096620678.1,	ID:WP_096689461.1,	ID:WP_096689461.1,	ID:WP_015197587.1,	ID:WP_223987303.1,	
13260_DUF1997_domain-conta...faa	ID:WP_096659648.1,	ID:WP_035155767.1,	ID:WP_096620679.1,	ID:WP_096689460.1,	ID:WP_096689460.1,	ID:WP_015197588.1,	ID:WP_223987301.1,	
13261_DUF4079_domain-conta...faa	ID:WP_096661307.1,	ID:WP_035155768.1,	ID:WP_096620680.1,	ID:WP_096689459.1,	ID:WP_096689459.1,	ID:WP_015197589.1,	ID:WP_127081326.1,	
13262_glmM.faa	ID:WP_096654317.1,	ID:WP_035154560.1,	ID:WP_096620681.1,	ID:WP_096685238.1,	ID:WP_096685238.1,	ID:WP_015200073.1,	ID:WP_224176055.1,	
13263_hypothetical_protein.faa	ID:WP_096658071.1,	ID:WP_052754411.1,	ID:WP_096620682.1,	-	-	ID:WP_015199830.1,	ID:WP_224177661.1,	
13264_universal_stress_pro...faa	ID:WP_096654757.1,	ID:WP_035149127.1,	ID:WP_096625914.1,	ID:WP_096688973.1,	ID:WP_096688973.1,	ID:WP_015199285.1,	ID:WP_223975526.1,	
13265_hypothetical_protein.faa	-	-	ID:WP_157780645.1,	-	-	-	-	
13266_hypothetical_protein.faa	-	-	ID:WP_157780646.1,	-	-	-	-	
13267_hypothetical_protein.faa	-	-	ID:WP_096620684.1,	-	-	-	-	
13268_purB.faa	ID:WP_096661067.1,	ID:WP_035158570.1,	ID:WP_096620685.1,	ID:WP_096685169.1,	ID:WP_096685169.1,	ID:WP_015200249.1,	ID:WP_223978286.1,	
13269_hypothetical_protein.faa	-	-	ID:WP_096620686.1,	ID:WP_096690102.1,	ID:WP_096690102.1,	-	ID:WP_223982789.1,	
13270_DNA-binding_protein.faa	ID:WP_096657750.1,ID:WP_096661249.1,ID:WP_096658476.1,	-	ID:WP_096620687.1,ID:WP_096621339.1,	-	-	-	-	
13273_hypothetical_protein.faa	-	-	ID:WP_096620688.1,	-	-	-	-	
13274_hypothetical_protein.faa	-	-	ID:WP_096620689.1,	-	-	-	-	
13275_CPBP_family_intramem...faa	-	-	ID:WP_096620690.1,	-	-	-	-	
13276_SinI_family_restrict...faa	-	-	ID:WP_096620691.1,	-	-	-	-	
13277_DNA_cytosine_methylt...faa	ID:WP_096652787.1,ID:WP_096661347.1,	-	ID:WP_096620692.1,	-	-	ID:WP_238993713.1,	-	
13278_zinc-dependent_alcoh...faa	-	-	ID:WP_096620693.1,	-	-	-	-	
13279_helix-turn-helix_tra...faa	ID:WP_096652551.1,	-	ID:WP_096620694.1,	ID:WP_096687953.1,	ID:WP_096687953.1,	-	ID:WP_224179286.1,ID:WP_224175908.1,	
13280_helix-turn-helix_tra...faa	-	-	ID:WP_096620695.1,	-	-	-	-	
13281_thioredoxin_family_p...faa	-	-	ID:WP_197707042.1,	-	-	-	-	
13282_MOSC_domain-containi...faa	-	ID:WP_035148978.1,	ID:WP_096620697.1,	-	-	-	-	
13283_DMT_family_transport...faa	ID:WP_096652775.1,	-	ID:WP_096620698.1,	ID:WP_096688260.1,	ID:WP_096688260.1,	-	ID:WP_224175027.1,	
13284_hypothetical_protein.faa	-	-	ID:WP_096620699.1,	-	-	-	-	
13285_hypothetical_protein.faa	-	-	ID:WP_157780647.1,	-	-	-	-	
13286_hypothetical_protein.faa	-	-	ID:WP_096620702.1,	-	-	-	-	
13287_IS5_family_transposa...faa	-	-	ID:WP_096625918.1,	-	-	-	-	
13288_hypothetical_protein.faa	-	-	ID:WP_096620703.1,	-	-	-	ID:WP_224177194.1,	
13289_hypothetical_protein.faa	-	-	ID:WP_197707043.1,	-	-	-	-	
13290_Ig-like_domain-conta...faa	-	-	ID:WP_096620705.1,	-	-	ID:WP_015197102.1,	ID:WP_224175628.1,	
13291_RNA-guided_endonucle...faa	-	-	ID:WP_096620706.1,ID:WP_096622936.1,ID:WP_096623052.1,ID:WP_096623085.1,ID:WP_096623699.1,ID:WP_096624442.1,ID:WP_096623085.1,	-	-	-	-	
13294_phage_integrase_N-te...faa	-	-	ID:WP_096620707.1,	-	-	-	-	
13295_csaB.faa	ID:WP_096658142.1,	ID:WP_035155935.1,	ID:WP_096620708.1,	ID:WP_096691466.1,	ID:WP_096691466.1,	ID:WP_015200011.1,	ID:WP_223976200.1,	
13296_CPBP_family_intramem...faa	ID:WP_096653670.1,ID:WP_096653672.1,	-	ID:WP_096620709.1,	ID:WP_096688887.1,	ID:WP_096688887.1,	-	-	
13297_ABC_transporter_perm...faa	ID:WP_096653690.1,	ID:WP_035158511.1,	ID:WP_096620710.1,	ID:WP_096687605.1,	ID:WP_096687605.1,	ID:WP_015199649.1,	ID:WP_224179596.1,	
13298_glyQ.faa	ID:WP_096660307.1,	ID:WP_035152812.1,	ID:WP_096620712.1,	ID:WP_096686541.1,	ID:WP_096686541.1,	ID:WP_015197284.1,	ID:WP_223986126.1,	
13299_DUF4079_domain-conta...faa	ID:WP_096660306.1,	ID:WP_046814995.1,	ID:WP_096620713.1,	ID:WP_096686543.1,	ID:WP_096686543.1,	ID:WP_041739701.1,	ID:WP_224173964.1,	
13300_ComEC-Rec2_family_co...faa	ID:WP_096660305.1,	ID:WP_035152818.1,	ID:WP_096620714.1,	ID:WP_096686545.1,	ID:WP_096686545.1,	ID:WP_015198944.1,	ID:WP_224173963.1,	
13301_CPBP_family_intramem...faa	ID:WP_096660184.1,	ID:WP_035154569.1,	ID:WP_096620715.1,	ID:WP_096687636.1,	ID:WP_096687636.1,	ID:WP_015199187.1,	ID:WP_223985599.1,	
13302_hypothetical_protein.faa	-	-	ID:WP_157780648.1,	-	-	-	-	
13303_hypothetical_protein.faa	ID:WP_096660185.1,	ID:WP_035154571.1,	ID:WP_096620717.1,	ID:WP_096687635.1,	ID:WP_096687635.1,	ID:WP_015199188.1,	ID:WP_019490775.1,	
13304_hypothetical_protein.faa	-	-	ID:WP_096620718.1,	-	-	-	-	
13306_hypothetical_protein.faa	-	-	ID:WP_096620719.1,	-	-	-	-	
13307_hypothetical_protein.faa	ID:WP_096653301.1,	ID:WP_035150379.1,	ID:WP_096620720.1,	ID:WP_096688468.1,	ID:WP_096688468.1,	ID:WP_015196660.1,	ID:WP_224179219.1,	
13308_cryptochrome-photoly...faa	ID:WP_096654873.1,	ID:WP_035157668.1,	ID:WP_096620721.1,	ID:WP_096683827.1,	ID:WP_096683827.1,	ID:WP_015196918.1,	ID:WP_224176063.1,	
13309_hypothetical_protein.faa	-	-	ID:WP_157780649.1,	-	-	-	-	
13310_proS.faa	ID:WP_096660247.1,	ID:WP_035154656.1,	ID:WP_096620722.1,	ID:WP_096691381.1,	ID:WP_096691381.1,	ID:WP_015196650.1,	ID:WP_223981836.1,	
13311_hypothetical_protein.faa	-	-	ID:WP_157780650.1,	-	-	-	-	
13312_Uma2_family_endonucl...faa	-	ID:WP_035149561.1,	ID:WP_096620723.1,	ID:WP_096689477.1,ID:WP_096693652.1,	ID:WP_096689477.1,ID:WP_096693652.1,	ID:WP_015196564.1,	ID:WP_223987336.1,ID:WP_224176197.1,	
13313_alpha-beta_hydrolase.faa	ID:WP_096657169.1,	ID:WP_035149028.1,	ID:WP_096620724.1,	ID:WP_096691067.1,	ID:WP_096691067.1,	ID:WP_015196456.1,	ID:WP_224177563.1,	
13314_endonuclease_MutS2.faa	ID:WP_096659249.1,	ID:WP_035153959.1,	ID:WP_096620725.1,	ID:WP_096691693.1,	ID:WP_096691693.1,	ID:WP_041740929.1,	ID:WP_224177153.1,	
13315_DUF11_domain-contain...faa	-	-	ID:WP_096620726.1,	-	-	-	-	
13317_DUF11_domain-contain...faa	ID:WP_096660267.1,	-	ID:WP_231943219.1,	ID:WP_096686676.1,	ID:WP_096686676.1,	-	ID:WP_224179382.1,	
13318_hypothetical_protein.faa	-	-	ID:WP_231943220.1,	-	-	-	-	
13319_penicillin-binding_p...faa	ID:WP_096655179.1,	ID:WP_238178523.1,	ID:WP_096620728.1,	ID:WP_096690076.1,	ID:WP_096690076.1,	ID:WP_015200832.1,	ID:WP_223984806.1,	
13320_hypothetical_protein.faa	-	ID:WP_046814796.1,	ID:WP_096620729.1,	ID:WP_096690075.1,	ID:WP_096690075.1,	ID:WP_015200831.1,	ID:WP_224178794.1,	
13321_tellurite_resistance...faa	ID:WP_096655946.1,	ID:WP_035149750.1,	ID:WP_096620730.1,	ID:WP_096685989.1,	ID:WP_096685989.1,	ID:WP_015196205.1,	ID:WP_223973059.1,	
13322_AAA_family_ATPase.faa	-	ID:WP_035154590.1,	ID:WP_096620731.1,	ID:WP_096691030.1,	ID:WP_096691030.1,	ID:WP_015197169.1,	ID:WP_224177546.1,	
13323_hypothetical_protein.faa	ID:WP_096656456.1,	ID:WP_035154591.1,	ID:WP_096620732.1,	ID:WP_096691031.1,	ID:WP_096691031.1,	ID:WP_015197170.1,	ID:WP_223976411.1,	
