Orthogroup	PCC_7716	NIES-267
OG0000820	WP_223974101.1	WP_096657620.1
OG0000821	WP_224176234.1	WP_096653128.1
OG0000822	WP_224177951.1	WP_096656268.1
OG0000823	WP_224177952.1	WP_096656267.1, WP_096654869.1
OG0000824	WP_224176935.1	WP_096653868.1
OG0000825	WP_224177858.1	WP_096659572.1
OG0000826	WP_223977300.1	WP_096655714.1, WP_096661359.1
OG0000827	WP_223978016.1, WP_223984167.1	WP_096659424.1
OG0000828	WP_223975976.1, WP_224176960.1	WP_096654235.1
OG0000829	WP_224175197.1	WP_096659432.1
OG0000831	WP_223985842.1	WP_096660317.1
OG0000832	WP_224173977.1	WP_096660332.1
OG0000833	WP_224179575.1	WP_096660480.1
OG0000834	WP_223982921.1	WP_096660483.1, WP_096660227.1
OG0000835	WP_223982674.1	WP_096658472.1
OG0000836	WP_224177175.1	WP_096656730.1, WP_096658468.1
OG0000837	WP_224177414.1, WP_224177412.1	WP_096660419.1
OG0000838	WP_224178826.1	WP_096660062.1
OG0000839	WP_224178149.1	WP_096656276.1
OG0000840	WP_224178147.1	WP_096655688.1
OG0000841	WP_019495286.1	WP_096657930.1, WP_096656636.1
OG0000842	WP_223972904.1	WP_096652914.1, WP_096652912.1
OG0000843	WP_255666815.1	WP_096659650.1
OG0000844	WP_223991413.1	WP_096656594.1
OG0000845	WP_224179344.1	WP_096652844.1
OG0000846	WP_223986854.1	WP_096659798.1, WP_096658186.1
OG0000847	WP_223986852.1	WP_096658187.1, WP_096659800.1
OG0000848	WP_223986850.1	WP_096659802.1, WP_096658190.1
OG0000849	WP_224178871.1	WP_096659804.1, WP_096658191.1
OG0000850	WP_223976648.1	WP_096654962.1, WP_096654973.1
OG0000851	WP_223976646.1	WP_096661062.1, WP_096654971.1
OG0000852	WP_223970117.1	WP_096658250.1
OG0000853	WP_224179149.1	WP_096659613.1, WP_096652298.1
OG0000854	WP_224177329.1, WP_224178740.1	WP_096659343.1
OG0000855	WP_224176842.1, WP_224176663.1	WP_096657929.1
OG0000856	WP_223986858.1	WP_096659794.1, WP_096658184.1
OG0000857	WP_224177222.1	WP_096658288.1, WP_096658287.1
OG0000858	WP_223971040.1	WP_096659117.1, WP_096659119.1
OG0000859	WP_224178538.1, WP_223991147.1	WP_096658996.1
OG0000860	WP_224178726.1	WP_096659061.1
OG0000861	WP_223978985.1	WP_096658978.1, WP_015116941.1
OG0000862	WP_223975668.1	WP_096656480.1, WP_096659984.1
OG0000863	WP_224175208.1, WP_223975622.1	WP_096656467.1
OG0000864	WP_224174786.1	WP_096659357.1, WP_096656953.1
OG0000865	WP_224175335.1, WP_224177501.1	WP_096654712.1
OG0000866	WP_224175978.1, WP_223976739.1	WP_096654313.1
OG0000867	WP_224175979.1	WP_096654309.1, WP_096660570.1
OG0000868	WP_223985599.1, WP_224179289.1	WP_096660184.1
OG0000869	WP_224174695.1	WP_096657995.1
OG0000870	WP_223973273.1	WP_096654722.1
OG0000871	WP_223972594.1	WP_096660287.1, WP_096657086.1
OG0000872	WP_224178112.1	WP_096658499.1
OG0000873	WP_223987764.1	WP_096654492.1
OG0000874	WP_224174852.1	WP_096657719.1
OG0000875	WP_223990532.1	WP_096655555.1, WP_096658560.1
OG0000876	WP_223973714.1	WP_096657759.1
OG0000877	WP_223974061.1	WP_096659327.1, WP_096657642.1
OG0000878	WP_223990058.1	WP_096658440.1, WP_096659718.1
OG0000879	WP_224175341.1, WP_224178339.1	WP_096657018.1
OG0000880	WP_223987290.1	WP_096656518.1
OG0000882	WP_224175561.1	WP_096655620.1, WP_096656275.1
OG0000883	WP_223979894.1, WP_223973513.1	WP_096656713.1
OG0000884	WP_224178024.1	WP_096658208.1
OG0000885	WP_223976626.1	WP_096658411.1
OG0000886	WP_255667726.1, WP_223981665.1	WP_096658417.1
OG0000888	WP_224176393.1	WP_096654575.1
OG0000889	WP_224176916.1	WP_096653509.1
OG0000890	WP_223986069.1, WP_224179430.1	WP_096659897.1
OG0000891	WP_127080849.1	WP_096657327.1, WP_096656067.1
OG0000892	WP_224174260.1, WP_224174817.1	WP_096656884.1
OG0000893	WP_223978870.1	WP_096652220.1, WP_096656126.1
OG0000894	WP_224179949.1, WP_224175736.1, WP_223978181.1	WP_096655077.1
OG0000895	WP_224179952.1, WP_224175739.1, WP_224175538.1	WP_096655083.1
OG0000896	WP_127081326.1	WP_096661307.1
OG0000897	WP_223974016.1, WP_223979631.1	WP_096658363.1
OG0000898	WP_223986824.1, WP_224176337.1	WP_096660122.1
OG0000899	WP_127078199.1	WP_096660098.1, WP_096660232.1
OG0000900	WP_224176555.1	WP_096660617.1, WP_096654388.1
OG0000901	WP_224174986.1, WP_223977822.1	WP_096654369.1
OG0000902	WP_223985777.1	WP_096656413.1, WP_096658526.1
OG0000903	WP_019494768.1, WP_224178452.1	WP_096656428.1
OG0000904	WP_223987217.1	WP_096658090.1
OG0000906	WP_223975824.1	WP_096658194.1, WP_096661042.1
OG0000907	WP_224179236.1	WP_096655909.1, WP_096657000.1
OG0000908	WP_223970985.1	WP_096659089.1
OG0000909	WP_223973811.1	WP_096660161.1
OG0000910	WP_255666824.1	WP_096656668.1, WP_096659734.1
OG0000912	WP_223987775.1	WP_096654484.1
OG0000913	WP_223990393.1, WP_224174385.1, WP_223990395.1, WP_223974039.1	WP_096653694.1
OG0000914	WP_223978118.1, WP_223990136.1	WP_096660495.1
OG0000915	WP_223977310.1	WP_096652801.1, WP_096660856.1
OG0000916	WP_224174093.1, WP_223976400.1	WP_096656449.1
OG0000917	WP_223977077.1	WP_096657828.1
OG0000918	WP_223989300.1, WP_223989804.1	WP_096658072.1
OG0000919	WP_224176611.1	WP_096655907.1, WP_096655906.1
OG0000920	WP_223976489.1	WP_096656991.1, WP_096657960.1
OG0000921	WP_223983677.1	WP_096652296.1, WP_096659605.1
OG0000922	WP_127085105.1	WP_096653761.1, WP_096658400.1
OG0000923	WP_224175411.1	WP_096654162.1
OG0000924	WP_223978086.1	WP_096656262.1, WP_096660079.1
OG0000925	WP_224175936.1, WP_223977265.1	WP_096657920.1
OG0000926	WP_223978907.1	WP_096655716.1, WP_096660145.1
OG0000927	WP_223979453.1, WP_224174692.1	WP_096657572.1
OG0000928	WP_073620774.1	WP_096656370.1
OG0000929	WP_223972530.1	WP_096656314.1
OG0000930	WP_223977089.1	WP_096657693.1
OG0000931	WP_224177874.1	WP_096656505.1, WP_096657775.1
OG0000932	WP_223991157.1	WP_096657864.1
OG0000933	WP_224179538.1	WP_096657684.1, WP_096657658.1
OG0000934	WP_127079560.1	WP_096658506.1, WP_096658505.1
OG0000935	WP_223990696.1, WP_223972314.1	WP_096655368.1
OG0000937	WP_224175230.1	WP_096656858.1
OG0000938	WP_224177314.1	WP_096660700.1
OG0000939	WP_019493182.1	WP_096660250.1
OG0000940	WP_224179392.1	WP_096654733.1
OG0000941	WP_255666542.1, WP_223983160.1	WP_096654735.1
OG0000942	WP_223979288.1, WP_223977580.1	WP_096660381.1
OG0000943	WP_223985568.1	WP_096660198.1
OG0000944	WP_224177528.1	WP_096656942.1
OG0000945	WP_223974172.1, WP_073624118.1	WP_096658769.1
OG0000946	WP_223989700.1	WP_096657771.1, WP_096659085.1
OG0000947	WP_223970868.1	WP_096661278.1, WP_096656489.1, WP_096656488.1
OG0000948	WP_255666549.1, WP_223970172.1	WP_096658544.1
OG0000949	WP_224174618.1	WP_096659462.1, WP_096659456.1
OG0000950	WP_223975022.1	WP_096654657.1
OG0000951	WP_223976638.1	WP_096657977.1
OG0000952	WP_224179726.1	WP_096656042.1
OG0000953	WP_224175248.1	WP_096656133.1
OG0000954	WP_224176368.1	WP_096658589.1
OG0000955	WP_224177954.1	WP_096654995.1
OG0000956	WP_224174620.1, WP_224175205.1	WP_096659593.1
OG0000957	WP_223991473.1	WP_096659595.1, WP_096658849.1
OG0000958	WP_223985978.1	WP_096654623.1
OG0000959	WP_223983454.1, WP_224175734.1	WP_096656405.1
OG0000960	WP_224177122.1	WP_096660779.1
OG0000961	WP_224175473.1	WP_096656781.1
OG0000962	WP_223973023.1, WP_224177304.1	WP_096655402.1
OG0000963	WP_224177800.1, WP_223987442.1	WP_096657401.1, WP_096656852.1, WP_096658594.1
OG0000965	WP_224176675.1	WP_096655843.1
OG0000966	WP_223977333.1	WP_096652493.1
OG0000967	WP_224175165.1	WP_096656558.1
OG0000968	WP_224178140.1	WP_096660399.1, WP_096661578.1
OG0000969	WP_223972871.1	WP_096659859.1, WP_096656568.1
OG0000970	WP_223990011.1	WP_096653025.1
OG0000971	WP_224177900.1, WP_224179074.1	WP_096657804.1
OG0000973	WP_223973767.1, WP_224176866.1	WP_096658337.1
OG0000974	WP_224177471.1	WP_096655715.1, WP_096657964.1
OG0000975	WP_224174732.1, WP_127085455.1	WP_096657625.1
OG0000977	WP_224178413.1	WP_096659632.1
OG0000978	WP_223974025.1	WP_096658533.1, WP_096660572.1
OG0000979	WP_223989542.1	WP_096653341.1
OG0000980	WP_223972938.1	WP_096653371.1, WP_096660992.1
OG0000981	WP_224177609.1	WP_096658128.1
OG0000982	WP_223986113.1	WP_096652203.1
OG0000983	WP_224176812.1	WP_096652633.1, WP_096655596.1
OG0000984	WP_223977903.1	WP_096656228.1, WP_096661220.1
OG0000986	WP_224176781.1, WP_223977011.1	WP_096657885.1
OG0000987	WP_223972430.1	WP_096656883.1
OG0000988	WP_224175105.1	WP_096660885.1
OG0000989	WP_224178148.1	WP_096655687.1
OG0000990	WP_224178806.1	WP_096658318.1, WP_096659525.1
OG0000991	WP_224175420.1, WP_224175421.1	WP_096655016.1, WP_096655030.1, WP_096655018.1, WP_096655014.1
OG0000992	WP_223981562.1	WP_096657843.1
OG0000994	WP_224178656.1, WP_224178655.1, WP_224176220.1	WP_096661424.1
OG0000995	WP_223978047.1	WP_096655811.1
OG0000996	WP_224175512.1	WP_096654353.1
OG0000997	WP_224176186.1	WP_096657956.1, WP_096657955.1
OG0000998	WP_223984566.1, WP_223985259.1	WP_096655290.1
OG0001002	WP_224180220.1, WP_224175677.1	WP_096657307.1, WP_096657516.1, WP_096658703.1
OG0001003	WP_224178872.1	WP_096659806.1, WP_096658192.1
OG0001004	WP_224176875.1, WP_223978798.1	WP_096658175.1
OG0001005	WP_223988215.1	WP_096660061.1, WP_096656334.1
OG0001006	WP_224179702.1	WP_096658511.1
OG0001007	WP_224175351.1	WP_096656893.1
OG0001008	WP_224178032.1	WP_096657999.1, WP_096656365.1
OG0001009	WP_224178083.1	WP_096657581.1, WP_096657681.1
OG0001010	WP_186538615.1	WP_096660997.1
OG0001011	WP_223982230.1	WP_096661092.1, WP_096656227.1
OG0001012	WP_223991094.1	WP_096661145.1, WP_096656918.1
OG0001013	WP_223981076.1	WP_096656823.1, WP_096659499.1
OG0001014	WP_223989476.1	WP_096656691.1
OG0001015	WP_224178120.1	WP_096657441.1, WP_096653234.1
OG0001016	WP_223986280.1	WP_096661173.1
OG0001017	WP_223973022.1, WP_224177305.1	WP_096655400.1
OG0001019	WP_223991386.1	WP_096655814.1, WP_096655070.1
OG0001020	WP_223976156.1	WP_096655754.1, WP_096655758.1
OG0001022	WP_224174737.1, WP_223985726.1, WP_224175634.1	WP_096652450.1
OG0001023	WP_224177915.1	WP_096652524.1, WP_096658162.1
OG0001024	WP_223985041.1, WP_224177659.1	WP_096652605.1
OG0001025	WP_224176411.1	WP_096657128.1
OG0001025	WP_224179169.1	WP_096657131.1
OG0001025	WP_224176047.1	WP_096652727.1
OG0001026	WP_224176738.1	WP_096657138.1, WP_096657148.1
OG0001027	WP_223978078.1	WP_096653440.1
OG0001028	WP_224179942.1, WP_224180278.1, WP_224179941.1, WP_223978234.1	WP_096653466.1, WP_096661662.1
OG0001029	WP_223975512.1	WP_096653480.1
OG0001030	WP_224174091.1	WP_096654081.1, WP_096654091.1, WP_096654087.1, WP_096654085.1, WP_096654035.1, WP_096653527.1, WP_096654093.1
OG0001031	WP_223976250.1	WP_096653626.1
OG0001032	WP_223983001.1, WP_223972957.1	WP_096653692.1
OG0001033	WP_224177003.1, WP_224177560.1, WP_223973245.1	WP_096653795.1
OG0001035	WP_224178881.1, WP_224178882.1	WP_096654188.1
OG0001036	WP_224179303.1, WP_223988070.1	WP_096656615.1, WP_096659744.1
OG0001036	WP_223975859.1	WP_096654192.1
OG0001037	WP_223986313.1	WP_096654293.1
OG0001039	WP_224177773.1	WP_096655010.1
OG0001040	WP_224174089.1	WP_096655089.1
OG0001041	WP_224174090.1	WP_096655091.1
OG0001042	WP_223985553.1	WP_096660212.1
OG0001043	WP_224176623.1	WP_096656099.1, WP_096655668.1, WP_096655669.1, WP_096655667.1, WP_096655666.1
OG0001044	WP_224177372.1, WP_224178735.1, WP_224175394.1	WP_096655880.1
OG0001045	WP_223990584.1, WP_223990587.1	WP_096655928.1, WP_096655927.1
OG0001046	WP_223973213.1, WP_224176693.1, WP_224176710.1	WP_096656019.1
OG0001047	WP_223974709.1	WP_096656049.1, WP_096660018.1
OG0001048	WP_224178884.1, WP_224179292.1	WP_096656167.1, WP_096657046.1, WP_096657045.1
OG0001049	WP_223974592.1	WP_096660354.1
OG0001049	WP_255666923.1	WP_096656512.1
OG0001050	WP_224178664.1	WP_096656596.1
OG0001051	WP_223981451.1, WP_223974367.1	WP_096656721.1
OG0001052	WP_224174608.1	WP_096660311.1
OG0001052	WP_224178970.1	WP_096657081.1
OG0001053	WP_224174087.1	WP_096658719.1
OG0001053	WP_224176305.1, WP_224175689.1	WP_096658779.1, WP_096657209.1
OG0001054	WP_223977954.1	WP_096657436.1
OG0001055	WP_224174759.1	WP_096657709.1, WP_096657710.1
OG0001056	WP_224177282.1, WP_224174606.1, WP_224174455.1, WP_224179799.1	WP_096657726.1
OG0001058	WP_224178709.1, WP_224179339.1, WP_224179338.1	WP_096658356.1
OG0001059	WP_223972408.1, WP_224177236.1, WP_224180150.1, WP_223972663.1	WP_096658562.1
OG0001060	WP_224178912.1, WP_224174215.1	WP_096658595.1
OG0001060	WP_224174083.1	WP_096658819.1
OG0001061	WP_224175796.1, WP_223974174.1	WP_096658773.1
OG0001063	WP_224175549.1, WP_224175196.1, WP_224174186.1, WP_224174657.1	WP_096659087.1
OG0001064	WP_224178802.1, WP_224173994.1, WP_255666203.1	WP_096659561.1
OG0001065	WP_224179092.1	WP_096660033.1
OG0001065	WP_223975327.1	WP_096660039.1
OG0001066	WP_223981851.1	WP_096660352.1
OG0001066	WP_223981854.1, WP_224177113.1	WP_096660353.1
OG0001067	WP_223990074.1, WP_224179159.1	WP_096660609.1
OG0001068	WP_224176564.1, WP_223978801.1	WP_096660735.1
OG0001069	WP_223989979.1	WP_096660794.1
OG0001070	WP_224178440.1, WP_224175670.1, WP_223989720.1	WP_096660826.1
OG0001071	WP_224178175.1	WP_096660846.1
OG0001072	WP_223990008.1, WP_223987173.1	WP_096660984.1
OG0001073	WP_224175970.1, WP_224175139.1	WP_096661013.1
OG0001074	WP_224180170.1, WP_224179743.1	WP_096661186.1, WP_096661281.1
OG0001075	WP_224174877.1, WP_224178985.1, WP_224175707.1	WP_096661202.1, WP_096661194.1
OG0001076	WP_224174865.1, WP_224174368.1, WP_223977846.1	WP_096661349.1
OG0001077	WP_224175672.1, WP_224175911.1, WP_224180030.1	WP_096661389.1
OG0001078	WP_224174355.1, WP_224178989.1	WP_096661395.1
OG0001108	WP_006276978.1	WP_006276978.1
OG0001109	WP_010998474.1	WP_015117212.1
OG0001110	WP_010995042.1	WP_010995042.1
OG0001111	WP_010997613.1	WP_096657172.1
OG0001112	WP_010998401.1	WP_096659947.1
OG0001113	WP_015114387.1	WP_096658114.1
OG0001114	WP_224175379.1	WP_096653375.1
OG0001115	WP_223976672.1	WP_096654922.1
OG0001116	WP_224179467.1	WP_096660991.1
OG0001117	WP_223985523.1	WP_096653226.1
OG0001118	WP_223984465.1	WP_096655526.1
OG0001119	WP_223978952.1	WP_096653277.1
OG0001120	WP_224178335.1	WP_096656515.1
OG0001121	WP_224178336.1	WP_096656516.1
OG0001122	WP_224178513.1	WP_096661142.1
OG0001123	WP_223990367.1	WP_096656409.1
OG0001124	WP_224177797.1	WP_096653529.1
OG0001126	WP_223973071.1	WP_096655807.1
OG0001127	WP_223973077.1	WP_096655805.1
OG0001128	WP_223977950.1	WP_096653319.1
OG0001129	WP_223976787.1	WP_096653321.1
OG0001130	WP_019493295.1	WP_096656152.1
OG0001131	WP_223989498.1	WP_096656153.1
OG0001132	WP_223980634.1	WP_096660995.1
OG0001133	WP_127080252.1	WP_096653269.1
OG0001134	WP_223978120.1	WP_096654285.1
OG0001135	WP_223972525.1	WP_096656307.1
OG0001136	WP_073616159.1	WP_096656308.1
OG0001137	WP_223978370.1	WP_096652805.1
OG0001138	WP_223978369.1	WP_096652807.1
OG0001139	WP_224177300.1	WP_096655414.1
OG0001140	WP_224179485.1	WP_096659658.1
OG0001141	WP_224176361.1	WP_096661344.1
OG0001142	WP_223977962.1	WP_096660720.1
OG0001143	WP_223977308.1	WP_096660718.1
OG0001145	WP_223991259.1	WP_096659988.1
OG0001146	WP_019495151.1	WP_096656645.1
OG0001147	WP_073619884.1	WP_096661159.1
OG0001148	WP_223976317.1	WP_096657170.1
OG0001149	WP_224177563.1	WP_096657169.1
OG0001150	WP_223982607.1	WP_096654928.1
OG0001151	WP_224178601.1	WP_096657332.1
OG0001151	WP_224178291.1	WP_096652629.1
OG0001152	WP_223987714.1	WP_096655307.1
OG0001153	WP_224177140.1	WP_096655046.1
OG0001154	WP_223972553.1	WP_096656588.1
OG0001155	WP_223989532.1	WP_096654897.1
OG0001156	WP_223989290.1	WP_096654895.1
OG0001157	WP_224178671.1	WP_096655520.1
OG0001158	WP_223980855.1	WP_096661076.1
OG0001159	WP_223988277.1	WP_096655052.1
OG0001160	WP_223976149.1	WP_096656682.1
OG0001161	WP_224177985.1	WP_096656684.1
OG0001162	WP_224176409.1	WP_096658173.1
OG0001163	WP_223983708.1	WP_096658429.1
OG0001164	WP_223984869.1	WP_096658427.1
OG0001165	WP_223983704.1	WP_096658426.1
OG0001166	WP_224178502.1	WP_096658425.1
OG0001167	WP_223982749.1	WP_096658421.1
OG0001168	WP_223975608.1	WP_096654430.1
OG0001169	WP_224177624.1	WP_096654156.1
OG0001170	WP_224177345.1	WP_096656655.1
OG0001171	WP_224177344.1	WP_096656654.1
OG0001172	WP_127078636.1	WP_096656653.1
OG0001173	WP_223983802.1	WP_096655673.1
OG0001174	WP_019489948.1	WP_096659662.1
OG0001175	WP_019492323.1	WP_096654763.1
OG0001176	WP_223975524.1	WP_096654761.1
OG0001177	WP_223975526.1	WP_096654757.1
OG0001178	WP_223973600.1	WP_096653305.1
OG0001179	WP_224178198.1	WP_096655943.1
OG0001181	WP_224178209.1	WP_096652645.1, WP_096653934.1, WP_096654653.1
OG0001182	WP_224178681.1	WP_096655433.1, WP_096660908.1
OG0001183	WP_223985511.1	WP_096653217.1
OG0001184	WP_223989278.1	WP_096658086.1
OG0001185	WP_224179107.1	WP_096656791.1
OG0001186	WP_224176823.1	WP_096655431.1
OG0001187	WP_224176008.1	WP_096656624.1
OG0001188	WP_223983107.1	WP_096653533.1
OG0001189	WP_223989292.1	WP_096654899.1
OG0001190	WP_223989294.1	WP_096654906.1
OG0001191	WP_223989296.1	WP_096654908.1
OG0001192	WP_019492353.1	WP_096654910.1
OG0001194	WP_223978678.1	WP_096660698.1
OG0001195	WP_223980120.1, WP_224174011.1	WP_096654349.1
OG0001196	WP_223986031.1	WP_096657825.1
OG0001197	WP_223971100.1	WP_096659450.1
OG0001198	WP_224174699.1	WP_096656963.1
OG0001199	WP_223977913.1	WP_096655599.1
OG0001200	WP_223976036.1	WP_096658164.1
OG0001201	WP_223973395.1	WP_096661209.1
OG0001202	WP_223988015.1	WP_096655207.1
OG0001203	WP_224178698.1	WP_096661263.1
OG0001204	WP_223984708.1	WP_096658438.1
OG0001205	WP_224176021.1	WP_096654849.1
OG0001206	WP_223978741.1	WP_096654847.1
OG0001207	WP_224176025.1	WP_096654845.1
OG0001208	WP_224176029.1	WP_096654833.1
OG0001209	WP_223978752.1	WP_096654831.1
OG0001210	WP_019497397.1	WP_096654829.1
OG0001211	WP_224176030.1	WP_096661056.1
OG0001212	WP_223972742.1	WP_096652266.1
OG0001213	WP_223972743.1	WP_096660965.1
OG0001214	WP_019489541.1	WP_096652260.1
OG0001215	WP_223985030.1	WP_096661154.1
OG0001216	WP_223986084.1	WP_096656672.1
OG0001217	WP_224178393.1	WP_096652374.1
OG0001218	WP_223986810.1	WP_096652715.1
OG0001219	WP_223985961.1	WP_096661352.1
OG0001220	WP_223985957.1	WP_096661353.1
OG0001221	WP_223985955.1	WP_096652503.1
OG0001222	WP_224173996.1	WP_096652505.1
OG0001223	WP_223975462.1	WP_096652155.1
OG0001224	WP_223975460.1	WP_096652152.1
OG0001225	WP_223991423.1	WP_096659865.1
OG0001226	WP_223976797.1	WP_096660867.1
OG0001227	WP_223989802.1	WP_096654801.1
OG0001228	WP_223989796.1	WP_096654795.1
OG0001229	WP_223989794.1	WP_096661055.1
OG0001230	WP_019492311.1	WP_096654823.1
OG0001231	WP_223975476.1	WP_096654825.1
OG0001232	WP_224177418.1	WP_096655456.1
OG0001233	WP_026093335.1	WP_015119669.1
OG0001234	WP_019493631.1	WP_096655630.1
OG0001235	WP_223986348.1	WP_096660660.1
OG0001236	WP_019491212.1	WP_096660662.1
OG0001237	WP_127082019.1	WP_096660664.1
OG0001238	WP_224179531.1	WP_096658155.1
OG0001239	WP_223977559.1	WP_096655097.1
OG0001240	WP_223977557.1	WP_096655099.1
OG0001241	WP_223977553.1	WP_096655107.1
OG0001242	WP_223977329.1	WP_096652495.1
OG0001243	WP_223982637.1	WP_096652497.1
OG0001244	WP_224177343.1	WP_096652499.1
OG0001245	WP_224178670.1	WP_096652501.1
OG0001246	WP_224178039.1	WP_096657755.1
OG0001247	WP_223973672.1	WP_096661219.1
OG0001248	WP_224178729.1	WP_096657098.1
OG0001249	WP_223977989.1	WP_096661315.1
OG0001250	WP_223969946.1	WP_096659903.1
OG0001251	WP_223978730.1	WP_096653614.1
OG0001252	WP_224177001.1	WP_096655570.1
OG0001253	WP_224175590.1	WP_096656745.1
OG0001254	WP_224179568.1	WP_096655252.1
OG0001255	WP_019491391.1	WP_096655250.1
OG0001256	WP_127081723.1	WP_096655247.1
OG0001257	WP_223972329.1	WP_096653180.1
OG0001258	WP_223976644.1	WP_096657979.1
OG0001259	WP_224177762.1	WP_096657980.1
OG0001260	WP_223976056.1	WP_096661712.1
OG0001261	WP_224179042.1	WP_096656501.1
OG0001262	WP_223978213.1	WP_096655862.1
OG0001263	WP_223978859.1	WP_096656124.1
OG0001264	WP_223972460.1	WP_096657741.1
OG0001265	WP_224174829.1	WP_096657738.1
OG0001266	WP_223977876.1	WP_096653705.1
OG0001267	WP_224174769.1	WP_096661138.1
OG0001268	WP_019494428.1	WP_096655008.1
OG0001269	WP_224179502.1	WP_096655038.1
OG0001270	WP_019494432.1	WP_096655040.1
OG0001271	WP_223991428.1	WP_096656239.1
OG0001272	WP_224177752.1	WP_096656240.1
OG0001273	WP_224179655.1, WP_224179313.1	WP_096661418.1
OG0001275	WP_127083405.1, WP_224175964.1	WP_096657364.1, WP_096661189.1
OG0001276	WP_073619417.1	WP_096655803.1
OG0001277	WP_019491256.1	WP_096655780.1
OG0001278	WP_224173999.1	WP_096660651.1
OG0001279	WP_224176407.1	WP_096656924.1
OG0001280	WP_223977713.1	WP_096661074.1
OG0001281	WP_224176231.1	WP_096659732.1
OG0001282	WP_224176203.1	WP_096653283.1
OG0001283	WP_224176583.1	WP_096653765.1
OG0001284	WP_019495257.1	WP_096655141.1
OG0001285	WP_223977901.1	WP_096661126.1
OG0001286	WP_223990776.1	WP_096657105.1
OG0001287	WP_224174805.1	WP_096656541.1
OG0001288	WP_223978243.1	WP_096656164.1
OG0001289	WP_223988142.1	WP_096660915.1
OG0001290	WP_223978111.1	WP_096660913.1
OG0001291	WP_223984912.1	WP_096655792.1
OG0001292	WP_224176579.1	WP_096655786.1
OG0001293	WP_223977890.1	WP_096655785.1
OG0001294	WP_224175336.1	WP_096661051.1
OG0001295	WP_127080705.1	WP_096656031.1
OG0001296	WP_223977784.1	WP_096656030.1
OG0001297	WP_223990360.1	WP_096653866.1, WP_096653918.1
OG0001298	WP_223990320.1	WP_096653865.1, WP_096653922.1
OG0001299	WP_224176923.1	WP_096653926.1, WP_096653900.1
OG0001300	WP_223990325.1	WP_096653898.1, WP_096653928.1
OG0001301	WP_224176918.1	WP_096653872.1, WP_096653936.1
OG0001302	WP_223990351.1	WP_096653876.1, WP_096653950.1
OG0001303	WP_223990353.1	WP_096661022.1, WP_096653952.1
OG0001304	WP_223990335.1	WP_096661029.1, WP_096653880.1
OG0001305	WP_224176924.1	WP_096653958.1, WP_096653884.1
OG0001306	WP_223990327.1	WP_096653960.1, WP_096653886.1
OG0001307	WP_224176199.1	WP_096656950.1
OG0001308	WP_224175037.1	WP_096660292.1
OG0001309	WP_223972600.1	WP_096660291.1
OG0001310	WP_223972599.1	WP_096660290.1
OG0001311	WP_223972598.1	WP_096660289.1
OG0001312	WP_223986445.1	WP_096657331.1, WP_096660807.1
OG0001313	WP_223973807.1	WP_096653572.1
OG0001314	WP_224178382.1	WP_096653574.1
OG0001315	WP_223973805.1	WP_096653580.1
OG0001316	WP_224178383.1	WP_096653582.1
OG0001317	WP_223973803.1	WP_096653584.1
OG0001318	WP_223973802.1	WP_096653586.1
OG0001319	WP_224178384.1	WP_096653590.1
OG0001320	WP_224178385.1	WP_096653592.1
OG0001321	WP_223991285.1	WP_096652167.1
OG0001322	WP_223978976.1	WP_096652661.1
OG0001323	WP_224176192.1	WP_096656120.1, WP_096656119.1
OG0001326	WP_224176501.1	WP_096660804.1
OG0001327	WP_223991304.1	WP_096653323.1
OG0001328	WP_224180477.1, WP_223977662.1	WP_096658096.1
OG0001329	WP_224179316.1	WP_096655209.1
OG0001330	WP_224179315.1	WP_096655211.1
OG0001331	WP_224178183.1	WP_096656059.1, WP_096657319.1
OG0001332	WP_224178126.1	WP_096653238.1
OG0001333	WP_224178089.1	WP_096656920.1
OG0001334	WP_224178090.1	WP_096656919.1
OG0001337	WP_223973753.1	WP_096658909.1
OG0001338	WP_224176517.1	WP_096661150.1
OG0001339	WP_223978164.1	WP_096655942.1
OG0001340	WP_223977532.1	WP_096652362.1
OG0001341	WP_223990064.1	WP_096660621.1
OG0001342	WP_223988076.1	WP_096655203.1
OG0001343	WP_223988273.1	WP_096655201.1
OG0001344	WP_224175504.1	WP_096655197.1
OG0001345	WP_223985027.1	WP_096656673.1
OG0001346	WP_223985024.1	WP_096656674.1
OG0001347	WP_223978774.1	WP_096656925.1
OG0001348	WP_223986273.1	WP_096656804.1
OG0001349	WP_224177981.1	WP_096656725.1
OG0001350	WP_224179219.1	WP_096653301.1
OG0001351	WP_224179218.1	WP_096653299.1
OG0001352	WP_223978147.1	WP_096655903.1
OG0001353	WP_223982532.1	WP_096661044.1
OG0001354	WP_224177336.1	WP_096654520.1
OG0001356	WP_223982513.1	WP_096656465.1
OG0001357	WP_224177920.1	WP_096660529.1
OG0001358	WP_223984184.1	WP_096655789.1
OG0001359	WP_224178624.1	WP_096655791.1
OG0001360	WP_224175557.1	WP_096655769.1
OG0001361	WP_224177448.1	WP_096652755.1
OG0001363	WP_223977530.1	WP_096652349.1
OG0001364	WP_224178388.1	WP_096653598.1
OG0001365	WP_223978857.1	WP_096656123.1
OG0001366	WP_223978853.1	WP_096656122.1
OG0001367	WP_223976066.1	WP_096658375.1
OG0001368	WP_223973949.1	WP_096658374.1
OG0001369	WP_224175098.1	WP_096656750.1
OG0001370	WP_224175255.1	WP_096655947.1
