Orthogroup	NIES-4071	NIES-267
OG0000807	WP_096692039.1	WP_096655573.1
OG0000808	WP_096685352.1	WP_096655990.1
OG0000809	WP_096692523.1	WP_096658067.1
OG0000810	WP_096687528.1, WP_096683919.1	WP_096659962.1
OG0000811	WP_096688461.1	WP_096652749.1, WP_096659808.1
OG0000812	WP_096684489.1, WP_096693029.1	WP_096656234.1
OG0000813	WP_096684614.1	WP_096660456.1
OG0000820	WP_096690275.1	WP_096657620.1
OG0000821	WP_096689275.1	WP_096653128.1
OG0000822	WP_096690881.1	WP_096656268.1
OG0000823	WP_096690882.1	WP_096656267.1, WP_096654869.1
OG0000824	WP_096692135.1	WP_096653868.1
OG0000825	WP_096689571.1	WP_096659572.1
OG0000826	WP_096692641.1	WP_096655714.1, WP_096661359.1
OG0000827	WP_096684690.1	WP_096659424.1
OG0000828	WP_096689841.1, WP_096692105.1	WP_096654235.1
OG0000829	WP_096685866.1	WP_096659432.1
OG0000831	WP_096686531.1	WP_096660317.1
OG0000832	WP_096686513.1	WP_096660332.1
OG0000833	WP_096729199.1	WP_096660480.1
OG0000834	WP_096690033.1	WP_096660483.1, WP_096660227.1
OG0000835	WP_096694461.1	WP_096658472.1
OG0000836	WP_096691743.1	WP_096656730.1, WP_096658468.1
OG0000837	WP_096691939.1	WP_096660419.1
OG0000838	WP_096690130.1	WP_096660062.1
OG0000839	WP_096690463.1	WP_096656276.1
OG0000840	WP_096690461.1	WP_096655688.1
OG0000841	WP_096692992.1	WP_096657930.1, WP_096656636.1
OG0000842	WP_096685535.1	WP_096652914.1, WP_096652912.1
OG0000843	WP_096691489.1	WP_096659650.1
OG0000844	WP_096687524.1	WP_096656594.1
OG0000845	WP_096690372.1	WP_096652844.1
OG0000846	WP_096689030.1	WP_096659798.1, WP_096658186.1
OG0000847	WP_096689031.1	WP_096658187.1, WP_096659800.1
OG0000848	WP_096689032.1	WP_096659802.1, WP_096658190.1
OG0000849	WP_096689033.1	WP_096659804.1, WP_096658191.1
OG0000850	WP_096691876.1	WP_096654962.1, WP_096654973.1
OG0000851	WP_096694473.1	WP_096661062.1, WP_096654971.1
OG0000852	WP_096687858.1	WP_096658250.1
OG0000853	WP_096688217.1	WP_096659613.1, WP_096652298.1
OG0000854	WP_096691255.1	WP_096659343.1
OG0000855	WP_096692626.1	WP_096657929.1
OG0000856	WP_096689029.1	WP_096659794.1, WP_096658184.1
OG0000857	WP_096691822.1	WP_096658288.1, WP_096658287.1
OG0000858	WP_096687749.1	WP_096659117.1, WP_096659119.1
OG0000859	WP_096688792.1	WP_096658996.1
OG0000860	WP_096688778.1	WP_096659061.1
OG0000861	WP_096693726.1	WP_096658978.1, WP_015116941.1
OG0000862	WP_096690841.1	WP_096656480.1, WP_096659984.1
OG0000863	WP_096690855.1	WP_096656467.1
OG0000864	WP_096694241.1	WP_096659357.1, WP_096656953.1
OG0000865	WP_096691565.1	WP_096654712.1
OG0000866	WP_096684883.1	WP_096654313.1
OG0000867	WP_096684879.1	WP_096654309.1, WP_096660570.1
OG0000868	WP_096687636.1	WP_096660184.1
OG0000869	WP_096687503.1	WP_096657995.1
OG0000870	WP_096686170.1	WP_096654722.1
OG0000871	WP_096687691.1	WP_096660287.1, WP_096657086.1
OG0000872	WP_096690615.1	WP_096658499.1
OG0000873	WP_096694190.1	WP_096654492.1
OG0000874	WP_096688334.1	WP_096657719.1
OG0000875	WP_096692075.1	WP_096655555.1, WP_096658560.1
OG0000876	WP_096689732.1	WP_096657759.1
OG0000877	WP_096690255.1	WP_096659327.1, WP_096657642.1
OG0000878	WP_096693251.1	WP_096658440.1, WP_096659718.1
OG0000879	WP_096689792.1	WP_096657018.1
OG0000880	WP_096689452.1	WP_096656518.1
OG0000882	WP_096684812.1	WP_096655620.1, WP_096656275.1
OG0000883	WP_096684652.1	WP_096656713.1
OG0000884	WP_096688857.1	WP_096658208.1
OG0000885	WP_096691862.1	WP_096658411.1
OG0000886	WP_096691842.1	WP_096658417.1
OG0000888	WP_096693196.1	WP_096654575.1
OG0000889	WP_096692180.1	WP_096653509.1
OG0000890	WP_096686862.1	WP_096659897.1
OG0000891	WP_096688608.1	WP_096657327.1, WP_096656067.1
OG0000892	WP_096688596.1	WP_096656884.1
OG0000893	WP_096693640.1	WP_096652220.1, WP_096656126.1
OG0000894	WP_096683986.1	WP_096655077.1
OG0000895	WP_096683989.1	WP_096655083.1
OG0000896	WP_096689459.1	WP_096661307.1
OG0000897	WP_096690225.1	WP_096658363.1
OG0000898	WP_096689040.1	WP_096660122.1
OG0000899	WP_096691549.1	WP_096660098.1, WP_096660232.1
OG0000900	WP_096692686.1	WP_096660617.1, WP_096654388.1
OG0000901	WP_096692699.1	WP_096654369.1
OG0000902	WP_096686593.1	WP_096656413.1, WP_096658526.1
OG0000903	WP_019494768.1	WP_096656428.1
OG0000904	WP_096689449.1, WP_096690333.1	WP_096658090.1
OG0000906	WP_096690769.1	WP_096658194.1, WP_096661042.1
OG0000907	WP_096688435.1	WP_096655909.1, WP_096657000.1
OG0000908	WP_096687771.1	WP_096659089.1
OG0000909	WP_096690744.1	WP_096660161.1
OG0000910	WP_096693498.1, WP_096690950.1	WP_096656668.1, WP_096659734.1
OG0000912	WP_096688407.1	WP_096654484.1
OG0000913	WP_096689366.1	WP_096653694.1
OG0000914	WP_096693147.1	WP_096660495.1
OG0000915	WP_096692648.1	WP_096652801.1, WP_096660856.1
OG0000916	WP_096694395.1	WP_096656449.1
OG0000917	WP_096694406.1	WP_096657828.1
OG0000918	WP_096689155.1	WP_096658072.1
OG0000919	WP_096692923.1	WP_096655907.1, WP_096655906.1
OG0000920	WP_096691532.1	WP_096656991.1, WP_096657960.1
OG0000921	WP_096688218.1	WP_096652296.1, WP_096659605.1
OG0000922	WP_096694495.1	WP_096653761.1, WP_096658400.1
OG0000924	WP_096684632.1	WP_096656262.1, WP_096660079.1
OG0000925	WP_096692616.1	WP_096657920.1
OG0000926	WP_096693673.1	WP_096655716.1, WP_096660145.1
OG0000927	WP_096687495.1	WP_096657572.1
OG0000928	WP_096689870.1	WP_096656370.1
OG0000929	WP_096688294.1	WP_096656314.1
OG0000930	WP_096694408.1	WP_096657693.1
OG0000931	WP_096689848.1	WP_096656505.1, WP_096657775.1
OG0000932	WP_096688802.1	WP_096657864.1
OG0000933	WP_096694366.1	WP_096657684.1, WP_096657658.1
OG0000934	WP_096690621.1	WP_096658506.1, WP_096658505.1
OG0000935	WP_096692775.1	WP_096655368.1
OG0000937	WP_096694013.1	WP_096656858.1
OG0000938	WP_096691302.1	WP_096660700.1
OG0000939	WP_019493182.1	WP_096660250.1
OG0000940	WP_096686686.1	WP_096654733.1
OG0000941	WP_096689674.1	WP_096654735.1
OG0000942	WP_096693320.1	WP_096660381.1
OG0000943	WP_096687621.1	WP_096660198.1
OG0000944	WP_096691524.1	WP_096656942.1
OG0000945	WP_096690541.1	WP_096658769.1
OG0000946	WP_096692497.1	WP_096657771.1, WP_096659085.1
OG0000947	WP_096694145.1	WP_096661278.1, WP_096656489.1, WP_096656488.1
OG0000948	WP_096687841.1	WP_096658544.1
OG0000949	WP_096687288.1	WP_096659462.1, WP_096659456.1
OG0000950	WP_096690693.1	WP_096654657.1
OG0000951	WP_096691870.1	WP_096657977.1
OG0000952	WP_096692541.1	WP_096656042.1
OG0000953	WP_096685956.1	WP_096656133.1
OG0000954	WP_096694530.1, WP_096684017.1	WP_096658589.1
OG0000955	WP_096690887.1	WP_096654995.1
OG0000956	WP_096687300.1	WP_096659593.1
OG0000957	WP_096687298.1	WP_096659595.1, WP_096658849.1
OG0000958	WP_096686398.1	WP_096654623.1
OG0000959	WP_096689914.1	WP_096656405.1
OG0000960	WP_096691142.1	WP_096660779.1
OG0000961	WP_096685182.1	WP_096656781.1
OG0000962	WP_096685934.1	WP_096655402.1
OG0000963	WP_096684450.1	WP_096657401.1, WP_096656852.1, WP_096658594.1
OG0000965	WP_096688044.1, WP_096692577.1	WP_096655843.1
OG0000966	WP_096692665.1	WP_096652493.1
OG0000967	WP_096685523.1	WP_096656558.1
OG0000968	WP_096690435.1	WP_096660399.1, WP_096661578.1
OG0000969	WP_096685491.1	WP_096659859.1, WP_096656568.1
OG0000970	WP_096693485.1	WP_096653025.1
OG0000971	WP_096694376.1	WP_096657804.1
OG0000973	WP_096689389.1	WP_096658337.1
OG0000974	WP_096692405.1	WP_096655715.1, WP_096657964.1
OG0000975	WP_096694341.1	WP_096657625.1
OG0000976	WP_096687862.1, WP_096687714.1	WP_096661406.1, WP_096661446.1, WP_096661617.1
OG0000977	WP_096689737.1	WP_096659632.1
OG0000978	WP_096690232.1	WP_096658533.1, WP_096660572.1
OG0000979	WP_096690989.1	WP_096653341.1
OG0000980	WP_096685846.1	WP_096653371.1, WP_096660992.1
OG0000981	WP_096694435.1	WP_096658128.1
OG0000982	WP_096687664.1	WP_096652203.1
OG0000983	WP_096692473.1	WP_096652633.1, WP_096655596.1
OG0000984	WP_096693024.1	WP_096656228.1, WP_096661220.1
OG0000986	WP_096691181.1	WP_096657885.1
OG0000987	WP_096688597.1	WP_096656883.1
OG0000988	WP_096686086.1	WP_096660885.1
OG0000989	WP_096690462.1	WP_096655687.1
OG0000990	WP_096690111.1	WP_096658318.1, WP_096659525.1
OG0000992	WP_096691812.1	WP_096657843.1
OG0000994	WP_096683795.1	WP_096661424.1
OG0000995	WP_096685180.1	WP_096655811.1
OG0000996	WP_096684566.1	WP_096654353.1
OG0000997	WP_096693621.1	WP_096657956.1, WP_096657955.1
OG0000998	WP_096684480.1	WP_096655290.1
OG0000999	WP_096683761.1	WP_096652304.1, WP_096653991.1, WP_096661594.1, WP_096656192.1
OG0001003	WP_096689034.1	WP_096659806.1, WP_096658192.1
OG0001004	WP_096683826.1	WP_096658175.1
OG0001005	WP_096690129.1	WP_096660061.1, WP_096656334.1
OG0001006	WP_096692811.1	WP_096658511.1
OG0001007	WP_096686805.1	WP_096656893.1
OG0001008	WP_096688844.1	WP_096657999.1, WP_096656365.1
OG0001009	WP_096690651.1	WP_096657581.1, WP_096657681.1
OG0001010	WP_096694575.1	WP_096660997.1
OG0001011	WP_096694419.1	WP_096661092.1, WP_096656227.1
OG0001012	WP_096693969.1	WP_096661145.1, WP_096656918.1
OG0001013	WP_096691712.1	WP_096656823.1, WP_096659499.1
OG0001014	WP_096691506.1	WP_096656691.1
OG0001015	WP_096690590.1	WP_096657441.1, WP_096653234.1
OG0001016	WP_096688532.1	WP_096661173.1
OG0001017	WP_096694015.1	WP_096655400.1
OG0001019	WP_096693285.1	WP_096655814.1, WP_096655070.1
OG0001020	WP_096688808.1	WP_096655754.1, WP_096655758.1
OG0001021	WP_096688077.1, WP_096687992.1, WP_096688825.1	WP_096652103.1
OG0001022	WP_096688656.1, WP_096683882.1	WP_096652450.1
OG0001023	WP_096690794.1, WP_096690795.1	WP_096652524.1, WP_096658162.1
OG0001024	WP_096689192.1, WP_096690162.1	WP_096652605.1
OG0001025	WP_096694514.1	WP_096657131.1
OG0001026	WP_096685256.1	WP_096653381.1
OG0001026	WP_096692569.1	WP_096657138.1, WP_096657148.1
OG0001027	WP_096686742.1, WP_096684604.1	WP_096653440.1
OG0001028	WP_096693746.1	WP_096653466.1, WP_096661662.1
OG0001029	WP_096689750.1, WP_096687114.1, WP_096688144.1	WP_096653480.1
OG0001031	WP_096687007.1	WP_096657034.1
OG0001032	WP_096690013.1, WP_096685852.1	WP_096653692.1
OG0001033	WP_096694131.1	WP_096653795.1
OG0001034	WP_096690527.1	WP_096653984.1, WP_096654841.1, WP_096661413.1, WP_096658367.1
OG0001035	WP_096694165.1, WP_096694101.1	WP_096654188.1
OG0001036	WP_096688809.1	WP_096654192.1
OG0001037	WP_096691042.1, WP_096689759.1	WP_096654293.1
OG0001038	WP_096684138.1	WP_096660217.1
OG0001038	WP_096691561.1	WP_096657165.1, WP_096660858.1, WP_096654749.1
OG0001039	WP_096685760.1, WP_096689484.1, WP_096692733.1	WP_096655010.1
OG0001040	WP_096694721.1, WP_096684457.1	WP_096655089.1
OG0001041	WP_096694722.1, WP_096684456.1	WP_096655091.1
OG0001042	WP_096687613.1	WP_096655366.1
OG0001042	WP_096687614.1	WP_096660212.1
OG0001043	WP_096692945.1	WP_096656099.1, WP_096655668.1, WP_096655669.1, WP_096655667.1, WP_096655666.1
OG0001044	WP_096693407.1, WP_096694203.1	WP_096655880.1
OG0001045	WP_096692855.1	WP_096655928.1, WP_096655927.1
OG0001046	WP_096684939.1	WP_096656019.1
OG0001047	WP_096690596.1	WP_096656049.1, WP_096660018.1
OG0001048	WP_096694036.1	WP_096656167.1, WP_096657046.1, WP_096657045.1
OG0001049	WP_096690428.1	WP_096660354.1
OG0001049	WP_096690427.1	WP_096656512.1
OG0001050	WP_096691247.1, WP_096691374.1	WP_096656596.1
OG0001051	WP_096691793.1, WP_096684391.1	WP_096656721.1
OG0001052	WP_096694834.1	WP_096660311.1
OG0001054	WP_096687716.1, WP_096695297.1, WP_096690238.1	WP_096657436.1
OG0001055	WP_096689939.1	WP_096657709.1
OG0001055	WP_096689944.1	WP_096657710.1
OG0001056	WP_096694984.1	WP_096657726.1
OG0001057	WP_096694156.1, WP_096687932.1, WP_096688075.1	WP_096658058.1, WP_096658478.1
OG0001058	WP_096687728.1, WP_096684716.1	WP_096658356.1
OG0001060	WP_096687794.1	WP_096658595.1
OG0001061	WP_096694652.1, WP_096690540.1	WP_096658773.1
OG0001062	WP_096683727.1, WP_096729138.1, WP_096690434.1	WP_096659016.1
OG0001063	WP_096690014.1	WP_096659087.1
OG0001064	WP_096690099.1, WP_096693494.1	WP_096659561.1
OG0001065	WP_096688919.1	WP_096660039.1
OG0001066	WP_096691371.1	WP_096660352.1
OG0001067	WP_096687214.1	WP_096660609.1
OG0001068	WP_096692669.1, WP_096683821.1	WP_096660735.1
OG0001069	WP_096689401.1, WP_096693534.1	WP_096660794.1
OG0001070	WP_096689671.1, WP_096692489.1	WP_096660826.1
OG0001071	WP_096686452.1, WP_096690496.1	WP_096660846.1
OG0001072	WP_096693488.1	WP_096660984.1
OG0001073	WP_096685456.1	WP_096661013.1
OG0001074	WP_096729098.1	WP_096661186.1, WP_096661281.1
OG0001075	WP_096693916.1	WP_096661202.1, WP_096661194.1
OG0001076	WP_096692672.1	WP_096661349.1
OG0001077	WP_096695054.1, WP_096694617.1	WP_096661389.1
OG0001078	WP_096695160.1	WP_096661395.1
OG0001079	WP_096695205.1, WP_096695342.1, WP_096695267.1	WP_096661701.1
OG0001108	WP_006276978.1	WP_006276978.1
OG0001109	WP_010998474.1	WP_015117212.1
OG0001110	WP_010995042.1	WP_010995042.1
OG0001111	WP_096686674.1	WP_096657172.1
OG0001112	WP_010998401.1	WP_096659947.1
OG0001113	WP_015114387.1	WP_096658114.1
OG0001114	WP_096685384.1	WP_096653375.1
OG0001115	WP_096694475.1	WP_096654922.1
OG0001116	WP_096687600.1	WP_096660991.1
OG0001117	WP_096687601.1	WP_096653226.1
OG0001118	WP_096689232.1	WP_096655526.1
OG0001119	WP_096693703.1	WP_096653277.1
OG0001120	WP_096689786.1	WP_096656515.1
OG0001121	WP_096689787.1	WP_096656516.1
OG0001122	WP_096689920.1	WP_096661142.1
OG0001123	WP_096692132.1	WP_096656409.1
OG0001124	WP_096689498.1	WP_096653529.1
OG0001126	WP_096694025.1	WP_096655807.1
OG0001127	WP_096685999.1	WP_096655805.1
OG0001128	WP_096692371.1	WP_096653319.1
OG0001129	WP_096692370.1	WP_096653321.1
OG0001130	WP_096691495.1	WP_096656152.1
OG0001131	WP_096694434.1	WP_096656153.1
OG0001132	WP_096691138.1	WP_096660995.1
OG0001133	WP_096691137.1	WP_096653269.1
OG0001134	WP_096685313.1	WP_096654285.1
OG0001135	WP_096688300.1	WP_096656307.1
OG0001136	WP_096688299.1	WP_096656308.1
OG0001137	WP_096684851.1	WP_096652805.1
OG0001138	WP_096684853.1	WP_096652807.1
OG0001139	WP_096685944.1	WP_096655414.1
OG0001140	WP_096687637.1	WP_096659658.1
OG0001141	WP_096693262.1	WP_096661344.1
OG0001142	WP_096692644.1	WP_096660720.1
OG0001143	WP_096692645.1	WP_096660718.1
OG0001145	WP_096687641.1	WP_096659988.1
OG0001146	WP_096692656.1	WP_096656645.1
OG0001147	WP_096694396.1	WP_096661159.1
OG0001148	WP_096691068.1	WP_096657170.1
OG0001149	WP_096691067.1	WP_096657169.1
OG0001150	WP_096691234.1	WP_096654928.1
OG0001151	WP_096687993.1	WP_096652629.1
OG0001152	WP_096688454.1	WP_096655307.1
OG0001153	WP_096691662.1	WP_096655046.1
OG0001154	WP_096688282.1	WP_096656588.1
OG0001155	WP_096694325.1	WP_096654897.1
OG0001156	WP_096694324.1	WP_096654895.1
OG0001157	WP_096689235.1	WP_096655520.1
OG0001158	WP_096691659.1	WP_096661076.1
OG0001159	WP_096690910.1	WP_096655052.1
OG0001160	WP_096694221.1	WP_096656682.1
OG0001161	WP_096688890.1	WP_096656684.1
OG0001162	WP_096694561.1	WP_096658173.1
OG0001163	WP_096688227.1	WP_096658429.1
OG0001164	WP_096688225.1	WP_096658427.1
OG0001165	WP_096688224.1	WP_096658426.1
OG0001166	WP_096688223.1	WP_096658425.1
OG0001167	WP_096691838.1	WP_096658421.1
OG0001168	WP_096690862.1	WP_096654430.1
OG0001169	WP_096690987.1	WP_096654156.1
OG0001170	WP_096691226.1	WP_096656655.1
OG0001171	WP_096691227.1	WP_096656654.1
OG0001172	WP_096691228.1	WP_096656653.1
OG0001173	WP_096688728.1	WP_096655673.1
OG0001174	WP_096689137.1	WP_096659662.1
OG0001175	WP_019492323.1	WP_096654763.1
OG0001176	WP_096688971.1	WP_096654761.1
OG0001177	WP_096688973.1	WP_096654757.1
OG0001178	WP_096686245.1	WP_096653305.1
OG0001179	WP_096684385.1	WP_096655943.1
OG0001181	WP_096684381.1	WP_096652645.1, WP_096653934.1, WP_096654653.1
OG0001182	WP_096684478.1	WP_096655433.1, WP_096660908.1
OG0001183	WP_096687596.1	WP_096653217.1
OG0001184	WP_096694323.1	WP_096658086.1
OG0001185	WP_096688197.1	WP_096656791.1
OG0001186	WP_096694502.1	WP_096655431.1
OG0001187	WP_096684586.1	WP_096656624.1
OG0001188	WP_096689966.1	WP_096653533.1
OG0001189	WP_096690177.1	WP_096654899.1
OG0001190	WP_096690178.1	WP_096654906.1
OG0001191	WP_096690179.1	WP_096654908.1
OG0001192	WP_096690180.1	WP_096654910.1
OG0001194	WP_096684670.1	WP_096660698.1
OG0001195	WP_096686381.1	WP_096654349.1
OG0001196	WP_096686355.1	WP_096657825.1
OG0001197	WP_096687294.1	WP_096659450.1
OG0001198	WP_096687519.1	WP_096656963.1
OG0001199	WP_096692897.1	WP_096655599.1
OG0001200	WP_096689595.1	WP_096658164.1
OG0001201	WP_096684493.1	WP_096661209.1
OG0001202	WP_096688682.1	WP_096655207.1
OG0001203	WP_096689318.1	WP_096661263.1
OG0001204	WP_096689319.1	WP_096658438.1
OG0001205	WP_096684074.1	WP_096654849.1
OG0001206	WP_096684073.1	WP_096654847.1
OG0001207	WP_096684065.1	WP_096654845.1
OG0001208	WP_096684014.1	WP_096654833.1
OG0001209	WP_096684013.1	WP_096654831.1
OG0001210	WP_096684012.1	WP_096654829.1
OG0001211	WP_096684011.1	WP_096661056.1
OG0001212	WP_096686296.1	WP_096652266.1
OG0001213	WP_096686298.1	WP_096660965.1
OG0001214	WP_096686302.1	WP_096652260.1
OG0001215	WP_096689176.1	WP_096661154.1
OG0001216	WP_096694243.1	WP_096656672.1
OG0001217	WP_096690721.1	WP_096652374.1
OG0001218	WP_096689047.1	WP_096652715.1
OG0001219	WP_096686432.1	WP_096661352.1
OG0001220	WP_096686434.1	WP_096661353.1
OG0001221	WP_096694046.1	WP_096652503.1
OG0001222	WP_096686436.1	WP_096652505.1
OG0001223	WP_096688955.1	WP_096652155.1
OG0001224	WP_096688954.1	WP_096652152.1
OG0001225	WP_096689580.1	WP_096659865.1
OG0001226	WP_096692358.1	WP_096660867.1
OG0001227	WP_096692438.1	WP_096654801.1
OG0001228	WP_096692442.1	WP_096654795.1
OG0001229	WP_096692443.1	WP_096661055.1
OG0001230	WP_096688961.1	WP_096654823.1
OG0001231	WP_096688960.1	WP_096654825.1
OG0001232	WP_096691935.1	WP_096655456.1
OG0001233	WP_096689635.1	WP_015119669.1
OG0001234	WP_019493631.1	WP_096655630.1
OG0001235	WP_096689101.1	WP_096660660.1
OG0001236	WP_096689099.1	WP_096660662.1
OG0001237	WP_096689098.1	WP_096660664.1
OG0001238	WP_096689646.1	WP_096658155.1
OG0001239	WP_096693299.1	WP_096655097.1
OG0001240	WP_096693297.1	WP_096655099.1
OG0001241	WP_096693293.1	WP_096655107.1
OG0001242	WP_096692663.1	WP_096652495.1
OG0001243	WP_096691230.1	WP_096652497.1
OG0001244	WP_096691231.1	WP_096652499.1
OG0001245	WP_096689229.1	WP_096652501.1
OG0001246	WP_096690353.1	WP_096657755.1
OG0001247	WP_096689684.1	WP_096661219.1
OG0001248	WP_096688770.1	WP_096657098.1
OG0001249	WP_096688097.1	WP_096661315.1
OG0001250	WP_096688098.1	WP_096659903.1
OG0001251	WP_096684511.1	WP_096653614.1
OG0001252	WP_096692041.1	WP_096655570.1
OG0001253	WP_096684891.1	WP_096656745.1
OG0001254	WP_096689216.1	WP_096655252.1
OG0001255	WP_096689217.1	WP_096655250.1
OG0001256	WP_096689218.1	WP_096655247.1
OG0001257	WP_096688537.1	WP_096653180.1
OG0001258	WP_096694472.1	WP_096657979.1
OG0001259	WP_096689456.1	WP_096657980.1
OG0001260	WP_096689839.1, WP_096687272.1	WP_096661712.1
OG0001261	WP_096683790.1	WP_096656501.1
OG0001262	WP_096685110.1	WP_096655862.1
OG0001263	WP_096693637.1	WP_096656124.1
OG0001264	WP_096694305.1	WP_096657741.1
OG0001265	WP_096689931.1	WP_096657738.1
OG0001266	WP_096692997.1	WP_096653705.1
OG0001267	WP_096688539.1	WP_096661138.1
OG0001268	WP_096691668.1	WP_096655008.1
OG0001269	WP_096691667.1	WP_096655038.1
OG0001270	WP_096691666.1	WP_096655040.1
OG0001271	WP_096689440.1	WP_096656239.1
OG0001272	WP_096689439.1	WP_096656240.1
OG0001273	WP_096694106.1	WP_096661418.1
OG0001275	WP_096688323.1	WP_096657364.1, WP_096661189.1
OG0001276	WP_096689072.1	WP_096655803.1
OG0001277	WP_096689073.1	WP_096655780.1
OG0001278	WP_096686422.1	WP_096660651.1
OG0001279	WP_096693457.1	WP_096656924.1
OG0001280	WP_096692732.1	WP_096661074.1
OG0001281	WP_096684466.1	WP_096659732.1
OG0001282	WP_096693695.1	WP_096653283.1
OG0001283	WP_096693017.1	WP_096653765.1
OG0001284	WP_096693016.1	WP_096655141.1
OG0001285	WP_096693022.1	WP_096661126.1
OG0001286	WP_096688776.1	WP_096657105.1
OG0001287	WP_096688574.1	WP_096656541.1
OG0001288	WP_096685350.1	WP_096656164.1
OG0001289	WP_096690908.1	WP_096660915.1
OG0001290	WP_096685291.1	WP_096660913.1
OG0001291	WP_096688137.1	WP_096655792.1
OG0001292	WP_096693009.1	WP_096655786.1
OG0001293	WP_096693008.1	WP_096655785.1
OG0001294	WP_096686211.1	WP_096661051.1
OG0001295	WP_096692714.1	WP_096656031.1
OG0001296	WP_096692713.1	WP_096656030.1
OG0001297	WP_096692136.1	WP_096653866.1, WP_096653918.1
OG0001298	WP_096692156.1	WP_096653865.1, WP_096653922.1
OG0001299	WP_096692155.1	WP_096653926.1, WP_096653900.1
OG0001300	WP_096692154.1	WP_096653898.1, WP_096653928.1
OG0001301	WP_096692177.1	WP_096653872.1, WP_096653936.1
OG0001302	WP_096692142.1	WP_096653876.1, WP_096653950.1
OG0001303	WP_096692141.1	WP_096661022.1, WP_096653952.1
OG0001304	WP_096692150.1	WP_096661029.1, WP_096653880.1
OG0001305	WP_096692152.1	WP_096653958.1, WP_096653884.1
OG0001306	WP_096692153.1	WP_096653960.1, WP_096653886.1
OG0001307	WP_096693656.1	WP_096656950.1
OG0001308	WP_096687696.1	WP_096660292.1
OG0001309	WP_096687695.1	WP_096660291.1
OG0001310	WP_096687694.1	WP_096660290.1
OG0001311	WP_096687693.1	WP_096660289.1
OG0001312	WP_096689078.1	WP_096657331.1, WP_096660807.1
OG0001313	WP_096690739.1	WP_096653572.1
OG0001314	WP_096690738.1	WP_096653574.1
OG0001315	WP_096690737.1	WP_096653580.1
OG0001316	WP_096694371.1	WP_096653582.1
OG0001317	WP_096690736.1	WP_096653584.1
OG0001318	WP_096690735.1	WP_096653586.1
OG0001319	WP_096690733.1	WP_096653590.1
OG0001320	WP_096690732.1	WP_096653592.1
OG0001321	WP_096687427.1	WP_096652167.1
OG0001322	WP_096694577.1	WP_096652661.1
OG0001323	WP_096693627.1	WP_096656120.1, WP_096656119.1
OG0001326	WP_096692887.1	WP_096660804.1
OG0001327	WP_096692369.1	WP_096653323.1
OG0001328	WP_096692760.1	WP_096658096.1
OG0001329	WP_096688681.1	WP_096655209.1
OG0001330	WP_096688680.1	WP_096655211.1
OG0001331	WP_096690506.1	WP_096656059.1, WP_096657319.1
OG0001332	WP_096690581.1	WP_096653238.1
OG0001333	WP_096690639.1	WP_096656920.1
OG0001334	WP_096690638.1	WP_096656919.1
OG0001337	WP_096688822.1	WP_096658909.1
OG0001338	WP_096693365.1	WP_096661150.1
OG0001339	WP_096684007.1	WP_096655942.1
OG0001340	WP_096693037.1	WP_096652362.1
OG0001341	WP_096693261.1	WP_096660621.1
OG0001342	WP_096688709.1	WP_096655203.1
OG0001343	WP_096688710.1	WP_096655201.1
OG0001344	WP_096684638.1	WP_096655197.1
OG0001345	WP_096689175.1	WP_096656673.1
OG0001346	WP_096694242.1	WP_096656674.1
OG0001347	WP_096685273.1	WP_096656925.1
OG0001348	WP_096693549.1	WP_096656804.1
OG0001349	WP_096688897.1	WP_096656725.1
OG0001350	WP_096688468.1	WP_096653301.1
OG0001351	WP_096688469.1	WP_096653299.1
OG0001352	WP_096684888.1	WP_096655903.1
OG0001353	WP_096691248.1	WP_096661044.1
OG0001354	WP_096691241.1	WP_096654520.1
OG0001356	WP_096691249.1	WP_096656465.1
OG0001357	WP_096694380.1	WP_096660529.1
OG0001358	WP_096688128.1	WP_096655789.1
OG0001359	WP_096688131.1	WP_096655791.1
OG0001360	WP_096685113.1	WP_096655769.1
OG0001361	WP_096692380.1	WP_096652755.1
OG0001363	WP_096693038.1	WP_096652349.1
OG0001364	WP_096690730.1	WP_096653598.1
OG0001365	WP_096693635.1	WP_096656123.1
OG0001366	WP_096693631.1	WP_096656122.1
OG0001367	WP_096690205.1	WP_096658375.1
OG0001368	WP_096694334.1	WP_096658374.1
OG0001369	WP_096686824.1	WP_096656750.1
OG0001370	WP_096685991.1	WP_096655947.1
OG0001371	WP_096694827.1	WP_096661472.1
OG0001372	WP_096687413.1	WP_096653556.1
OG0001373	WP_096688123.1	WP_096659907.1
OG0001374	WP_096689446.1	WP_096656218.1
OG0001375	WP_096694007.1	WP_096660853.1
OG0001376	WP_096685857.1	WP_096660852.1
OG0001377	WP_096689223.1	WP_096660770.1
OG0001378	WP_096689534.1	WP_096659408.1
OG0001379	WP_096688474.1	WP_096653291.1
OG0001380	WP_096688473.1	WP_096653293.1
OG0001381	WP_096688472.1	WP_096653295.1
OG0001382	WP_096688470.1	WP_096653297.1
OG0001383	WP_096691470.1	WP_096658044.1
OG0001384	WP_096687668.1	WP_096652225.1
OG0001385	WP_096692103.1	WP_096654914.1
OG0001386	WP_096684590.1	WP_096659557.1
OG0001387	WP_096692852.1	WP_096655923.1
OG0001388	WP_096692854.1	WP_096655925.1
OG0001389	WP_096694528.1	WP_096655926.1
