Orthogroup	NIES-4071	PCC_7716
OG0001234	WP_019493631.1	WP_019493631.1
OG0001235	WP_096689101.1	WP_223986348.1
OG0001236	WP_096689099.1	WP_019491212.1
OG0001237	WP_096689098.1	WP_127082019.1
OG0001238	WP_096689646.1	WP_224179531.1
OG0001239	WP_096693299.1	WP_223977559.1
OG0001240	WP_096693297.1	WP_223977557.1
OG0001241	WP_096693293.1	WP_223977553.1
OG0001242	WP_096692663.1	WP_223977329.1
OG0001243	WP_096691230.1	WP_223982637.1
OG0001244	WP_096691231.1	WP_224177343.1
OG0001245	WP_096689229.1	WP_224178670.1
OG0001246	WP_096690353.1	WP_224178039.1
OG0001247	WP_096689684.1	WP_223973672.1
OG0001248	WP_096688770.1	WP_224178729.1
OG0001249	WP_096688097.1	WP_223977989.1
OG0001250	WP_096688098.1	WP_223969946.1
OG0001251	WP_096684511.1	WP_223978730.1
OG0001252	WP_096692041.1	WP_224177001.1
OG0001253	WP_096684891.1	WP_224175590.1
OG0001254	WP_096689216.1	WP_224179568.1
OG0001255	WP_096689217.1	WP_019491391.1
OG0001256	WP_096689218.1	WP_127081723.1
OG0001257	WP_096688537.1	WP_223972329.1
OG0001258	WP_096694472.1	WP_223976644.1
OG0001259	WP_096689456.1	WP_224177762.1
OG0001260	WP_096689839.1	WP_223976056.1
OG0001261	WP_096683790.1	WP_224179042.1
OG0001262	WP_096685110.1	WP_223978213.1
OG0001263	WP_096693637.1	WP_223978859.1
OG0001264	WP_096694305.1	WP_223972460.1
OG0001265	WP_096689931.1	WP_224174829.1
OG0001266	WP_096692997.1	WP_223977876.1
OG0001267	WP_096688539.1	WP_224174769.1
OG0001268	WP_096691668.1	WP_019494428.1
OG0001269	WP_096691667.1	WP_224179502.1
OG0001270	WP_096691666.1	WP_019494432.1
OG0001271	WP_096689440.1	WP_223991428.1
OG0001272	WP_096689439.1	WP_224177752.1
OG0001273	WP_096694106.1	WP_224179655.1, WP_224179313.1
OG0001275	WP_096688323.1	WP_127083405.1, WP_224175964.1
OG0001276	WP_096689072.1	WP_073619417.1
OG0001277	WP_096689073.1	WP_019491256.1
OG0001278	WP_096686422.1	WP_224173999.1
OG0001279	WP_096693457.1	WP_224176407.1
OG0001280	WP_096692732.1	WP_223977713.1
OG0001281	WP_096684466.1	WP_224176231.1
OG0001282	WP_096693695.1	WP_224176203.1
OG0001283	WP_096693017.1	WP_224176583.1
OG0001284	WP_096693016.1	WP_019495257.1
OG0001285	WP_096693022.1	WP_223977901.1
OG0001286	WP_096688776.1	WP_223990776.1
OG0001287	WP_096688574.1	WP_224174805.1
OG0001288	WP_096685350.1	WP_223978243.1
OG0001289	WP_096690908.1	WP_223988142.1
OG0001290	WP_096685291.1	WP_223978111.1
OG0001291	WP_096688137.1	WP_223984912.1
OG0001292	WP_096693009.1	WP_224176579.1
OG0001293	WP_096693008.1	WP_223977890.1
OG0001294	WP_096686211.1	WP_224175336.1
OG0001295	WP_096692714.1	WP_127080705.1
OG0001296	WP_096692713.1	WP_223977784.1
OG0001297	WP_096692136.1	WP_223990360.1
OG0001298	WP_096692156.1	WP_223990320.1
OG0001299	WP_096692155.1	WP_224176923.1
OG0001300	WP_096692154.1	WP_223990325.1
OG0001301	WP_096692177.1	WP_224176918.1
OG0001302	WP_096692142.1	WP_223990351.1
OG0001303	WP_096692141.1	WP_223990353.1
OG0001304	WP_096692150.1	WP_223990335.1
OG0001305	WP_096692152.1	WP_224176924.1
OG0001306	WP_096692153.1	WP_223990327.1
OG0001307	WP_096693656.1	WP_224176199.1
OG0001308	WP_096687696.1	WP_224175037.1
OG0001309	WP_096687695.1	WP_223972600.1
OG0001310	WP_096687694.1	WP_223972599.1
OG0001311	WP_096687693.1	WP_223972598.1
OG0001312	WP_096689078.1	WP_223986445.1
OG0001313	WP_096690739.1	WP_223973807.1
OG0001314	WP_096690738.1	WP_224178382.1
OG0001315	WP_096690737.1	WP_223973805.1
OG0001316	WP_096694371.1	WP_224178383.1
OG0001317	WP_096690736.1	WP_223973803.1
OG0001318	WP_096690735.1	WP_223973802.1
OG0001319	WP_096690733.1	WP_224178384.1
OG0001320	WP_096690732.1	WP_224178385.1
OG0001321	WP_096687427.1	WP_223991285.1
OG0001322	WP_096694577.1	WP_223978976.1
OG0001323	WP_096693627.1	WP_224176192.1
OG0001324	WP_096689509.1, WP_096688631.1	WP_224179066.1
OG0001325	WP_096689508.1, WP_096688629.1	WP_224179065.1
OG0001326	WP_096692887.1	WP_224176501.1
OG0001327	WP_096692369.1	WP_223991304.1
OG0001328	WP_096692760.1	WP_224180477.1, WP_223977662.1
OG0001329	WP_096688681.1	WP_224179316.1
OG0001330	WP_096688680.1	WP_224179315.1
OG0001331	WP_096690506.1	WP_224178183.1
OG0001332	WP_096690581.1	WP_224178126.1
OG0001333	WP_096690639.1	WP_224178089.1
OG0001334	WP_096690638.1	WP_224178090.1
OG0001336	WP_096685139.1	WP_224175547.1
OG0001336	WP_096691151.1	WP_224177561.1
OG0001337	WP_096688822.1	WP_223973753.1
OG0001338	WP_096693365.1	WP_224176517.1
OG0001339	WP_096684007.1	WP_223978164.1
OG0001340	WP_096693037.1	WP_223977532.1
OG0001341	WP_096693261.1	WP_223990064.1
OG0001342	WP_096688709.1	WP_223988076.1
OG0001343	WP_096688710.1	WP_223988273.1
OG0001344	WP_096684638.1	WP_224175504.1
OG0001345	WP_096689175.1	WP_223985027.1
OG0001346	WP_096694242.1	WP_223985024.1
OG0001347	WP_096685273.1	WP_223978774.1
OG0001348	WP_096693549.1	WP_223986273.1
OG0001349	WP_096688897.1	WP_224177981.1
OG0001350	WP_096688468.1	WP_224179219.1
OG0001351	WP_096688469.1	WP_224179218.1
OG0001352	WP_096684888.1	WP_223978147.1
OG0001353	WP_096691248.1	WP_223982532.1
OG0001354	WP_096691241.1	WP_224177336.1
OG0001355	WP_096693332.1	WP_223977588.1
OG0001355	WP_096690545.1	WP_224179994.1
OG0001356	WP_096691249.1	WP_223982513.1
OG0001357	WP_096694380.1	WP_224177920.1
OG0001358	WP_096688128.1	WP_223984184.1
OG0001359	WP_096688131.1	WP_224178624.1
OG0001360	WP_096685113.1	WP_224175557.1
OG0001361	WP_096692380.1	WP_224177448.1
OG0001362	WP_096684560.1	WP_223978110.1
OG0001363	WP_096693038.1	WP_223977530.1
OG0001364	WP_096690730.1	WP_224178388.1
OG0001365	WP_096693635.1	WP_223978857.1
OG0001366	WP_096693631.1	WP_223978853.1
OG0001367	WP_096690205.1	WP_223976066.1
OG0001368	WP_096694334.1	WP_223973949.1
OG0001369	WP_096686824.1	WP_224175098.1
OG0001370	WP_096685991.1	WP_224175255.1
OG0001371	WP_096694827.1	WP_224175926.1, WP_224180292.1
OG0001372	WP_096687413.1	WP_223971423.1
OG0001373	WP_096688123.1	WP_224179606.1
OG0001374	WP_096689446.1	WP_223987685.1
OG0001375	WP_096694007.1	WP_223972961.1
OG0001376	WP_096685857.1	WP_223972963.1
OG0001377	WP_096689223.1	WP_224178668.1
OG0001378	WP_096689534.1	WP_224177839.1
OG0001379	WP_096688474.1	WP_223986194.1
OG0001380	WP_096688473.1	WP_223986192.1
OG0001381	WP_096688472.1	WP_223986186.1
OG0001382	WP_096688470.1	WP_223986180.1
OG0001383	WP_096691470.1	WP_224177599.1
OG0001384	WP_096687668.1	WP_224173929.1
OG0001385	WP_096692103.1	WP_224176962.1
OG0001386	WP_096684590.1	WP_223979921.1
OG0001387	WP_096692852.1	WP_224176434.1
OG0001388	WP_096692854.1	WP_223990588.1
OG0001389	WP_096694528.1	WP_224176435.1
OG0001390	WP_096694422.1	WP_224177054.1
OG0001391	WP_096694423.1	WP_223980221.1
OG0001392	WP_096691400.1	WP_223980225.1
OG0001393	WP_096687673.1	WP_223985658.1
OG0001394	WP_096690077.1	WP_127086973.1
OG0001395	WP_096691252.1	WP_224177332.1
OG0001396	WP_096694410.1	WP_223982488.1
OG0001397	WP_096688481.1	WP_223986208.1
OG0001398	WP_096692788.1	WP_223990686.1
OG0001399	WP_096692061.1	WP_224179492.1
OG0001400	WP_096692067.1	WP_223990477.1
OG0001401	WP_096692087.1	WP_223991368.1
OG0001402	WP_096692088.1	WP_224176970.1
OG0001403	WP_096692089.1	WP_019494659.1
OG0001404	WP_096692091.1	WP_224176969.1
OG0001405	WP_096686070.1	WP_224175112.1
OG0001406	WP_096686076.1	WP_224175109.1
OG0001407	WP_096694452.1	WP_223980752.1
OG0001408	WP_096684072.1	WP_224176620.1
OG0001409	WP_096693205.1	WP_224176396.1
OG0001410	WP_096693879.1	WP_223978666.1
OG0001412	WP_096687076.1	WP_224175459.1, WP_224178899.1
OG0001413	WP_096688025.1	WP_224178632.1
OG0001414	WP_096694417.1	WP_224177313.1
OG0001415	WP_096693267.1	WP_223973382.1
OG0001416	WP_096689609.1	WP_224177867.1
OG0001417	WP_096688310.1	WP_223972510.1
OG0001418	WP_096689611.1	WP_223975992.1
OG0001419	WP_096686310.1	WP_224175091.1
OG0001420	WP_096693274.1	WP_223990078.1
OG0001421	WP_096693275.1	WP_224176363.1
OG0001422	WP_096693279.1	WP_073616549.1
OG0001423	WP_096693281.1	WP_019495698.1
OG0001424	WP_096694297.1	WP_224178355.1
OG0001425	WP_096693699.1	WP_223978950.1
OG0001426	WP_096688399.1	WP_223987791.1
OG0001427	WP_096687629.1	WP_223985584.1
OG0001428	WP_096687628.1	WP_073620480.1
OG0001429	WP_026093591.1	WP_026093591.1
OG0001430	WP_096692837.1	WP_224176431.1
OG0001431	WP_096691544.1	WP_223976507.1
OG0001432	WP_096685948.1	WP_223973040.1
OG0001433	WP_096685396.1	WP_223973376.1
OG0001434	WP_096684725.1	WP_224175533.1
OG0001435	WP_096690169.1	WP_224177654.1
OG0001436	WP_096690500.1	WP_224178178.1
OG0001437	WP_096690501.1	WP_223974448.1
OG0001438	WP_096685793.1	WP_224175364.1
OG0001439	WP_096692747.1	WP_223977683.1
OG0001442	WP_096687493.1	WP_224174677.1
OG0001443	WP_096687490.1	WP_224174670.1
OG0001444	WP_096687457.1	WP_223971571.1
OG0001445	WP_096687477.1	WP_224174667.1
OG0001446	WP_096685906.1, WP_096685272.1	WP_223975325.1
OG0001447	WP_096687450.1	WP_223971548.1
OG0001448	WP_096693048.1	WP_224176446.1
OG0001449	WP_096692773.1	WP_224176414.1
OG0001450	WP_096685862.1	WP_224175195.1
OG0001451	WP_096694052.1	WP_224173942.1
OG0001452	WP_096686068.1	WP_224175113.1
OG0001453	WP_096686064.1	WP_223972811.1
OG0001454	WP_096686057.1	WP_127082742.1
OG0001455	WP_096686055.1	WP_224175114.1
OG0001456	WP_096686053.1	WP_223972816.1
OG0001457	WP_096692904.1	WP_224176590.1
OG0001458	WP_096692903.1	WP_224176589.1
OG0001459	WP_096694532.1	WP_223977915.1
OG0001460	WP_096686440.1	WP_224173995.1
OG0001461	WP_096686442.1	WP_127084257.1
OG0001463	WP_096694048.1	WP_224179604.1
OG0001464	WP_096686444.1	WP_223985949.1
OG0001465	WP_096686446.1	WP_223985947.1
OG0001466	WP_096685235.1	WP_223978312.1
OG0001467	WP_096688091.1	WP_224178880.1
OG0001468	WP_096692032.1	WP_224177012.1
OG0001469	WP_096694484.1	WP_224177007.1
OG0001470	WP_096692040.1	WP_224177006.1
OG0001471	WP_096684023.1	WP_223978698.1
OG0001473	WP_096693121.1	WP_223990117.1
OG0001474	WP_096693114.1	WP_223990115.1
OG0001475	WP_096692392.1	WP_223991257.1
OG0001476	WP_096692391.1	WP_223977948.1
OG0001477	WP_096692389.1	WP_223976757.1
OG0001478	WP_096693033.1	WP_223977912.1
OG0001479	WP_096685173.1	WP_223978051.1
OG0001480	WP_096685171.1	WP_223978052.1
OG0001481	WP_096690892.1	WP_073617728.1
OG0001482	WP_096690891.1	WP_019492986.1
OG0001483	WP_096690890.1	WP_019492985.1
OG0001484	WP_096692529.1	WP_224176769.1
OG0001485	WP_096692522.1	WP_224176774.1
OG0001486	WP_096690160.1	WP_224177662.1
OG0001487	WP_096692891.1	WP_224176500.1
OG0001488	WP_096692890.1	WP_019495464.1
OG0001489	WP_096692889.1	WP_223977546.1
OG0001490	WP_096690303.1	WP_223989244.1
OG0001492	WP_096691494.1	WP_224177608.1
OG0001493	WP_096691493.1	WP_223989502.1
OG0001494	WP_096694133.1	WP_223985508.1
OG0001495	WP_096690883.1	WP_223975550.1
OG0001496	WP_096692858.1	WP_224176436.1
OG0001497	WP_096686623.1	WP_223985750.1
OG0001498	WP_096686621.1	WP_223985752.1
OG0001499	WP_096690229.1	WP_224178261.1
OG0001500	WP_096690228.1	WP_223974019.1
OG0001501	WP_096690227.1	WP_223974018.1
OG0001502	WP_096688899.1	WP_223975262.1
OG0001503	WP_096688900.1	WP_019492223.1
OG0001504	WP_096688901.1	WP_224177978.1
OG0001505	WP_096692884.1	WP_223990088.1
OG0001506	WP_096693714.1	WP_019495824.1
OG0001507	WP_096693716.1	WP_223978978.1
OG0001508	WP_096687474.1	WP_224174664.1
OG0001509	WP_096692432.1	WP_224176822.1
OG0001510	WP_096685364.1	WP_224175568.1
OG0001511	WP_096693025.1	WP_223977904.1
OG0001512	WP_096693026.1	WP_223977905.1
OG0001513	WP_096693027.1	WP_223977906.1
OG0001514	WP_096693028.1	WP_223977979.1
OG0001515	WP_096693030.1	WP_223977909.1
OG0001516	WP_096692409.1	WP_019494149.1
OG0001517	WP_096690905.1	WP_019490979.1
OG0001518	WP_096683858.1	WP_223990520.1
OG0001519	WP_096683857.1	WP_223990517.1
OG0001520	WP_096683856.1	WP_224175991.1
OG0001521	WP_096692400.1	WP_223976752.1
OG0001522	WP_096692399.1	WP_223976754.1
OG0001523	WP_096692398.1	WP_019494112.1
OG0001524	WP_096692396.1	WP_223991255.1
OG0001525	WP_096694287.1	WP_255667081.1
OG0001525	WP_096690291.1	WP_224177010.1
OG0001526	WP_096692094.1	WP_224176966.1
OG0001527	WP_096692096.1	WP_224179739.1
OG0001528	WP_096692097.1	WP_223991206.1
OG0001529	WP_096692098.1	WP_223991204.1
OG0001530	WP_096687558.1	WP_224175961.1
OG0001531	WP_096684400.1	WP_223977118.1, WP_223974342.1
OG0001532	WP_096687966.1, WP_096687967.1	WP_224178044.1
OG0001534	WP_096695009.1	WP_224176151.1
OG0001537	WP_096691642.1	WP_223980802.1
OG0001540	WP_096684118.1	WP_223978266.1
OG0001542	WP_096684159.1	WP_223979367.1
OG0001544	WP_096689274.1	WP_223979195.1
OG0001545	WP_096689276.1	WP_223979191.1
OG0001546	WP_096689277.1	WP_127082961.1
OG0001547	WP_096689278.1	WP_223979189.1
OG0001548	WP_096689279.1	WP_223979187.1
OG0001549	WP_096689280.1	WP_223979185.1
OG0001550	WP_096694344.1	WP_223987672.1
OG0001552	WP_096690885.1	WP_223975548.1
OG0001553	WP_096690884.1	WP_073617699.1
OG0001554	WP_096690294.1	WP_223987004.1
OG0001555	WP_096694342.1	WP_224177674.1
OG0001556	WP_096690826.1	WP_224177931.1
OG0001557	WP_096690827.1	WP_224177932.1
OG0001558	WP_096690828.1	WP_224177933.1
OG0001559	WP_096689135.1	WP_224174780.1
OG0001560	WP_096690074.1	WP_223982843.1
OG0001561	WP_096690073.1	WP_223984810.1
OG0001562	WP_096686541.1	WP_223986126.1
OG0001563	WP_096686545.1	WP_224173963.1
OG0001564	WP_096686767.1	WP_223973296.1
OG0001565	WP_096686773.1	WP_223973300.1
OG0001566	WP_096686776.1	WP_223973305.1
OG0001567	WP_096686780.1	WP_223973306.1
OG0001568	WP_096686782.1	WP_223973639.1
OG0001569	WP_096686785.1	WP_224175346.1
OG0001570	WP_096688549.1	WP_224174789.1
OG0001571	WP_096686710.1	WP_223972623.1
OG0001572	WP_096686708.1	WP_223972625.1
OG0001573	WP_096689086.1	WP_223986423.1
OG0001574	WP_096692481.1	WP_224176807.1
OG0001575	WP_096692488.1	WP_223989724.1
OG0001576	WP_096689087.1	WP_223986406.1
OG0001577	WP_096690802.1	WP_073617634.1
OG0001578	WP_096686559.1	WP_127079674.1
OG0001579	WP_096686557.1	WP_223985812.1
OG0001580	WP_096688783.1	WP_224178723.1
OG0001581	WP_096686553.1	WP_223985814.1
OG0001582	WP_096686551.1	WP_223985816.1
OG0001583	WP_096694904.1, WP_096694760.1	WP_224176330.1
OG0001584	WP_096690097.1	WP_223991438.1
OG0001585	WP_096690096.1	WP_223991437.1
OG0001586	WP_096694151.1	WP_223970141.1
OG0001587	WP_096688856.1	WP_224178025.1
OG0001588	WP_096688858.1	WP_224179535.1
OG0001589	WP_096690703.1	WP_223975069.1
OG0001590	WP_096690702.1	WP_224178050.1
OG0001591	WP_096689553.1	WP_223991073.1
OG0001592	WP_096689554.1	WP_224177851.1
OG0001593	WP_096689555.1	WP_223991077.1
OG0001594	WP_096689556.1	WP_224177852.1
OG0001595	WP_096689557.1	WP_224177853.1
OG0001596	WP_096689569.1	WP_127083501.1
OG0001597	WP_096689570.1	WP_223987637.1
OG0001598	WP_096694267.1	WP_223987642.1
OG0001599	WP_096689573.1	WP_224177859.1
OG0001600	WP_096690502.1	WP_224178179.1
OG0001601	WP_096685587.1	WP_073618877.1
OG0001602	WP_096685589.1	WP_224175182.1
OG0001603	WP_096685591.1	WP_223972933.1
OG0001604	WP_096685612.1	WP_223972934.1
OG0001605	WP_096694540.1	WP_224176453.1
OG0001606	WP_096684687.1	WP_224175461.1
OG0001607	WP_096686460.1	WP_224173988.1
OG0001608	WP_096692803.1	WP_223990660.1
OG0001609	WP_096692802.1	WP_223990664.1
OG0001610	WP_096689046.1	WP_223986813.1
OG0001611	WP_096689042.1	WP_223986821.1
OG0001612	WP_096694441.1	WP_224177520.1
OG0001613	WP_096685378.1	WP_224175382.1
OG0001614	WP_096691572.1	WP_223976570.1
OG0001615	WP_096691575.1	WP_223976574.1
OG0001616	WP_096690362.1	WP_224178046.1
OG0001617	WP_096690360.1	WP_223975093.1
OG0001618	WP_096692807.1	WP_223990656.1
OG0001619	WP_096692808.1	WP_026093586.1
OG0001620	WP_096692810.1	WP_019495578.1
OG0001621	WP_096687447.1	WP_127085796.1
OG0001622	WP_096687446.1	WP_224174656.1
OG0001623	WP_096687445.1	WP_223973570.1
OG0001624	WP_096687444.1	WP_224174655.1
OG0001625	WP_096687439.1	WP_224174651.1
OG0001626	WP_096692450.1	WP_223989778.1
OG0001627	WP_096692451.1	WP_223989776.1
OG0001628	WP_096686535.1	WP_223985838.1
OG0001629	WP_096686539.1	WP_224173965.1
OG0001630	WP_096684097.1	WP_223973516.1
OG0001631	WP_096689113.1	WP_223986329.1
OG0001632	WP_096692456.1	WP_224176817.1
OG0001633	WP_096692454.1	WP_224176818.1
OG0001634	WP_096692453.1	WP_224176819.1
OG0001635	WP_096686533.1	WP_223985840.1
OG0001636	WP_096686529.1	WP_127084285.1
OG0001637	WP_096686525.1	WP_223985852.1
OG0001638	WP_096686523.1	WP_223985855.1
OG0001639	WP_096686521.1	WP_224173972.1
OG0001640	WP_096686519.1	WP_224173973.1
OG0001641	WP_096686517.1	WP_224173974.1
OG0001642	WP_096686515.1	WP_224173975.1
OG0001643	WP_096686511.1	WP_223985880.1
OG0001644	WP_019490652.1	WP_223985885.1
OG0001645	WP_096686507.1	WP_223991391.1
OG0001646	WP_019491739.1	WP_019491739.1
OG0001647	WP_096690436.1	WP_224178141.1
OG0001648	WP_096690438.1	WP_223974573.1
OG0001649	WP_096690439.1	WP_223974571.1
OG0001650	WP_096690440.1	WP_223974569.1
OG0001651	WP_096690443.1	WP_255667703.1
OG0001652	WP_096690444.1	WP_223991294.1
OG0001653	WP_096686581.1	WP_224173954.1
OG0001654	WP_096686577.1	WP_224173956.1
OG0001655	WP_096694314.1	WP_223982913.1
OG0001656	WP_019491762.1	WP_019491762.1
OG0001657	WP_096689092.1	WP_223986367.1
OG0001658	WP_096689095.1	WP_223986360.1
OG0001659	WP_096689096.1	WP_224179178.1
OG0001660	WP_096694236.1	WP_224179179.1
OG0001661	WP_096689079.1	WP_223986443.1
OG0001662	WP_096690036.1	WP_223982907.1
OG0001663	WP_096694315.1	WP_223982904.1
OG0001664	WP_096690037.1	WP_223982901.1
OG0001665	WP_096690038.1	WP_224178784.1
OG0001666	WP_096690041.1	WP_223982895.1
OG0001667	WP_096691691.1	WP_223981031.1
OG0001668	WP_096685722.1	WP_223991326.1
OG0001669	WP_096685720.1	WP_224175367.1
OG0001670	WP_096691689.1	WP_223981025.1
OG0001671	WP_096691679.1	WP_223980992.1
OG0001672	WP_096691676.1	WP_223980983.1
OG0001673	WP_096691675.1	WP_223980980.1
OG0001674	WP_096691673.1	WP_223991479.1
OG0001675	WP_096690018.1	WP_223982981.1
OG0001676	WP_096690020.1	WP_224178775.1
OG0001677	WP_096690452.1	WP_223974554.1
OG0001678	WP_096690451.1	WP_223974556.1
OG0001679	WP_096690450.1	WP_224178144.1
OG0001680	WP_096690449.1	WP_223974560.1
OG0001681	WP_096690448.1	WP_223974563.1
OG0001682	WP_096690447.1	WP_223974565.1
OG0001683	WP_096690446.1	WP_223991296.1
OG0001684	WP_096685530.1	WP_224175166.1
OG0001685	WP_096690021.1	WP_223982961.1
OG0001686	WP_096691745.1	WP_223981220.1
OG0001687	WP_096691744.1	WP_224177176.1
OG0001688	WP_096691742.1	WP_224177174.1
OG0001689	WP_096694477.1	WP_223976887.1
OG0001690	WP_096691940.1	WP_223976885.1
OG0001691	WP_096692492.1	WP_223989712.1
OG0001692	WP_096690367.1	WP_223975077.1
OG0001693	WP_096690365.1	WP_224178047.1
OG0001694	WP_096690364.1	WP_223975082.1
OG0001695	WP_096690135.1	WP_224178829.1
OG0001696	WP_096690134.1	WP_223988279.1
OG0001697	WP_096684900.1	WP_223977997.1
OG0001698	WP_096691179.1	WP_224177363.1
OG0001699	WP_096690132.1	WP_073618183.1
OG0001700	WP_096690131.1	WP_224178827.1
OG0001701	WP_096694321.1	WP_224178822.1
OG0001702	WP_096690125.1	WP_223988202.1
OG0001703	WP_096690124.1	WP_223988200.1
OG0001704	WP_096690122.1	WP_223988198.1
OG0001705	WP_096690121.1	WP_223988193.1
OG0001706	WP_096688869.1	WP_224175321.1
OG0001707	WP_096691020.1	WP_224177542.1
OG0001708	WP_096685529.1	WP_223991092.1
OG0001709	WP_096685527.1	WP_127082684.1
OG0001710	WP_096692493.1	WP_224176806.1
OG0001711	WP_096685689.1	WP_223973349.1
OG0001712	WP_096691217.1	WP_224177347.1
OG0001713	WP_096691219.1	WP_224177346.1
OG0001714	WP_096691220.1	WP_223977956.1
OG0001715	WP_026093369.1	WP_026093369.1
OG0001716	WP_096691221.1	WP_127078652.1
OG0001717	WP_096691222.1	WP_127078650.1
OG0001718	WP_096691223.1	WP_223977083.1
OG0001719	WP_096691225.1	WP_223977085.1
OG0001721	WP_096694246.1	WP_223984914.1
OG0001722	WP_096689212.1	WP_223984389.1
OG0001723	WP_096689213.1	WP_224176687.1
OG0001724	WP_096688785.1	WP_224178721.1
OG0001725	WP_096689956.1	WP_019489918.1
OG0001726	WP_096689955.1	WP_127086549.1
OG0001727	WP_096689954.1	WP_223972316.1
OG0001728	WP_096691366.1	WP_224177266.1
OG0001729	WP_096691367.1	WP_019493152.1
OG0001730	WP_096691368.1	WP_223991360.1
OG0001731	WP_096691369.1	WP_223981873.1
OG0001732	WP_096692991.1	WP_223977867.1
OG0001733	WP_096692993.1	WP_224176569.1
OG0001734	WP_096689727.1	WP_223973707.1
OG0001735	WP_096689725.1	WP_224178418.1
OG0001736	WP_096691791.1	WP_127085030.1
OG0001737	WP_096691790.1	WP_223981446.1
OG0001738	WP_096685533.1	WP_223972902.1
OG0001739	WP_096685543.1	WP_224175172.1
OG0001740	WP_096685547.1	WP_223972912.1
OG0001741	WP_096685549.1	WP_223972914.1
OG0001742	WP_096685551.1	WP_223972915.1
OG0001743	WP_096691794.1	WP_223982703.1
OG0001744	WP_096691796.1	WP_223981466.1
OG0001745	WP_096694467.1	WP_224177209.1
OG0001746	WP_096694432.1	WP_223989511.1
OG0001747	WP_096691488.1	WP_223989513.1
OG0001748	WP_096686363.1	WP_223986026.1
OG0001750	WP_096694450.1	WP_223980690.1
OG0001751	WP_096690904.1	WP_223987067.1
OG0001752	WP_096692538.1	WP_223989907.1
OG0001753	WP_096689853.1	WP_223983666.1
OG0001754	WP_096689852.1	WP_223983668.1
OG0001755	WP_096690858.1	WP_224177943.1
OG0001756	WP_096690859.1	WP_223975614.1
OG0001757	WP_096690860.1	WP_223975612.1
OG0001758	WP_096690861.1	WP_223975610.1
OG0001759	WP_096690873.1	WP_223975564.1
OG0001760	WP_096690874.1	WP_019492961.1
OG0001761	WP_096690875.1	WP_223975562.1
OG0001762	WP_096690876.1	WP_073617689.1
OG0001763	WP_096690877.1	WP_223991168.1
OG0001764	WP_096690878.1	WP_224177947.1
OG0001765	WP_096690879.1	WP_224177948.1
OG0001766	WP_096686359.1	WP_223986028.1
OG0001767	WP_096686361.1	WP_223986027.1
OG0001768	WP_096688797.1	WP_224178717.1
OG0001769	WP_096688798.1	WP_127081800.1
OG0001770	WP_096688799.1	WP_224178716.1
OG0001771	WP_096692287.1	WP_224176856.1
OG0001772	WP_096691719.1	WP_223981110.1
OG0001773	WP_096691718.1	WP_223981107.1
OG0001774	WP_096691717.1	WP_223981091.1
OG0001775	WP_096686367.1	WP_223986024.1
OG0001776	WP_096690454.1	WP_224179545.1
OG0001777	WP_096691540.1	WP_223976502.1
OG0001778	WP_096691539.1	WP_223976500.1
OG0001779	WP_096690025.1	WP_223982955.1
OG0001780	WP_096691092.1	WP_223980306.1
OG0001781	WP_096691094.1	WP_223980329.1
OG0001782	WP_096691097.1	WP_224177074.1
OG0001783	WP_096694232.1	WP_224178870.1
OG0001784	WP_096691700.1	WP_127086783.1
OG0001785	WP_096691701.1	WP_223981057.1
OG0001786	WP_096691702.1	WP_223981060.1
OG0001787	WP_096691705.1	WP_223981066.1
OG0001788	WP_096691706.1	WP_127086778.1
OG0001789	WP_096691707.1	WP_019494379.1
OG0001790	WP_096691708.1	WP_224177159.1
OG0001791	WP_096688803.1	WP_224179571.1
OG0001792	WP_096691785.1	WP_224177207.1
OG0001793	WP_096691820.1	WP_224177220.1
OG0001794	WP_096694233.1	WP_223986827.1
OG0001795	WP_096689036.1	WP_223986834.1
OG0001796	WP_096691611.1	WP_224177037.1
OG0001797	WP_096691610.1	WP_224177038.1
OG0001798	WP_096691609.1	WP_127080139.1
OG0001799	WP_096685489.1	WP_224175149.1
OG0001800	WP_096685493.1	WP_224175150.1
OG0001801	WP_096685497.1	WP_224175153.1
OG0001802	WP_096685499.1	WP_223972877.1
OG0001803	WP_096693963.1	WP_224175158.1
OG0001804	WP_096690616.1	WP_223974773.1
OG0001805	WP_096691877.1	WP_223976650.1
OG0001806	WP_096693523.1	WP_223989991.1
OG0001807	WP_096689629.1	WP_224177888.1
OG0001808	WP_096693528.1	WP_223989985.1
OG0001809	WP_096690617.1	WP_223974775.1
OG0001810	WP_096690618.1	WP_224178111.1
OG0001811	WP_096690620.1	WP_223974786.1
OG0001812	WP_096690137.1	WP_223988224.1
OG0001813	WP_096690139.1	WP_127086597.1
OG0001814	WP_096690142.1	WP_223988235.1
OG0001815	WP_096685511.1	WP_224175160.1
OG0001816	WP_096691694.1	WP_224177155.1
OG0001817	WP_019494401.1	WP_223981039.1
OG0001818	WP_096691693.1	WP_224177153.1
OG0001819	WP_096691692.1	WP_224177152.1
OG0001820	WP_096690040.1	WP_224178785.1
OG0001821	WP_096690043.1	WP_224178786.1
OG0001822	WP_096685537.1	WP_224175169.1
OG0001823	WP_096692630.1	WP_224176662.1
OG0001824	WP_096690404.1	WP_223987679.1
OG0001825	WP_026093431.1	WP_026093431.1
OG0001826	WP_096693981.1	WP_224175602.1
