Orthogroup	NIES-3974	NIES-267
OG0000639	WP_096620171.1	WP_096652428.1
OG0000640	WP_096620989.1	WP_096655637.1, WP_096656591.1
OG0000641	WP_096621771.1	WP_096654154.1, WP_096653749.1, WP_096660522.1
OG0000642	WP_096621843.1	WP_096657088.1
OG0000643	WP_096622561.1	WP_096661275.1, WP_096656714.1, WP_096654400.1
OG0000644	WP_197707050.1	WP_096656056.1
OG0000645	WP_231943106.1	WP_096657953.1
OG0000646	WP_096622773.1	WP_096655616.1
OG0000647	WP_096621220.1	WP_096655871.1
OG0000648	WP_096623284.1	WP_096654639.1
OG0000650	WP_096621166.1, WP_096621317.1	WP_096660379.1
OG0000651	WP_096621171.1	WP_096660383.1
OG0000652	WP_096621919.1	WP_096656175.1
OG0000653	WP_096626424.1	WP_096658626.1
OG0000654	WP_096623445.1	WP_096661122.1
OG0000655	WP_096620787.1	WP_096658610.1
OG0000656	WP_096620693.1	WP_096659627.1
OG0000656	WP_096623539.1	WP_096658342.1
OG0000657	WP_231943306.1	WP_096660688.1
OG0000658	WP_096624111.1	WP_096660980.1
OG0000659	WP_096623910.1	WP_096660180.1
OG0000663	WP_096621909.1	WP_096661141.1
OG0000665	WP_096623832.1	WP_096656286.1, WP_096660552.1, WP_096652994.1
OG0000666	WP_096619817.1	WP_096656832.1, WP_096656722.1
OG0000668	WP_096624678.1	WP_096654144.1
OG0000669	WP_096626428.1	WP_096655751.1, WP_096652789.1, WP_096658537.1
OG0000670	WP_096620663.1	WP_096661246.1
OG0000671	WP_197707036.1	WP_096661207.1, WP_096657561.1
OG0000672	WP_096624169.1	WP_096661137.1, WP_096656291.1
OG0000673	WP_157780668.1	WP_096653735.1, WP_096655824.1
OG0000676	WP_096620370.1, WP_096625936.1	WP_096654150.1
OG0000677	WP_172892734.1	WP_096655034.1
OG0000683	WP_157780630.1, WP_197707004.1	WP_096653855.1, WP_096661596.1
OG0000687	WP_096624155.1	WP_096658211.1
OG0000687	WP_096625337.1	WP_096654247.1
OG0000688	WP_096623607.1	WP_096654470.1, WP_096656199.1
OG0000690	WP_096621942.1	WP_096655697.1
OG0000691	WP_096620211.1	WP_096659333.1
OG0000691	WP_096624576.1	WP_096659549.1, WP_096659550.1, WP_096655883.1
OG0000693	WP_096621566.1	WP_096660014.1
OG0000693	WP_231943152.1	WP_096656063.1
OG0000694	WP_096619895.1	WP_096656621.1
OG0000710	WP_096623455.1, WP_096626485.1	WP_096658124.1
OG0000711	WP_096620280.1	WP_096658516.1
OG0000712	WP_096623697.1	WP_096658577.1
OG0000714	WP_096620157.1	WP_096659211.1
OG0000715	WP_096625422.1	WP_096659309.1, WP_096660148.1
OG0000716	WP_096624055.1	WP_096660792.1
OG0000717	WP_157780776.1	WP_096660847.1
OG0000718	WP_197707015.1, WP_096624586.1, WP_231943073.1	WP_096661205.1
OG0000719	WP_096621439.1	WP_096660967.1
OG0000740	WP_096620778.1	WP_096655850.1
OG0000741	WP_096621187.1	WP_096652779.1, WP_096653230.1
OG0000742	WP_096622775.1, WP_096620821.1	WP_096656408.1
OG0000743	WP_096622606.1	WP_096656699.1
OG0000744	WP_096625099.1	WP_096655406.1
OG0000745	WP_231943513.1	WP_096655408.1
OG0000746	WP_096625103.1	WP_096655410.1
OG0000747	WP_096625105.1	WP_096655412.1
OG0000749	WP_096622014.1	WP_096659018.1, WP_096655004.1
OG0000750	WP_096625597.1	WP_096655050.1
OG0000751	WP_096625432.1	WP_096658980.1
OG0000752	WP_096623264.1	WP_096653604.1, WP_096659774.1
OG0000753	WP_096621316.1	WP_096659730.1
OG0000754	WP_096621944.1	WP_096659287.1
OG0000755	WP_096620812.1	WP_096657157.1
OG0000756	WP_096625087.1	WP_096659297.1, WP_096659295.1
OG0000757	WP_096620886.1	WP_096655490.1, WP_096656964.1
OG0000758	WP_096620345.1	WP_096656659.1
OG0000759	WP_096621987.1	WP_096656663.1
OG0000760	WP_096621355.1	WP_096659917.1
OG0000761	WP_096622576.1	WP_096658439.1, WP_096656012.1
OG0000762	WP_096623208.1	WP_096652263.1
OG0000763	WP_096625310.1	WP_096652710.1
OG0000764	WP_096621329.1	WP_096652609.1, WP_096661139.1
OG0000765	WP_096626311.1	WP_096654530.1
OG0000766	WP_096624861.1	WP_096652785.1
OG0000768	WP_096623374.1, WP_096623290.1	WP_096657096.1
OG0000769	WP_096624965.1	WP_096656749.1, WP_096654221.1
OG0000770	WP_096620730.1	WP_096655946.1
OG0000771	WP_096621110.1, WP_096620164.1	WP_096653703.1
OG0000772	WP_096620913.1	WP_096656324.1
OG0000773	WP_096621214.1	WP_096653222.1
OG0000775	WP_096623467.1	WP_096659145.1
OG0000776	WP_096625823.1, WP_096620820.1	WP_096656407.1
OG0000777	WP_096621887.1	WP_096655205.1
OG0000778	WP_096620632.1, WP_096624929.1	WP_096657879.1
OG0000779	WP_096625546.1	WP_096660896.1
OG0000780	WP_096622928.1	WP_096652757.1
OG0000781	WP_096624151.1	WP_096652234.1
OG0000782	WP_096621174.1	WP_096652625.1
OG0000783	WP_096620240.1	WP_096653803.1, WP_096656776.1, WP_096654698.1
OG0000785	WP_096621940.1	WP_096659828.1, WP_096654708.1
OG0000786	WP_096623770.1	WP_096661354.1
OG0000788	WP_096622525.1	WP_096653713.1, WP_096660857.1
OG0000789	WP_096623679.1	WP_096656627.1
OG0000790	WP_096622944.1	WP_096660891.1
OG0000791	WP_096624740.1	WP_096660890.1
OG0000793	WP_096626079.1	WP_096652643.1
OG0000796	WP_096620251.1	WP_096654999.1, WP_096660034.1
OG0000797	WP_096625839.1	WP_096653279.1
OG0000798	WP_096620198.1, WP_096621450.1	WP_096655351.1
OG0000799	WP_096623685.1	WP_096656676.1
OG0000802	WP_096625191.1, WP_096623424.1	WP_096660551.1
OG0000805	WP_096622461.1	WP_096660869.1
OG0000806	WP_096620272.1	WP_096660877.1
OG0000807	WP_096621847.1	WP_096655573.1
OG0000808	WP_096625262.1	WP_096655990.1
OG0000809	WP_096625890.1	WP_096658067.1
OG0000810	WP_096623485.1	WP_096659962.1
OG0000811	WP_096624231.1	WP_096652749.1, WP_096659808.1
OG0000812	WP_096624203.1	WP_096656234.1
OG0000820	WP_096621321.1	WP_096657620.1
OG0000821	WP_096620301.1, WP_096622478.1	WP_096653128.1
OG0000822	WP_096622715.1	WP_096656268.1
OG0000823	WP_096621813.1	WP_096656267.1, WP_096654869.1
OG0000825	WP_096625286.1	WP_096659572.1, WP_096660614.1
OG0000826	WP_096621727.1	WP_096655714.1, WP_096661359.1
OG0000827	WP_096622813.1	WP_096659424.1
OG0000829	WP_096626040.1, WP_096620202.1	WP_096659432.1
OG0000831	WP_096625721.1	WP_096660317.1
OG0000832	WP_096621342.1	WP_096660332.1
OG0000833	WP_096624797.1	WP_096660480.1
OG0000834	WP_096624400.1	WP_096660483.1, WP_096660227.1
OG0000835	WP_096622499.1	WP_096658472.1
OG0000836	WP_096625994.1	WP_096656730.1, WP_096658468.1
OG0000837	WP_157780821.1	WP_096660419.1
OG0000838	WP_096621352.1	WP_096660062.1
OG0000841	WP_096620973.1	WP_096656636.1
OG0000842	WP_096621067.1	WP_096652914.1, WP_096652912.1
OG0000843	WP_096621038.1	WP_096659650.1
OG0000844	WP_096622552.1	WP_096656594.1
OG0000845	WP_231943063.1	WP_096652844.1
OG0000846	WP_096620144.1	WP_096659798.1, WP_096658186.1
OG0000847	WP_172892741.1	WP_096658187.1, WP_096659800.1
OG0000848	WP_231943184.1	WP_096659802.1, WP_096658190.1
OG0000849	WP_096620141.1	WP_096659804.1, WP_096658191.1
OG0000850	WP_096625132.1	WP_096654962.1, WP_096654973.1
OG0000851	WP_096625134.1	WP_096661062.1, WP_096654971.1
OG0000852	WP_096619901.1	WP_096658250.1
OG0000853	WP_096621891.1	WP_096659613.1, WP_096652298.1
OG0000854	WP_096620837.1	WP_096659343.1
OG0000855	WP_096620533.1	WP_096657929.1
OG0000856	WP_096621309.1	WP_096659794.1, WP_096658184.1
OG0000857	WP_096622283.1	WP_096658288.1, WP_096658287.1
OG0000858	WP_096623092.1	WP_096659117.1, WP_096659119.1
OG0000859	WP_096620982.1	WP_096658996.1
OG0000860	WP_096621960.1	WP_096659061.1
OG0000861	WP_096623378.1	WP_096658978.1, WP_015116941.1
OG0000862	WP_096622219.1	WP_096656480.1, WP_096659984.1
OG0000863	WP_096621384.1	WP_096656467.1
OG0000864	WP_096622125.1	WP_096659357.1, WP_096656953.1
OG0000865	WP_096621932.1	WP_096654712.1
OG0000866	WP_096625639.1	WP_096654313.1
OG0000867	WP_096625635.1	WP_096654309.1, WP_096660570.1
OG0000868	WP_096620715.1	WP_096660184.1
OG0000869	WP_096622098.1, WP_157780628.1	WP_096657995.1
OG0000870	WP_096626430.1	WP_096654722.1
OG0000871	WP_096620305.1	WP_096660287.1, WP_096657086.1
OG0000872	WP_096621647.1	WP_096658499.1
OG0000873	WP_231943139.1	WP_096654492.1
OG0000874	WP_096621622.1	WP_096657719.1
OG0000875	WP_096620867.1	WP_096655555.1, WP_096658560.1
OG0000876	WP_096619957.1	WP_096657759.1
OG0000877	WP_096625533.1	WP_096659327.1, WP_096657642.1
OG0000878	WP_096621198.1	WP_096658440.1
OG0000879	WP_096619977.1	WP_096657018.1
OG0000880	WP_096625737.1	WP_096656518.1
OG0000882	WP_096620856.1	WP_096655620.1, WP_096656275.1
OG0000883	WP_172892784.1	WP_096656713.1
OG0000884	WP_096624883.1	WP_096658208.1
OG0000885	WP_096624953.1	WP_096658411.1
OG0000886	WP_096626205.1	WP_096658417.1
OG0000888	WP_096620270.1	WP_096654575.1
OG0000890	WP_096621265.1	WP_096659897.1
OG0000891	WP_096621293.1	WP_096657327.1, WP_096656067.1
OG0000892	WP_096622850.1	WP_096656884.1
OG0000893	WP_096624704.1	WP_096652220.1, WP_096656126.1
OG0000894	WP_096626022.1	WP_096655077.1
OG0000895	WP_096621276.1	WP_096655083.1
OG0000896	WP_096620680.1	WP_096661307.1
OG0000897	WP_096623836.1	WP_096658363.1
OG0000898	WP_096620925.1, WP_096622195.1	WP_096660122.1
OG0000899	WP_096625771.1	WP_096660098.1, WP_096660232.1
OG0000900	WP_096624837.1	WP_096660617.1, WP_096654388.1
OG0000901	WP_096624773.1	WP_096654369.1
OG0000902	WP_157780603.1	WP_096656413.1
OG0000902	WP_096621422.1	WP_096658526.1
OG0000903	WP_096621497.1	WP_096656428.1
OG0000906	WP_096619800.1	WP_096661042.1
OG0000907	WP_096625896.1	WP_096655909.1, WP_096657000.1
OG0000908	WP_096625821.1	WP_096659089.1
OG0000909	WP_231943312.1, WP_096620127.1	WP_096660161.1
OG0000914	WP_096620917.1	WP_096660495.1
OG0000915	WP_096620915.1	WP_096652801.1, WP_096660856.1
OG0000916	WP_096622151.1	WP_096656449.1
OG0000917	WP_096624750.1	WP_096657828.1
OG0000918	WP_096624141.1	WP_096658072.1
OG0000919	WP_096620510.1	WP_096655907.1, WP_096655906.1
OG0000920	WP_096626373.1	WP_096656991.1, WP_096657960.1
OG0000921	WP_096621888.1	WP_096652296.1, WP_096659605.1
OG0000922	WP_096622713.1	WP_096653761.1, WP_096658400.1
OG0000923	WP_096621048.1	WP_096654162.1
OG0000924	WP_096619993.1	WP_096656262.1, WP_096660079.1
OG0000925	WP_096625575.1	WP_096657920.1
OG0000926	WP_096620476.1	WP_096655716.1, WP_096660145.1
OG0000927	WP_096624334.1	WP_096657572.1
OG0000928	WP_096621149.1	WP_096656370.1
OG0000929	WP_231943155.1, WP_096623926.1	WP_096656314.1
OG0000930	WP_096624767.1	WP_096657693.1
OG0000931	WP_096622435.1	WP_096656505.1, WP_096657775.1
OG0000932	WP_096624011.1	WP_096657864.1
OG0000933	WP_096622926.1	WP_096657658.1
OG0000934	WP_096625280.1	WP_096658506.1, WP_096658505.1
OG0000935	WP_096622924.1	WP_096655368.1
OG0000937	WP_096621390.1	WP_096656858.1
OG0000938	WP_096622886.1	WP_096660700.1
OG0000939	WP_157780708.1, WP_096625525.1	WP_096660250.1
OG0000940	WP_096622826.1	WP_096654733.1
OG0000941	WP_096626265.1	WP_096654735.1
OG0000942	WP_096621167.1	WP_096660381.1
OG0000943	WP_096622691.1, WP_096620169.1	WP_096660198.1
OG0000944	WP_096625021.1	WP_096657800.1, WP_096656942.1
OG0000945	WP_096620040.1	WP_096658769.1
OG0000946	WP_096624390.1	WP_096657771.1, WP_096659085.1
OG0000947	WP_096623904.1	WP_096661278.1, WP_096656489.1, WP_096656488.1
OG0000948	WP_096622970.1	WP_096658544.1
OG0000949	WP_096623880.1	WP_096659462.1, WP_096659456.1
OG0000950	WP_231943060.1	WP_096654657.1
OG0000951	WP_096621530.1, WP_096620454.1	WP_096657977.1
OG0000953	WP_096620015.1	WP_096656133.1
OG0000955	WP_096621223.1	WP_096654995.1
OG0000956	WP_096619875.1	WP_096659593.1
OG0000957	WP_096625491.1	WP_096659595.1, WP_096658849.1
OG0000959	WP_096623360.1	WP_096656405.1
OG0000960	WP_096620470.1	WP_096660779.1
OG0000961	WP_096621972.1	WP_096656781.1
OG0000962	WP_096625095.1	WP_096655402.1
OG0000965	WP_096620359.1	WP_096655843.1
OG0000966	WP_096621364.1	WP_096652493.1
OG0000967	WP_096620227.1	WP_096656558.1
OG0000968	WP_096623822.1	WP_096660399.1, WP_096661578.1
OG0000969	WP_096623232.1	WP_096659859.1, WP_096656568.1
OG0000970	WP_096621182.1	WP_096653025.1
OG0000971	WP_096625743.1	WP_096657804.1
OG0000973	WP_096620085.1	WP_096658337.1
OG0000974	WP_096619825.1	WP_096655715.1, WP_096657964.1
OG0000975	WP_096620952.1	WP_096657625.1
OG0000977	WP_096620120.1	WP_096657764.1
OG0000978	WP_096625216.1	WP_096658533.1, WP_096660572.1
OG0000979	WP_096625047.1	WP_096653341.1
OG0000980	WP_096625430.1	WP_096653371.1, WP_096660992.1
OG0000981	WP_231943123.1	WP_096658128.1
OG0000982	WP_096622809.1	WP_096652203.1
OG0000983	WP_096622197.1	WP_096652633.1
OG0000984	WP_096624193.1	WP_096661220.1
OG0000986	WP_096623296.1	WP_096657885.1
OG0000987	WP_096622852.1	WP_096656883.1
OG0000990	WP_096621077.1	WP_096658318.1, WP_096659525.1
OG0000992	WP_096621464.1	WP_096657843.1
OG0000994	WP_096623073.1	WP_096661424.1
OG0000995	WP_157780718.1	WP_096655811.1
OG0000997	WP_096624027.1	WP_096657956.1, WP_096657955.1
OG0000998	WP_096621065.1	WP_096655290.1
OG0001003	WP_096620140.1	WP_096659806.1, WP_096658192.1
OG0001004	WP_096621510.1	WP_096658175.1
OG0001005	WP_096620469.1	WP_096660061.1, WP_096656334.1
OG0001006	WP_096622481.1, WP_096623256.1	WP_096658511.1
OG0001007	WP_096624977.1	WP_096656893.1
OG0001008	WP_096620220.1	WP_096657999.1, WP_096656365.1
OG0001009	WP_096620741.1	WP_096657581.1, WP_096657681.1
OG0001010	WP_096625926.1	WP_096660997.1
OG0001011	WP_096626065.1	WP_096656227.1
OG0001012	WP_231943234.1	WP_096661145.1, WP_096656918.1
OG0001013	WP_172892780.1	WP_096656823.1, WP_096659499.1
OG0001015	WP_096621614.1	WP_096657441.1, WP_096653234.1
OG0001016	WP_231943043.1, WP_231943230.1	WP_096661173.1
OG0001017	WP_096625093.1	WP_096655400.1
OG0001019	WP_231943100.1	WP_096655814.1, WP_096655070.1
OG0001020	WP_231943082.1	WP_096655754.1, WP_096655758.1
OG0001024	WP_096625031.1	WP_096652605.1
OG0001027	WP_096620861.1	WP_096653440.1
OG0001032	WP_096624229.1	WP_096653692.1
OG0001033	WP_096623014.1	WP_096653795.1
OG0001040	WP_231943506.1	WP_096655089.1
OG0001041	WP_096624963.1	WP_096655091.1
OG0001042	WP_157780812.1	WP_096655366.1, WP_096660212.1
OG0001045	WP_096621304.1	WP_096655928.1, WP_096655927.1
OG0001046	WP_096624889.1	WP_096656019.1
OG0001047	WP_197707022.1	WP_096656049.1
OG0001047	WP_172892787.1	WP_096660018.1
OG0001048	WP_096622494.1	WP_096656167.1
OG0001050	WP_096625081.1, WP_096620024.1	WP_096656596.1
OG0001052	WP_231943153.1	WP_096660311.1
OG0001056	WP_157780625.1	WP_096657726.1
OG0001059	WP_231943173.1	WP_096658562.1
OG0001063	WP_096624338.1	WP_096659087.1
OG0001065	WP_096623559.1	WP_096660039.1
OG0001066	WP_096625631.1	WP_096660353.1
OG0001067	WP_231943297.1, WP_096621400.1	WP_096660609.1
OG0001069	WP_096624053.1	WP_096660794.1
OG0001071	WP_096623613.1	WP_096660846.1
OG0001072	WP_096623922.1	WP_096660984.1
OG0001073	WP_157780768.1	WP_096661013.1
OG0001076	WP_096622069.1	WP_096661349.1
OG0001108	WP_006196724.1	WP_006276978.1
OG0001109	WP_008232935.1	WP_015117212.1
OG0001110	WP_010995042.1	WP_010995042.1
OG0001111	WP_010997613.1	WP_096657172.1
OG0001112	WP_096622317.1	WP_096659947.1
OG0001113	WP_096620864.1	WP_096658114.1
OG0001114	WP_096620802.1	WP_096653375.1
OG0001115	WP_172892792.1	WP_096654922.1
OG0001116	WP_096623762.1	WP_096660991.1
OG0001117	WP_096623760.1	WP_096653226.1
OG0001118	WP_096620811.1	WP_096655526.1
OG0001119	WP_231943223.1	WP_096653277.1
OG0001120	WP_096620631.1	WP_096656515.1
OG0001121	WP_096620630.1	WP_096656516.1
OG0001122	WP_096620252.1	WP_096661142.1
OG0001123	WP_096622777.1	WP_096656409.1
OG0001124	WP_096623451.1	WP_096653529.1
OG0001126	WP_096622894.1	WP_096655807.1
OG0001127	WP_096622898.1	WP_096655805.1
OG0001128	WP_096622526.1	WP_096653319.1
OG0001129	WP_096622065.1	WP_096653321.1
OG0001130	WP_096624973.1	WP_096656152.1
OG0001131	WP_096624971.1	WP_096656153.1
OG0001132	WP_096623628.1	WP_096660995.1
OG0001133	WP_096625065.1	WP_096653269.1
OG0001134	WP_096625912.1	WP_096654285.1
OG0001135	WP_096620895.1	WP_096656307.1
OG0001136	WP_096620894.1	WP_096656308.1
OG0001137	WP_096620598.1	WP_096652805.1
OG0001138	WP_096620597.1	WP_096652807.1
OG0001139	WP_096625109.1	WP_096655414.1
OG0001140	WP_096621014.1	WP_096659658.1
OG0001141	WP_231943294.1	WP_096661344.1
OG0001142	WP_096623386.1	WP_096660720.1
OG0001143	WP_096623384.1	WP_096660718.1
OG0001145	WP_255408918.1	WP_096659988.1
OG0001146	WP_096624694.1	WP_096656645.1
OG0001147	WP_096620379.1	WP_096661159.1
OG0001148	WP_096620375.1	WP_096657170.1
OG0001149	WP_096620724.1	WP_096657169.1
OG0001150	WP_096624803.1	WP_096654928.1
OG0001152	WP_096622016.1	WP_096655307.1
OG0001153	WP_231943515.1	WP_096655046.1
OG0001154	WP_096620987.1	WP_096656588.1
OG0001155	WP_096622990.1	WP_096654897.1
OG0001156	WP_172892835.1	WP_096654895.1
OG0001157	WP_096621095.1	WP_096655520.1
OG0001158	WP_231943157.1	WP_096661076.1
OG0001159	WP_172892846.1	WP_096655052.1
OG0001160	WP_096625627.1	WP_096656682.1
OG0001161	WP_096625625.1	WP_096656684.1
OG0001162	WP_096622024.1	WP_096658173.1
OG0001163	WP_096620199.1	WP_096658429.1
OG0001164	WP_096625811.1	WP_096658427.1
OG0001165	WP_096620203.1	WP_096658426.1
OG0001166	WP_096621473.1	WP_096658425.1
OG0001167	WP_096620638.1	WP_096658421.1
OG0001168	WP_096620309.1	WP_096654430.1
OG0001169	WP_096622403.1	WP_096654156.1
OG0001170	WP_096620888.1	WP_096656655.1
OG0001171	WP_096620889.1	WP_096656654.1
OG0001172	WP_096620128.1	WP_096656653.1
OG0001173	WP_096623874.1	WP_096655673.1
OG0001174	WP_096623750.1	WP_096659662.1
OG0001175	WP_096623158.1	WP_096654763.1
OG0001176	WP_096623160.1	WP_096654761.1
OG0001177	WP_096625914.1	WP_096654757.1
OG0001178	WP_096626554.1	WP_096653305.1
OG0001183	WP_096623946.1	WP_096653217.1
OG0001184	WP_231943502.1	WP_096658086.1
OG0001185	WP_096624175.1	WP_096656791.1
OG0001186	WP_096621531.1	WP_096655431.1
OG0001187	WP_096622175.1	WP_096656624.1
OG0001188	WP_172892764.1	WP_096653533.1
OG0001189	WP_096623366.1	WP_096654899.1
OG0001190	WP_096623886.1	WP_096654906.1
OG0001191	WP_096623884.1	WP_096654908.1
OG0001192	WP_096622678.1	WP_096654910.1
OG0001196	WP_096622632.1	WP_096657825.1
OG0001197	WP_096621808.1	WP_096659450.1
OG0001198	WP_096626115.1	WP_096656963.1
OG0001199	WP_096624899.1	WP_096655599.1
OG0001200	WP_231943444.1	WP_096658164.1
OG0001201	WP_096626251.1	WP_096661209.1
OG0001202	WP_096625329.1	WP_096655207.1
OG0001203	WP_096624320.1	WP_096661263.1
OG0001204	WP_096622577.1	WP_096658438.1
OG0001205	WP_096625474.1	WP_096654849.1
OG0001206	WP_096625472.1	WP_096654847.1
OG0001207	WP_096625470.1	WP_096654845.1
OG0001208	WP_096625460.1	WP_096654833.1
OG0001209	WP_096625458.1	WP_096654831.1
OG0001210	WP_096625456.1	WP_096654829.1
OG0001211	WP_096625454.1	WP_096661056.1
OG0001212	WP_096623204.1	WP_096652266.1
OG0001213	WP_096623206.1	WP_096660965.1
OG0001214	WP_096623643.1	WP_096652260.1
OG0001215	WP_096621837.1	WP_096661154.1
OG0001216	WP_231943491.1	WP_096656672.1
OG0001217	WP_096620041.1	WP_096652374.1
OG0001218	WP_096621285.1	WP_096652715.1
OG0001219	WP_096621327.1	WP_096661352.1
OG0001220	WP_096620304.1	WP_096661353.1
OG0001221	WP_096621279.1	WP_096652503.1
OG0001222	WP_096621278.1	WP_096652505.1
OG0001223	WP_096620571.1	WP_096652155.1
OG0001224	WP_096620570.1	WP_096652152.1
OG0001225	WP_096621287.1	WP_096659865.1
OG0001226	WP_096622459.1	WP_096660867.1
OG0001227	WP_096622457.1	WP_096654801.1
OG0001228	WP_096620559.1	WP_096654795.1
OG0001229	WP_096620558.1	WP_096661055.1
OG0001230	WP_096621994.1	WP_096654823.1
OG0001231	WP_096626341.1	WP_096654825.1
OG0001232	WP_096621089.1	WP_096655456.1
OG0001233	WP_096622257.1	WP_015119669.1
OG0001234	WP_096622256.1	WP_096655630.1
OG0001235	WP_096622623.1	WP_096660660.1
OG0001236	WP_096622626.1	WP_096660662.1
OG0001237	WP_096622627.1	WP_096660664.1
OG0001238	WP_096625589.1	WP_096658155.1
OG0001239	WP_096620335.1	WP_096655097.1
OG0001240	WP_096620336.1	WP_096655099.1
OG0001241	WP_096620177.1	WP_096655107.1
OG0001242	WP_096621366.1	WP_096652495.1
OG0001243	WP_096621368.1	WP_096652497.1
OG0001244	WP_096621369.1	WP_096652499.1
OG0001245	WP_096624095.1	WP_096652501.1
OG0001246	WP_096621302.1	WP_096657755.1
OG0001247	WP_096621300.1	WP_096661219.1
OG0001248	WP_096621165.1	WP_096657098.1
OG0001249	WP_096623583.1	WP_096661315.1
OG0001250	WP_096624332.1	WP_096659903.1
OG0001251	WP_096622527.1	WP_096653614.1
OG0001252	WP_096622488.1	WP_096655570.1
OG0001253	WP_096625051.1	WP_096656745.1
OG0001254	WP_096620646.1	WP_096655252.1
OG0001255	WP_096620263.1	WP_096655250.1
OG0001256	WP_096620264.1	WP_096655247.1
OG0001257	WP_096622747.1	WP_096653180.1
OG0001258	WP_096624505.1	WP_096657979.1
OG0001259	WP_096624748.1	WP_096657980.1
OG0001261	WP_096624432.1	WP_096656501.1
OG0001262	WP_096620840.1	WP_096655862.1
OG0001263	WP_096622443.1	WP_096656124.1
OG0001264	WP_096619933.1	WP_096657741.1
OG0001265	WP_096620216.1	WP_096657738.1
OG0001266	WP_096623356.1	WP_096653705.1
OG0001267	WP_096625948.1	WP_096661138.1
OG0001268	WP_096623354.1	WP_096655008.1
OG0001269	WP_096621779.1	WP_096655038.1
OG0001270	WP_096621778.1	WP_096655040.1
OG0001271	WP_096621484.1	WP_096656239.1
OG0001272	WP_096621485.1	WP_096656240.1
OG0001276	WP_096625375.1	WP_096655803.1
OG0001277	WP_096625373.1	WP_096655780.1
OG0001278	WP_096624372.1	WP_096660651.1
OG0001279	WP_096624999.1	WP_096656924.1
OG0001280	WP_096620170.1	WP_096661074.1
OG0001281	WP_096621318.1	WP_096659732.1
OG0001282	WP_096620007.1	WP_096653283.1
OG0001283	WP_096620566.1	WP_096653765.1
OG0001284	WP_096623872.1	WP_096655141.1
OG0001285	WP_096625854.1	WP_096661126.1
OG0001286	WP_096620311.1	WP_096657105.1
OG0001287	WP_096620193.1	WP_096656541.1
OG0001288	WP_096626538.1	WP_096656164.1
OG0001289	WP_096622019.1	WP_096660915.1
OG0001290	WP_096622781.1	WP_096660913.1
OG0001291	WP_172892818.1	WP_096655792.1
OG0001292	WP_096620775.1	WP_096655786.1
OG0001293	WP_096620776.1	WP_096655785.1
OG0001294	WP_096621934.1	WP_096661051.1
OG0001295	WP_096622263.1	WP_096656031.1
OG0001296	WP_096622264.1	WP_096656030.1
OG0001307	WP_096625041.1	WP_096656950.1
OG0001308	WP_096621720.1	WP_096660292.1
OG0001309	WP_096621721.1	WP_096660291.1
OG0001310	WP_096621722.1	WP_096660290.1
OG0001311	WP_096626073.1	WP_096660289.1
OG0001313	WP_096623469.1	WP_096653572.1
OG0001314	WP_096623471.1	WP_096653574.1
OG0001315	WP_231943181.1	WP_096653580.1
OG0001316	WP_096621129.1	WP_096653582.1
OG0001317	WP_096621128.1	WP_096653584.1
OG0001318	WP_096621127.1	WP_096653586.1
OG0001319	WP_096625585.1	WP_096653590.1
OG0001320	WP_157780667.1	WP_096653592.1
OG0001321	WP_096621272.1	WP_096652167.1
OG0001322	WP_096623012.1	WP_096652661.1
OG0001323	WP_096624412.1	WP_096656120.1, WP_096656119.1
OG0001326	WP_096626075.1	WP_096660804.1
OG0001327	WP_096622066.1	WP_096653323.1
OG0001329	WP_096622553.1	WP_096655209.1
OG0001330	WP_096621086.1	WP_096655211.1
OG0001332	WP_096621121.1	WP_096653238.1
OG0001333	WP_096620874.1	WP_096656920.1
OG0001334	WP_096620873.1	WP_096656919.1
OG0001337	WP_096624215.1	WP_096658909.1
OG0001338	WP_096623010.1	WP_096661150.1
OG0001339	WP_096620256.1	WP_096655942.1
OG0001340	WP_096621348.1	WP_096652362.1
OG0001341	WP_096621389.1	WP_096660621.1
OG0001342	WP_096621885.1	WP_096655203.1
OG0001343	WP_096621884.1	WP_096655201.1
OG0001344	WP_096621477.1	WP_096655197.1
OG0001345	WP_096623691.1	WP_096656673.1
OG0001346	WP_096623689.1	WP_096656674.1
OG0001347	WP_096623463.1	WP_096656925.1
OG0001348	WP_096625059.1	WP_096656804.1
OG0001349	WP_096623683.1	WP_096656725.1
OG0001350	WP_096620720.1	WP_096653301.1
OG0001351	WP_096621472.1	WP_096653299.1
OG0001352	WP_096626217.1	WP_096655903.1
OG0001353	WP_096625079.1	WP_096661044.1
OG0001354	WP_096621461.1	WP_096654520.1
OG0001356	WP_096622148.1	WP_096656465.1
OG0001357	WP_096622952.1	WP_096660529.1
OG0001358	WP_096621740.1	WP_096655789.1
OG0001359	WP_096624877.1	WP_096655791.1
OG0001360	WP_096625199.1	WP_096655769.1
OG0001361	WP_096626280.1	WP_096652755.1
OG0001363	WP_096620735.1	WP_096652349.1
OG0001364	WP_096624256.1	WP_096653598.1
OG0001365	WP_096622616.1	WP_096656123.1
OG0001366	WP_096620315.1	WP_096656122.1
OG0001367	WP_096621060.1	WP_096658375.1
OG0001368	WP_231943421.1	WP_096658374.1
OG0001369	WP_096622512.1	WP_096656750.1
OG0001370	WP_096623954.1	WP_096655947.1
OG0001372	WP_096624272.1	WP_096653556.1
OG0001373	WP_096621811.1	WP_096659907.1
