Orthogroup	NIES-3974	PCC_6303
OG0000759	WP_096621987.1	WP_015196238.1
OG0000760	WP_096621355.1	WP_015200598.1
OG0000761	WP_096622576.1	WP_015196955.1
OG0000762	WP_096623208.1	WP_015196668.1
OG0000763	WP_096625310.1	WP_015198954.1
OG0000764	WP_096621329.1	WP_015200202.1
OG0000765	WP_096626311.1	WP_015199572.1
OG0000766	WP_096624861.1	WP_015199244.1
OG0000768	WP_096623374.1, WP_096623290.1	WP_015198547.1
OG0000769	WP_096624965.1	WP_015197482.1
OG0000770	WP_096620730.1	WP_015196205.1
OG0000771	WP_096621110.1	WP_015199190.1
OG0000772	WP_096620913.1	WP_015199597.1
OG0000773	WP_096621214.1	WP_015199069.1
OG0000774	WP_096621420.1	WP_015196426.1
OG0000775	WP_096623467.1	WP_015196607.1
OG0000776	WP_096625823.1, WP_096620820.1	WP_015200913.1
OG0000777	WP_096621887.1	WP_015200272.1
OG0000778	WP_096620632.1	WP_144051063.1
OG0000779	WP_096625546.1	WP_015200395.1
OG0000780	WP_096622928.1	WP_015196526.1
OG0000781	WP_096624151.1	WP_015196268.1
OG0000782	WP_096621174.1	WP_015197811.1
OG0000783	WP_096620240.1	WP_015197923.1, WP_015198121.1
OG0000784	WP_096624791.1	WP_015196405.1
OG0000785	WP_096621940.1	WP_015196358.1
OG0000786	WP_096623770.1	WP_015196340.1, WP_015200113.1
OG0000787	WP_096625892.1	WP_015200542.1
OG0000788	WP_096622525.1	WP_015199196.1
OG0000789	WP_096623679.1	WP_015198524.1
OG0000790	WP_096622944.1	WP_015200982.1
OG0000791	WP_096624740.1	WP_015199026.1
OG0000792	WP_197707075.1	WP_015197698.1
OG0000793	WP_096626079.1	WP_015199136.1, WP_015196001.1
OG0000794	WP_096621594.1	WP_015195853.1
OG0000796	WP_096620251.1	WP_015197220.1
OG0000797	WP_096625839.1	WP_015196213.1
OG0000798	WP_096620198.1	WP_015196852.1
OG0000799	WP_096623685.1	WP_015199394.1
OG0000802	WP_096625191.1, WP_096623424.1	WP_015198778.1
OG0000804	WP_096624676.1	WP_015197359.1
OG0000805	WP_096622461.1	WP_015197674.1
OG0000806	WP_096620272.1	WP_015197679.1
OG0000807	WP_096621847.1	WP_015199206.1
OG0000808	WP_096625262.1	WP_015197185.1
OG0000809	WP_096625890.1	WP_015195825.1
OG0000811	WP_096624231.1	WP_015198766.1
OG0000820	WP_096621321.1	WP_015198578.1
OG0000821	WP_096620301.1, WP_096622478.1	WP_041739029.1
OG0000822	WP_096622715.1	WP_015198026.1
OG0000823	WP_096621813.1	WP_015197593.1
OG0000825	WP_096625286.1	WP_015197749.1
OG0000826	WP_096621727.1	WP_015197524.1
OG0000827	WP_096622813.1	WP_015196987.1
OG0000829	WP_096626040.1	WP_015199258.1
OG0000831	WP_096625721.1	WP_015199002.1
OG0000832	WP_096621342.1	WP_015197465.1
OG0000833	WP_096624797.1	WP_015199749.1, WP_015199750.1
OG0000834	WP_096624400.1	WP_015199746.1
OG0000835	WP_096622499.1	WP_015200634.1
OG0000836	WP_096625994.1	WP_015200629.1
OG0000837	WP_157780821.1	WP_015200711.1
OG0000838	WP_096621352.1	WP_015198786.1
OG0000842	WP_096621067.1	WP_015200171.1
OG0000843	WP_096621038.1	WP_015197590.1
OG0000844	WP_096622552.1	WP_015196699.1
OG0000845	WP_231943063.1	WP_015198896.1, WP_015200259.1
OG0000846	WP_096620144.1	WP_015198614.1
OG0000847	WP_172892741.1	WP_015198613.1
OG0000848	WP_231943184.1	WP_041740605.1
OG0000849	WP_096620141.1	WP_015198611.1
OG0000850	WP_096625132.1	WP_041740700.1
OG0000851	WP_096625134.1	WP_015198963.1
OG0000852	WP_096619901.1	WP_015199949.1, WP_015196295.1
OG0000853	WP_096621891.1	WP_015200090.1
OG0000854	WP_096620837.1	WP_015199998.1
OG0000855	WP_096620533.1	WP_015200768.1
OG0000856	WP_096621309.1	WP_015198616.1
OG0000857	WP_096622283.1	WP_015199360.1
OG0000858	WP_096623092.1	WP_015198462.1
OG0000859	WP_096620982.1	WP_015199693.1
OG0000860	WP_096621960.1	WP_015196331.1
OG0000861	WP_096623378.1	WP_015199018.1
OG0000862	WP_096622219.1	WP_015201074.1
OG0000863	WP_096621384.1	WP_015201090.1
OG0000864	WP_096622125.1	WP_015199993.1
OG0000865	WP_096621932.1	WP_041739105.1
OG0000866	WP_096625639.1	WP_015195878.1
OG0000867	WP_096625635.1	WP_015195876.1
OG0000868	WP_096620715.1	WP_015199187.1
OG0000869	WP_096622098.1	WP_015200650.1
OG0000870	WP_096626430.1	WP_015196689.1
OG0000871	WP_096620305.1	WP_015199970.1
OG0000872	WP_096621647.1	WP_015200696.1, WP_015200834.1
OG0000873	WP_231943139.1	WP_238993727.1
OG0000874	WP_096621622.1	WP_041740859.1, WP_051036791.1
OG0000875	WP_096620867.1	WP_015200212.1
OG0000876	WP_096619957.1	WP_015197791.1
OG0000877	WP_096625533.1	WP_015200306.1
OG0000878	WP_096621198.1	WP_015200973.1
OG0000879	WP_096619977.1	WP_238993703.1
OG0000880	WP_096625737.1	WP_015197296.1
OG0000882	WP_096620856.1	WP_015196496.1
OG0000883	WP_172892784.1	WP_015199680.1
OG0000885	WP_096624953.1	WP_015196974.1
OG0000886	WP_096626205.1	WP_015199824.1
OG0000887	WP_096622380.1	WP_015199640.1
OG0000888	WP_096620270.1	WP_015197280.1
OG0000890	WP_096621265.1	WP_015200356.1
OG0000891	WP_096621293.1	WP_015196401.1
OG0000892	WP_096622850.1	WP_015197397.1
OG0000893	WP_096624704.1	WP_015197562.1
OG0000896	WP_096620680.1	WP_015197589.1
OG0000897	WP_096623836.1	WP_015196795.1
OG0000899	WP_096625771.1	WP_015199246.1
OG0000900	WP_096624837.1	WP_015197510.1
OG0000901	WP_096624773.1	WP_015197519.1
OG0000903	WP_096621497.1	WP_015200135.1
OG0000905	WP_096620621.1	WP_041740740.1
OG0000906	WP_096619800.1	WP_041740897.1
OG0000907	WP_096625896.1	WP_015198783.1
OG0000908	WP_096625821.1	WP_041740776.1
OG0000909	WP_231943312.1	WP_015197454.1
OG0000912	WP_096624867.1	WP_015200059.1
OG0000914	WP_096620917.1	WP_015200454.1
OG0000915	WP_096620915.1	WP_015200457.1
OG0000916	WP_096622151.1	WP_015195917.1
OG0000918	WP_096624141.1	WP_015198509.1
OG0000919	WP_096620510.1	WP_015199702.1
OG0000920	WP_096626373.1	WP_041739071.1
OG0000921	WP_096621888.1	WP_015200091.1
OG0000922	WP_096622713.1	WP_015199344.1
OG0000923	WP_096621048.1	WP_015196557.1
OG0000924	WP_096619993.1	WP_015199451.1
OG0000925	WP_096625575.1	WP_015201052.1
OG0000926	WP_096620476.1	WP_015197034.1
OG0000927	WP_096624334.1	WP_015199842.1
OG0000928	WP_096621149.1	WP_015200848.1
OG0000929	WP_231943155.1, WP_096623926.1	WP_015199616.1
OG0000930	WP_096624767.1	WP_083866326.1
OG0000931	WP_096622435.1	WP_015196375.1
OG0000932	WP_096624011.1	WP_015200590.1
OG0000933	WP_096622926.1	WP_015196490.1
OG0000934	WP_096625280.1	WP_015196595.1
OG0000935	WP_096622924.1	WP_015199352.1
OG0000938	WP_096622886.1	WP_015197153.1
OG0000939	WP_157780708.1, WP_096625525.1	WP_015198696.1
OG0000940	WP_096622826.1	WP_015197020.1
OG0000941	WP_096626265.1	WP_015197227.1
OG0000942	WP_096621167.1	WP_015197362.1
OG0000943	WP_096622691.1, WP_096620169.1	WP_015195835.1
OG0000944	WP_096625021.1	WP_015197126.1
OG0000945	WP_096620040.1	WP_015198191.1
OG0000946	WP_096624390.1	WP_015200837.1
OG0000948	WP_096622970.1	WP_041740145.1
OG0000949	WP_096623880.1	WP_015200048.1
OG0000950	WP_231943060.1	WP_015196272.1, WP_041741245.1
OG0000951	WP_096621530.1, WP_096620454.1	WP_015196982.1
OG0000953	WP_096620015.1	WP_015196199.1
OG0000955	WP_096621223.1	WP_015200408.1, WP_015199644.1
OG0000956	WP_096619875.1	WP_015199854.1
OG0000957	WP_096625491.1	WP_015199853.1
OG0000959	WP_096623360.1	WP_015200885.1
OG0000960	WP_096620470.1	WP_015198503.1, WP_083866316.1
OG0000966	WP_096621364.1	WP_015197358.1
OG0000967	WP_096620227.1	WP_041740371.1
OG0000968	WP_096623822.1	WP_015196243.1
OG0000969	WP_096623232.1	WP_015200490.1
OG0000970	WP_096621182.1	WP_015196282.1, WP_015198676.1
OG0000971	WP_096625743.1	WP_015198589.1
OG0000972	WP_096624384.1	WP_015198465.1
OG0000973	WP_096620085.1	WP_041740663.1
OG0000974	WP_096619825.1	WP_041740830.1
OG0000975	WP_096620952.1	WP_015200285.1
OG0000977	WP_096620120.1	WP_015196494.1
OG0000978	WP_096625216.1	WP_015196874.1
OG0000979	WP_096625047.1	WP_015200121.1, WP_015200192.1
OG0000980	WP_096625430.1	WP_015197426.1
OG0000981	WP_231943123.1	WP_015199090.1
OG0000982	WP_096622809.1	WP_015200474.1
OG0000983	WP_096622197.1	WP_238993733.1
OG0000984	WP_096624193.1	WP_015199896.1
OG0000986	WP_096623296.1	WP_015197192.1
OG0000987	WP_096622852.1	WP_015199654.1, WP_015197379.1
OG0000990	WP_096621077.1	WP_015199037.1
OG0000992	WP_096621464.1	WP_015195811.1
OG0000995	WP_157780718.1	WP_015197786.1
OG0000997	WP_096624027.1	WP_015196505.1
OG0000998	WP_096621065.1	WP_015196411.1
OG0001003	WP_096620140.1	WP_015198610.1
OG0001004	WP_096621510.1	WP_015199626.1
OG0001005	WP_096620469.1	WP_015200796.1
OG0001006	WP_096622481.1	WP_015197178.1
OG0001007	WP_096624977.1	WP_041739255.1
OG0001008	WP_096620220.1	WP_015200382.1
OG0001009	WP_096620741.1	WP_015200188.1
OG0001010	WP_096625926.1	WP_041738981.1
OG0001012	WP_231943234.1	WP_015201024.1
OG0001013	WP_172892780.1	WP_015196767.1
OG0001015	WP_096621614.1	WP_015196484.1
OG0001016	WP_231943043.1, WP_231943230.1	WP_051036706.1
OG0001019	WP_231943100.1	WP_041739803.1
OG0001020	WP_231943082.1	WP_041739768.1
OG0001027	WP_096620861.1	WP_015198822.1
OG0001033	WP_096623014.1	WP_015196928.1
OG0001040	WP_231943506.1	WP_015200709.1
OG0001041	WP_096624963.1	WP_015200710.1
OG0001045	WP_096621304.1	WP_015197145.1
OG0001046	WP_096624889.1	WP_015197408.1
OG0001047	WP_197707022.1, WP_172892787.1	WP_015195948.1
OG0001059	WP_231943173.1	WP_015196452.1, WP_015198346.1
OG0001065	WP_096623559.1	WP_015196816.1
OG0001067	WP_231943297.1, WP_096621400.1	WP_015198674.1
OG0001069	WP_096624053.1	WP_015198908.1
OG0001071	WP_096623613.1	WP_015197098.1
OG0001072	WP_096623922.1	WP_015200160.1
OG0001073	WP_157780768.1	WP_015196017.1, WP_015198348.1
OG0001076	WP_096622069.1	WP_015199145.1
OG0001080	WP_096620660.1	WP_015198699.1, WP_015198484.1
OG0001081	WP_096625298.1	WP_015197393.1
OG0001082	WP_096624650.1	WP_041740675.1
OG0001083	WP_231943046.1	WP_015200466.1
OG0001084	WP_231943441.1	WP_015199470.1
OG0001108	WP_006196724.1	WP_006276978.1
OG0001109	WP_008232935.1	WP_015197208.1
OG0001110	WP_010995042.1	WP_015196422.1
OG0001111	WP_010997613.1	WP_015196969.1
OG0001112	WP_096622317.1	WP_015196935.1
OG0001113	WP_096620864.1	WP_015197452.1
OG0001114	WP_096620802.1	WP_015197425.1
OG0001115	WP_172892792.1	WP_015195841.1
OG0001116	WP_096623762.1	WP_015200196.1
OG0001117	WP_096623760.1	WP_015200197.1
OG0001118	WP_096620811.1	WP_041738985.1
OG0001119	WP_231943223.1	WP_015196181.1
OG0001120	WP_096620631.1	WP_015196603.1
OG0001121	WP_096620630.1	WP_015196604.1
OG0001122	WP_096620252.1	WP_015200912.1
OG0001123	WP_096622777.1	WP_015200909.1
OG0001124	WP_096623451.1	WP_015199055.1
OG0001125	WP_096625317.1, WP_096623116.1	WP_015198562.1
OG0001126	WP_096622894.1	WP_015199656.1
OG0001127	WP_096622898.1	WP_015198582.1
OG0001128	WP_096622526.1	WP_015200181.1
OG0001129	WP_096622065.1	WP_015200180.1
OG0001130	WP_096624973.1	WP_015199172.1
OG0001131	WP_096624971.1	WP_015199171.1
OG0001132	WP_096623628.1	WP_015199743.1
OG0001133	WP_096625065.1	WP_015199742.1
OG0001134	WP_096625912.1	WP_015195873.1
OG0001135	WP_096620895.1	WP_015198545.1
OG0001136	WP_096620894.1	WP_015198544.1
OG0001137	WP_096620598.1	WP_015200421.1
OG0001138	WP_096620597.1	WP_015200422.1
OG0001139	WP_096625109.1	WP_015198691.1
OG0001140	WP_096621014.1	WP_041739973.1
OG0001141	WP_231943294.1	WP_015196200.1
OG0001142	WP_096623386.1	WP_015196306.1
OG0001143	WP_096623384.1	WP_015196305.1
OG0001144	WP_096622187.1	WP_015199785.1
OG0001145	WP_255408918.1	WP_015197304.1
OG0001146	WP_096624694.1	WP_015198830.1
OG0001147	WP_096620379.1	WP_015197764.1
OG0001148	WP_096620375.1	WP_015196455.1
OG0001149	WP_096620724.1	WP_015196456.1
OG0001150	WP_096624803.1	WP_041740027.1
OG0001152	WP_096622016.1	WP_015197351.1
OG0001153	WP_231943515.1	WP_015199183.1
OG0001154	WP_096620987.1	WP_015197652.1
OG0001155	WP_096622990.1	WP_041740797.1
OG0001156	WP_172892835.1	WP_015199619.1
OG0001157	WP_096621095.1	WP_015196202.1
OG0001158	WP_231943157.1	WP_015199185.1
OG0001159	WP_172892846.1	WP_015197323.1
OG0001160	WP_096625627.1	WP_041740171.1
OG0001161	WP_096625625.1	WP_015198802.1
OG0001162	WP_096622024.1	WP_015196718.1
OG0001163	WP_096620199.1	WP_015198864.1
OG0001164	WP_096625811.1	WP_015198866.1
OG0001165	WP_096620203.1	WP_015198867.1
OG0001166	WP_096621473.1	WP_015198868.1
OG0001167	WP_096620638.1	WP_015199828.1
OG0001168	WP_096620309.1	WP_015198507.1
OG0001169	WP_096622403.1	WP_015198654.1
OG0001170	WP_096620888.1	WP_015200117.1
OG0001171	WP_096620889.1	WP_015200118.1
OG0001172	WP_096620128.1	WP_015198825.1
OG0001173	WP_096623874.1	WP_015198891.1
OG0001174	WP_096623750.1	WP_015199608.1
OG0001175	WP_096623158.1	WP_015199278.1
OG0001176	WP_096623160.1	WP_015199279.1
OG0001177	WP_096625914.1	WP_015199285.1
OG0001178	WP_096626554.1	WP_015199075.1
OG0001183	WP_096623946.1	WP_015199072.1
OG0001184	WP_231943502.1	WP_238993747.1
OG0001185	WP_096624175.1	WP_015200080.1
OG0001186	WP_096621531.1	WP_015200425.1
OG0001187	WP_096622175.1	WP_015199229.1
OG0001188	WP_172892764.1	WP_015198477.1
OG0001189	WP_096623366.1	WP_015199905.1
OG0001190	WP_096623886.1	WP_015199904.1
OG0001191	WP_096623884.1	WP_015199903.1
OG0001192	WP_096622678.1	WP_015199902.1
OG0001193	WP_096626113.1	WP_015197527.1
OG0001196	WP_096622632.1	WP_015199770.1
OG0001197	WP_096621808.1	WP_015200051.1
OG0001198	WP_096626115.1	WP_015200126.1
OG0001199	WP_096624899.1	WP_015199176.1
OG0001200	WP_231943444.1	WP_015199621.1
OG0001201	WP_096626251.1	WP_015197560.1
OG0001202	WP_096625329.1	WP_041740759.1
OG0001203	WP_096624320.1	WP_015196953.1
OG0001204	WP_096622577.1	WP_015196954.1
OG0001205	WP_096625474.1	WP_015196923.1
OG0001206	WP_096625472.1	WP_015196924.1
OG0001207	WP_096625470.1	WP_015196925.1
OG0001208	WP_096625460.1	WP_041740294.1
OG0001209	WP_096625458.1	WP_015196939.1
OG0001210	WP_096625456.1	WP_015196940.1
OG0001211	WP_096625454.1	WP_015196941.1
OG0001212	WP_096623204.1	WP_015196666.1
OG0001213	WP_096623206.1	WP_015196667.1
OG0001214	WP_096623643.1	WP_015196669.1
OG0001215	WP_096621837.1	WP_015199402.1
OG0001216	WP_231943491.1	WP_051036817.1
OG0001217	WP_096620041.1	WP_015200120.1
OG0001218	WP_096621285.1	WP_015198956.1
OG0001219	WP_096621327.1	WP_015199052.1
OG0001220	WP_096620304.1	WP_015200350.1
OG0001221	WP_096621279.1	WP_015200349.1
OG0001222	WP_096621278.1	WP_015200218.1
OG0001223	WP_096620571.1	WP_015199796.1
OG0001224	WP_096620570.1	WP_015199795.1
OG0001225	WP_096621287.1	WP_015198914.1
OG0001226	WP_096622459.1	WP_015197671.1
OG0001227	WP_096622457.1	WP_015197670.1
OG0001228	WP_096620559.1	WP_015196246.1
OG0001229	WP_096620558.1	WP_015196311.1
OG0001230	WP_096621994.1	WP_015198978.1
OG0001231	WP_096626341.1	WP_015198975.1
OG0001232	WP_096621089.1	WP_015198758.1
OG0001233	WP_096622257.1	WP_015197259.1
OG0001234	WP_096622256.1	WP_015197260.1
OG0001235	WP_096622623.1	WP_015195871.1
OG0001236	WP_096622626.1	WP_015197247.1
OG0001237	WP_096622627.1	WP_015197248.1
OG0001238	WP_096625589.1	WP_015200568.1
OG0001239	WP_096620335.1	WP_015200402.1
OG0001240	WP_096620336.1	WP_015200401.1
OG0001241	WP_096620177.1	WP_041739924.1
OG0001242	WP_096621366.1	WP_015200390.1
OG0001243	WP_096621368.1	WP_015196581.1
OG0001244	WP_096621369.1	WP_015196582.1
OG0001245	WP_096624095.1	WP_015196583.1
OG0001246	WP_096621302.1	WP_015197798.1
OG0001247	WP_096621300.1	WP_015197796.1
OG0001248	WP_096621165.1	WP_015197489.1
OG0001249	WP_096623583.1	WP_015196300.1
OG0001250	WP_096624332.1	WP_015196301.1
OG0001251	WP_096622527.1	WP_015198655.1
OG0001252	WP_096622488.1	WP_238993746.1
OG0001253	WP_096625051.1	WP_015201035.1
OG0001254	WP_096620646.1	WP_015198930.1
OG0001255	WP_096620263.1	WP_015198931.1
OG0001256	WP_096620264.1	WP_015198932.1
OG0001257	WP_096622747.1	WP_015197544.1
OG0001258	WP_096624505.1	WP_015196984.1
OG0001259	WP_096624748.1	WP_015200322.1
OG0001261	WP_096624432.1	WP_041739722.1
OG0001262	WP_096620840.1	WP_015197769.1
OG0001263	WP_096622443.1	WP_015199537.1
OG0001264	WP_096619933.1	WP_015200991.1
OG0001265	WP_096620216.1	WP_015200992.1
OG0001266	WP_096623356.1	WP_015199191.1
OG0001267	WP_096625948.1	WP_015199598.1
OG0001268	WP_096623354.1	WP_041739659.1
OG0001269	WP_096621779.1	WP_015197552.1
OG0001270	WP_096621778.1	WP_015197553.1
OG0001271	WP_096621484.1	WP_015196732.1
OG0001272	WP_096621485.1	WP_015196733.1
OG0001276	WP_096625375.1	WP_015198958.1
OG0001277	WP_096625373.1	WP_015199866.1
OG0001278	WP_096624372.1	WP_015196774.1
OG0001279	WP_096624999.1	WP_015200660.1
OG0001280	WP_096620170.1	WP_015198730.1
OG0001281	WP_096621318.1	WP_015197700.1
OG0001282	WP_096620007.1	WP_015200420.1
OG0001283	WP_096620566.1	WP_015199696.1
OG0001284	WP_096623872.1	WP_015199695.1
OG0001285	WP_096625854.1	WP_041740611.1
OG0001286	WP_096620311.1	WP_041740932.1
OG0001287	WP_096620193.1	WP_015195806.1
OG0001288	WP_096626538.1	WP_015197363.1
OG0001289	WP_096622019.1	WP_015200339.1
OG0001290	WP_096622781.1	WP_015200338.1
OG0001291	WP_172892818.1	WP_203225964.1
OG0001292	WP_096620775.1	WP_015199801.1
OG0001293	WP_096620776.1	WP_085953331.1
OG0001294	WP_096621934.1	WP_015196682.1
OG0001295	WP_096622263.1	WP_015200043.1
OG0001296	WP_096622264.1	WP_015200044.1
OG0001307	WP_096625041.1	WP_015199412.1
OG0001308	WP_096621720.1	WP_015197015.1
OG0001309	WP_096621721.1	WP_041739947.1
OG0001310	WP_096621722.1	WP_015200520.1
OG0001311	WP_096626073.1	WP_015200519.1
OG0001313	WP_096623469.1	WP_015196606.1
OG0001314	WP_096623471.1	WP_015196605.1
OG0001315	WP_231943181.1	WP_015197160.1
OG0001316	WP_096621129.1	WP_015197161.1
OG0001317	WP_096621128.1	WP_015196889.1
OG0001318	WP_096621127.1	WP_015196891.1
OG0001319	WP_096625585.1	WP_015200734.1
OG0001320	WP_157780667.1	WP_015200733.1
OG0001321	WP_096621272.1	WP_015196951.1
OG0001322	WP_096623012.1	WP_015196176.1
OG0001326	WP_096626075.1	WP_015200392.1
OG0001327	WP_096622066.1	WP_015200179.1
OG0001329	WP_096622553.1	WP_041740927.1
OG0001330	WP_096621086.1	WP_015200747.1
OG0001332	WP_096621121.1	WP_015197189.1
OG0001333	WP_096620874.1	WP_015196962.1
OG0001334	WP_096620873.1	WP_015196963.1
OG0001337	WP_096624215.1	WP_015196692.1
OG0001338	WP_096623010.1	WP_015197026.1
OG0001339	WP_096620256.1	WP_015199438.1
OG0001340	WP_096621348.1	WP_015200462.1
OG0001341	WP_096621389.1	WP_015201065.1
OG0001342	WP_096621885.1	WP_015200271.1
OG0001343	WP_096621884.1	WP_015199089.1
OG0001344	WP_096621477.1	WP_015199944.1
OG0001345	WP_096623691.1	WP_015199400.1
OG0001346	WP_096623689.1	WP_015199399.1
OG0001347	WP_096623463.1	WP_015199527.1
OG0001348	WP_096625059.1	WP_015199924.1
OG0001349	WP_096623683.1	WP_015199393.1
OG0001350	WP_096620720.1	WP_015196660.1
OG0001351	WP_096621472.1	WP_015196659.1
OG0001352	WP_096626217.1	WP_015200566.1
OG0001353	WP_096625079.1	WP_015197030.1
OG0001354	WP_096621461.1	WP_015197436.1
OG0001356	WP_096622148.1	WP_015200805.1
OG0001357	WP_096622952.1	WP_015200706.1
OG0001358	WP_096621740.1	WP_015196525.1
OG0001359	WP_096624877.1	WP_015197151.1
OG0001360	WP_096625199.1	WP_015196765.1
OG0001361	WP_096626280.1	WP_041739062.1
OG0001362	WP_096624588.1, WP_096621093.1	WP_015199521.1
OG0001363	WP_096620735.1	WP_015196353.1
OG0001364	WP_096624256.1	WP_015199384.1
OG0001365	WP_096622616.1	WP_015199536.1
OG0001366	WP_096620315.1	WP_015199054.1
OG0001367	WP_096621060.1	WP_015199100.1
OG0001368	WP_231943421.1	WP_015199101.1
OG0001369	WP_096622512.1	WP_015200699.1
OG0001370	WP_096623954.1	WP_015199214.1
OG0001372	WP_096624272.1	WP_015199745.1
OG0001373	WP_096621811.1	WP_041739980.1
OG0001374	WP_096624029.1	WP_015199086.1
OG0001375	WP_096621277.1	WP_015198552.1
OG0001376	WP_096622114.1	WP_015198553.1
OG0001377	WP_096624640.1	WP_015196339.1
OG0001378	WP_096620407.1	WP_015196249.1
OG0001379	WP_096620204.1	WP_015200838.1
OG0001380	WP_096620205.1	WP_015196652.1
OG0001381	WP_096620206.1	WP_015196655.1
OG0001382	WP_096620208.1	WP_015196658.1
OG0001383	WP_096622507.1	WP_015196443.1
OG0001384	WP_096624941.1	WP_041740895.1
OG0001385	WP_096621820.1	WP_015199315.1
OG0001386	WP_096620473.1	WP_015198925.1
OG0001387	WP_096621517.1	WP_015197142.1
OG0001388	WP_096621305.1	WP_015197144.1
OG0001389	WP_096621303.1	WP_015197146.1
OG0001390	WP_096623481.1	WP_015199569.1
OG0001391	WP_096623479.1	WP_015199568.1
OG0001392	WP_096623475.1	WP_015199566.1
OG0001393	WP_096622572.1	WP_015196665.1
OG0001394	WP_096622496.1	WP_015200961.1
OG0001395	WP_096620996.1	WP_015198734.1
OG0001396	WP_096620994.1	WP_015198733.1
OG0001397	WP_096621954.1	WP_015199046.1
OG0001398	WP_096620922.1	WP_015199197.1
OG0001399	WP_096620858.1	WP_015198761.1
OG0001400	WP_096621453.1	WP_015196357.1
OG0001401	WP_096620498.1	WP_015197121.1
OG0001402	WP_096620497.1	WP_015197120.1
OG0001403	WP_096620496.1	WP_015197119.1
OG0001404	WP_096626522.1	WP_015197118.1
OG0001405	WP_096622948.1	WP_015200984.1
OG0001406	WP_096620274.1	WP_015199025.1
OG0001407	WP_096623495.1	WP_015196263.1
OG0001408	WP_096620355.1	WP_015196349.1
OG0001409	WP_096621208.1	WP_015198917.1
OG0001410	WP_096622454.1	WP_015196262.1
OG0001413	WP_096624227.1	WP_015199391.1
OG0001414	WP_096623868.1	WP_015200494.1
OG0001415	WP_096620076.1	WP_015196994.1
OG0001416	WP_096622379.1	WP_015196853.1
OG0001417	WP_096622719.1	WP_015200786.1
OG0001419	WP_096625643.1	WP_015196864.1
OG0001420	WP_096621428.1	WP_015197002.1
OG0001421	WP_096624489.1	WP_041739613.1
OG0001422	WP_096623537.1	WP_015198828.1
OG0001423	WP_096623535.1	WP_015198829.1
OG0001424	WP_096623075.1	WP_015196267.1
OG0001425	WP_096625841.1	WP_015196212.1
OG0001426	WP_096622323.1	WP_015198973.1
OG0001427	WP_096624913.1	WP_015199504.1
OG0001428	WP_096624915.1	WP_015199503.1
OG0001429	WP_096624997.1	WP_015200662.1
OG0001430	WP_096620070.1	WP_015195920.1
OG0001431	WP_096622649.1	WP_015199713.1
OG0001432	WP_096621370.1	WP_015195889.1
OG0001433	WP_096621088.1	WP_015196601.1
OG0001434	WP_096621114.1	WP_015199786.1
OG0001435	WP_096625561.1	WP_015195854.1
OG0001436	WP_096623597.1	WP_015199646.1
OG0001437	WP_096623593.1	WP_015199647.1
OG0001438	WP_096621563.1	WP_238993776.1
OG0001439	WP_096620059.1	WP_015199874.1
OG0001440	WP_231943098.1	WP_015200464.1
OG0001441	WP_096620841.1	WP_015200771.1
OG0001442	WP_096624270.1	WP_015197808.1
OG0001443	WP_096626331.1	WP_015197809.1
OG0001445	WP_096623404.1	WP_203225947.1
OG0001447	WP_096622434.1	WP_015198777.1
OG0001448	WP_096622400.1	WP_015199909.1
OG0001449	WP_096621690.1	WP_015199974.1
OG0001450	WP_096622676.1	WP_015199232.1
OG0001451	WP_096624712.1	WP_015200993.1
OG0001452	WP_096625542.1	WP_015200397.1
OG0001453	WP_096625548.1	WP_015200394.1
OG0001454	WP_096621226.1	WP_015197104.1
OG0001455	WP_096621225.1	WP_015197103.1
OG0001456	WP_096620641.1	WP_015197229.1
OG0001457	WP_096621985.1	WP_041739733.1
OG0001458	WP_096626099.1	WP_041740741.1
OG0001459	WP_096621791.1	WP_015199177.1
OG0001460	WP_096625992.1	WP_238993825.1
OG0001461	WP_096621145.1	WP_015197668.1
OG0001462	WP_096624614.1	WP_015199847.1
OG0001464	WP_096620927.1	WP_015199219.1
OG0001465	WP_096620926.1	WP_015199218.1
OG0001466	WP_096620273.1	WP_015197306.1
OG0001467	WP_096624897.1	WP_015197665.1
OG0001468	WP_096621849.1	WP_015199204.1
OG0001469	WP_096621341.1	WP_203225929.1
OG0001470	WP_096626034.1	WP_015199182.1
OG0001471	WP_096621504.1	WP_015196373.1
OG0001473	WP_231943093.1	WP_015196680.1
OG0001474	WP_096624690.1	WP_015196775.1
OG0001475	WP_096623212.1	WP_015199383.1
OG0001476	WP_096623214.1	WP_015197187.1
OG0001477	WP_096625264.1	WP_015197186.1
OG0001478	WP_096620649.1	WP_015198482.1
OG0001479	WP_096620529.1	WP_015199624.1
OG0001480	WP_096620530.1	WP_015196521.1
OG0001481	WP_096621534.1	WP_015197602.1
OG0001482	WP_096621533.1	WP_015197603.1
OG0001483	WP_096621744.1	WP_015197604.1
OG0001484	WP_096621597.1	WP_015195824.1
OG0001485	WP_096620555.1	WP_015199850.1
OG0001486	WP_096623489.1	WP_015199831.1
OG0001487	WP_096621748.1	WP_015200353.1
OG0001488	WP_096621750.1	WP_015200352.1
OG0001489	WP_172892775.1	WP_015200391.1
OG0001490	WP_096625369.1	WP_015199958.1
OG0001492	WP_096620477.1	WP_015195851.1
OG0001493	WP_231943209.1	WP_015195852.1
OG0001494	WP_096623944.1	WP_015196600.1
