Orthogroup	NIES-3974	NIES-4105
OG0000563	WP_096620914.1	WP_096687172.1, WP_096688540.1
OG0000564	WP_096620033.1	WP_096693606.1
OG0000565	WP_096620032.1	WP_096693608.1
OG0000566	WP_096621518.1	WP_096692853.1
OG0000567	WP_096621126.1	WP_096690734.1
OG0000568	WP_096620065.1	WP_096688633.1
OG0000569	WP_096622442.1	WP_096693979.1, WP_096691422.1
OG0000570	WP_096621776.1	WP_096692368.1
OG0000571	WP_096621850.1	WP_096692031.1
OG0000573	WP_096620988.1	WP_096688283.1
OG0000574	WP_096621817.1	WP_096688615.1
OG0000575	WP_096626381.1	WP_096688756.1
OG0000576	WP_096624241.1	WP_096692754.1
OG0000577	WP_231943507.1	WP_096691136.1
OG0000580	WP_096624612.1	WP_096691216.1
OG0000581	WP_096622717.1	WP_096690880.1
OG0000582	WP_096621734.1	WP_096684464.1
OG0000583	WP_096625697.1	WP_096690138.1
OG0000589	WP_096622489.1	WP_096690358.1
OG0000590	WP_096624005.1	WP_096690061.1
OG0000594	WP_096619975.1	WP_096688254.1
OG0000595	WP_096622536.1	WP_096692478.1
OG0000596	WP_096624131.1	WP_096684810.1
OG0000597	WP_096625687.1	WP_096686501.1
OG0000598	WP_231943268.1	WP_096693833.1, WP_096686583.1
OG0000599	WP_096625707.1	WP_096691674.1
OG0000600	WP_096623368.1	WP_096691740.1
OG0000602	WP_096625312.1	WP_096689851.1
OG0000603	WP_096620230.1	WP_096694895.1
OG0000604	WP_096621840.1	WP_096690287.1
OG0000605	WP_096624813.1	WP_096691608.1
OG0000606	WP_096624127.1	WP_096685559.1, WP_096685575.1
OG0000607	WP_096624121.1	WP_096693975.1
OG0000608	WP_096622543.1	WP_096688763.1
OG0000609	WP_096624708.1	WP_096691253.1
OG0000610	WP_096626185.1	WP_096690340.1
OG0000611	WP_096623400.1	WP_096689717.1
OG0000612	WP_231943052.1	WP_096689599.1, WP_096684377.1
OG0000613	WP_096623382.1	WP_096693732.1, WP_096683762.1
OG0000614	WP_096624680.1	WP_096688867.1
OG0000615	WP_096624221.1	WP_096691570.1
OG0000616	WP_096620060.1	WP_096694718.1, WP_096684592.1
OG0000617	WP_096624344.1	WP_096686168.1
OG0000618	WP_096622974.1	WP_096684461.1, WP_096687110.1
OG0000619	WP_096621047.1	WP_096691308.1
OG0000620	WP_096625653.1	WP_096685183.1, WP_096691730.1
OG0000621	WP_096621176.1	WP_096690254.1
OG0000622	WP_096621195.1	WP_096693245.1
OG0000623	WP_096624223.1	WP_096691571.1
OG0000624	WP_096621490.1	WP_096694569.1, WP_096694471.1
OG0000625	WP_096620333.1	WP_096694716.1, WP_096690555.1
OG0000626	WP_096624517.1	WP_096691058.1
OG0000628	WP_096622862.1	WP_096688601.1
OG0000629	WP_096621295.1	WP_096684149.1
OG0000630	WP_096621465.1	WP_096691813.1
OG0000631	WP_096624827.1	WP_096693424.1, WP_096692692.1
OG0000632	WP_096624825.1	WP_096693423.1
OG0000633	WP_096624163.1	WP_096691011.1
OG0000634	WP_096622918.1	WP_096694224.1
OG0000635	WP_096624167.1	WP_096694136.1
OG0000636	WP_096625171.1	WP_096685221.1, WP_096684769.1
OG0000637	WP_096621147.1	WP_096689604.1
OG0000638	WP_096623523.1	WP_096688908.1
OG0000639	WP_096620171.1	WP_096689503.1, WP_096692519.1
OG0000640	WP_096620989.1	WP_096688284.1
OG0000641	WP_096621771.1	WP_096689302.1
OG0000642	WP_096621843.1	WP_096688851.1
OG0000643	WP_096622561.1	WP_096688451.1
OG0000645	WP_231943106.1	WP_096694238.1
OG0000646	WP_096622773.1	WP_096684750.1
OG0000647	WP_096621220.1	WP_096694050.1
OG0000650	WP_096621166.1, WP_096621317.1	WP_096693317.1
OG0000651	WP_096621171.1	WP_096693322.1
OG0000652	WP_096621919.1	WP_096694899.1, WP_096684134.1
OG0000653	WP_096626424.1	WP_096684469.1, WP_096688236.1
OG0000654	WP_096623445.1	WP_096690466.1
OG0000656	WP_096620693.1, WP_096623539.1	WP_096692988.1
OG0000657	WP_231943306.1	WP_096689691.1, WP_096692646.1
OG0000658	WP_096624111.1	WP_096693977.1
OG0000659	WP_096623910.1	WP_096685830.1
OG0000663	WP_096621909.1	WP_096690350.1
OG0000665	WP_096623832.1	WP_096688755.1
OG0000666	WP_096619817.1	WP_096691093.1
OG0000668	WP_096624678.1	WP_096688863.1
OG0000669	WP_096626428.1	WP_096684146.1
OG0000670	WP_096620663.1	WP_096688314.1
OG0000671	WP_197707036.1	WP_096684201.1, WP_096684203.1
OG0000672	WP_096624169.1	WP_096692093.1
OG0000676	WP_096625936.1	WP_096687106.1
OG0000677	WP_172892734.1	WP_096693605.1
OG0000683	WP_157780630.1, WP_197707004.1	WP_096684357.1, WP_096684213.1
OG0000688	WP_096623607.1	WP_096693541.1
OG0000690	WP_096621942.1	WP_096688861.1, WP_096684421.1
OG0000691	WP_096624576.1	WP_096692422.1
OG0000693	WP_096621566.1	WP_096694378.1
OG0000710	WP_096623455.1	WP_096691547.1
OG0000710	WP_096626485.1	WP_096684791.1
OG0000711	WP_096620280.1	WP_096683758.1
OG0000712	WP_096623697.1	WP_096688081.1, WP_096686117.1
OG0000714	WP_096620157.1	WP_096687783.1, WP_096689084.1
OG0000715	WP_096625422.1	WP_096686807.1
OG0000716	WP_096624055.1	WP_096689618.1, WP_096693532.1
OG0000717	WP_157780776.1	WP_096686450.1, WP_096690497.1
OG0000718	WP_197707015.1, WP_096624586.1, WP_231943073.1	WP_096695253.1
OG0000719	WP_096621439.1	WP_096688257.1, WP_096688349.1
OG0000725	WP_096620692.1	WP_096686726.1, WP_096689630.1
OG0000726	WP_096620932.1	WP_096691612.1, WP_096684914.1
OG0000727	WP_096621043.1	WP_096688235.1, WP_096694706.1, WP_096683995.1
OG0000728	WP_096621666.1	WP_096691276.1, WP_096691273.1, WP_096692555.1
OG0000729	WP_231943084.1	WP_096693903.1, WP_096692710.1
OG0000740	WP_096620778.1	WP_096687547.1
OG0000741	WP_096621187.1	WP_096687603.1
OG0000742	WP_096622775.1, WP_096620821.1	WP_096692131.1
OG0000743	WP_096622606.1	WP_096689607.1
OG0000747	WP_096625105.1	WP_096685942.1
OG0000749	WP_096622014.1	WP_096688452.1
OG0000750	WP_096625597.1	WP_096691660.1
OG0000751	WP_096625432.1	WP_096691318.1
OG0000752	WP_096623264.1	WP_096685279.1
OG0000753	WP_096621316.1	WP_096684467.1
OG0000754	WP_096621944.1	WP_096683963.1, WP_096690019.1
OG0000755	WP_096620812.1	WP_096692578.1
OG0000756	WP_096625087.1	WP_096692509.1
OG0000757	WP_096620886.1	WP_096687508.1
OG0000758	WP_096620345.1	WP_096691176.1
OG0000759	WP_096621987.1	WP_096691178.1
OG0000760	WP_096621355.1	WP_096690133.1
OG0000761	WP_096622576.1	WP_096689320.1
OG0000762	WP_096623208.1	WP_096686300.1
OG0000763	WP_096625310.1	WP_096689111.1
OG0000764	WP_096621329.1	WP_096686426.1
OG0000765	WP_096626311.1	WP_096694448.1
OG0000766	WP_096624861.1	WP_096688402.1
OG0000768	WP_096623374.1, WP_096623290.1	WP_096688769.1
OG0000769	WP_096624965.1	WP_096693993.1
OG0000770	WP_096620730.1	WP_096685989.1
OG0000771	WP_096621110.1	WP_096693000.1
OG0000772	WP_096620913.1	WP_096688538.1
OG0000773	WP_096621214.1	WP_096687598.1
OG0000774	WP_096621420.1	WP_096689682.1, WP_096689647.1
OG0000776	WP_096625823.1, WP_096620820.1	WP_096689919.1
OG0000777	WP_096621887.1	WP_096688708.1
OG0000778	WP_096620632.1, WP_096624929.1	WP_096688296.1
OG0000779	WP_096625546.1	WP_096694031.1
OG0000780	WP_096622928.1	WP_096692379.1
OG0000781	WP_096624151.1	WP_096687670.1
OG0000782	WP_096621174.1	WP_096687469.1
OG0000784	WP_096624791.1	WP_096684170.1, WP_096683804.1
OG0000785	WP_096621940.1	WP_096686215.1
OG0000786	WP_096623770.1	WP_096689222.1
OG0000787	WP_096625892.1	WP_096689774.1
OG0000788	WP_096622525.1	WP_096692789.1
OG0000789	WP_096623679.1	WP_096684578.1
OG0000790	WP_096622944.1	WP_096686072.1
OG0000791	WP_096624740.1	WP_096686074.1
OG0000792	WP_197707075.1	WP_096684465.1
OG0000793	WP_096626079.1	WP_096688024.1
OG0000794	WP_096621594.1	WP_096690558.1
OG0000796	WP_096620251.1	WP_096692870.1
OG0000797	WP_096625839.1	WP_096693701.1
OG0000798	WP_096620198.1, WP_096621450.1	WP_096688192.1
OG0000799	WP_096623685.1	WP_096688898.1
OG0000802	WP_096625191.1, WP_096623424.1	WP_096687451.1
OG0000804	WP_096624676.1	WP_096683994.1
OG0000805	WP_096622461.1	WP_096692353.1
OG0000806	WP_096620272.1	WP_096685236.1
OG0000807	WP_096621847.1	WP_096692039.1
OG0000808	WP_096625262.1	WP_096685352.1
OG0000809	WP_096625890.1	WP_096692523.1
OG0000810	WP_096623485.1	WP_096687528.1, WP_096683919.1
OG0000811	WP_096624231.1	WP_096688461.1
OG0000812	WP_096624203.1	WP_096693029.1
OG0000820	WP_096621321.1	WP_096690275.1
OG0000821	WP_096620301.1, WP_096622478.1	WP_096689275.1
OG0000822	WP_096622715.1	WP_096690881.1
OG0000823	WP_096621813.1	WP_096690882.1
OG0000825	WP_096625286.1	WP_096689571.1
OG0000826	WP_096621727.1	WP_096692641.1
OG0000829	WP_096626040.1	WP_096685866.1
OG0000831	WP_096625721.1	WP_096686531.1
OG0000832	WP_096621342.1	WP_096686513.1
OG0000833	WP_096624797.1	WP_096694313.1
OG0000834	WP_096624400.1	WP_096690033.1
OG0000835	WP_096622499.1	WP_096694461.1
OG0000836	WP_096625994.1	WP_096691743.1
OG0000837	WP_157780821.1	WP_096691939.1
OG0000838	WP_096621352.1	WP_096690130.1
OG0000841	WP_096620973.1	WP_096692992.1
OG0000842	WP_096621067.1	WP_096685535.1
OG0000843	WP_096621038.1	WP_096691489.1
OG0000844	WP_096622552.1	WP_096687524.1
OG0000845	WP_231943063.1	WP_096690372.1
OG0000846	WP_096620144.1	WP_096689030.1
OG0000847	WP_172892741.1	WP_096689031.1
OG0000848	WP_231943184.1	WP_096689032.1
OG0000849	WP_096620141.1	WP_096689033.1
OG0000850	WP_096625132.1	WP_096691876.1
OG0000851	WP_096625134.1	WP_096694473.1
OG0000852	WP_096619901.1	WP_096687858.1
OG0000853	WP_096621891.1	WP_096688217.1
OG0000854	WP_096620837.1	WP_096691255.1
OG0000855	WP_096620533.1	WP_096692626.1
OG0000856	WP_096621309.1	WP_096689029.1
OG0000857	WP_096622283.1	WP_096691822.1
OG0000858	WP_096623092.1	WP_096687749.1
OG0000859	WP_096620982.1	WP_096688792.1
OG0000860	WP_096621960.1	WP_096688778.1
OG0000861	WP_096623378.1	WP_096693726.1
OG0000862	WP_096622219.1	WP_096690841.1
OG0000863	WP_096621384.1	WP_096690855.1
OG0000864	WP_096622125.1	WP_096694241.1
OG0000866	WP_096625639.1	WP_096684883.1
OG0000867	WP_096625635.1	WP_096684879.1
OG0000868	WP_096620715.1	WP_096687636.1
OG0000869	WP_096622098.1	WP_096687503.1
OG0000870	WP_096626430.1	WP_096686170.1
OG0000871	WP_096620305.1	WP_096687691.1
OG0000872	WP_096621647.1	WP_096690615.1
OG0000873	WP_231943139.1	WP_096694190.1
OG0000874	WP_096621622.1	WP_096688334.1
OG0000875	WP_096620867.1	WP_096692075.1
OG0000876	WP_096619957.1	WP_096689732.1
OG0000877	WP_096625533.1	WP_096690255.1
OG0000878	WP_096621198.1	WP_096693251.1
OG0000879	WP_096619977.1	WP_096689792.1
OG0000880	WP_096625737.1	WP_096689452.1
OG0000882	WP_096620856.1	WP_096684812.1
OG0000883	WP_172892784.1	WP_096684652.1
OG0000884	WP_096624883.1	WP_096688857.1
OG0000885	WP_096624953.1	WP_096691862.1
OG0000886	WP_096626205.1	WP_096691842.1
OG0000887	WP_096622380.1	WP_096688355.1, WP_096685086.1
OG0000888	WP_096620270.1	WP_096693196.1
OG0000890	WP_096621265.1	WP_096686862.1
OG0000891	WP_096621293.1	WP_096688608.1
OG0000892	WP_096622850.1	WP_096688596.1
OG0000893	WP_096624704.1	WP_096693640.1
OG0000894	WP_096626022.1	WP_096683986.1
OG0000895	WP_096621276.1	WP_096683989.1
OG0000896	WP_096620680.1	WP_096689459.1
OG0000897	WP_096623836.1	WP_096690225.1
OG0000898	WP_096620925.1	WP_096689040.1
OG0000899	WP_096625771.1	WP_096691549.1
OG0000900	WP_096624837.1	WP_096692686.1
OG0000901	WP_096624773.1	WP_096692699.1
OG0000902	WP_157780603.1, WP_096621422.1	WP_096686593.1
OG0000903	WP_096621497.1	WP_019494768.1
OG0000905	WP_096620621.1	WP_096692475.1, WP_096690157.1
OG0000906	WP_096619800.1	WP_096690769.1
OG0000907	WP_096625896.1	WP_096688435.1
OG0000908	WP_096625821.1	WP_096687771.1
OG0000909	WP_231943312.1, WP_096620127.1	WP_096690744.1
OG0000914	WP_096620917.1	WP_096693147.1
OG0000915	WP_096620915.1	WP_096692648.1
OG0000917	WP_096624750.1	WP_096694406.1
OG0000918	WP_096624141.1	WP_096689155.1
OG0000919	WP_096620510.1	WP_096692923.1
OG0000920	WP_096626373.1	WP_096691532.1
OG0000921	WP_096621888.1	WP_096688218.1
OG0000922	WP_096622713.1	WP_096694495.1
OG0000923	WP_096621048.1	WP_096690983.1
OG0000924	WP_096619993.1	WP_096684632.1
OG0000925	WP_096625575.1	WP_096692616.1
OG0000926	WP_096620476.1	WP_096693673.1
OG0000927	WP_096624334.1	WP_096687495.1
OG0000928	WP_096621149.1	WP_096689870.1
OG0000929	WP_231943155.1, WP_096623926.1	WP_096688294.1
OG0000930	WP_096624767.1	WP_096694408.1
OG0000931	WP_096622435.1	WP_096689848.1
OG0000932	WP_096624011.1	WP_096688802.1
OG0000933	WP_096622926.1	WP_096694366.1
OG0000934	WP_096625280.1	WP_096690621.1
OG0000935	WP_096622924.1	WP_096692775.1
OG0000937	WP_096621390.1	WP_096694013.1
OG0000938	WP_096622886.1	WP_096691302.1
OG0000939	WP_157780708.1, WP_096625525.1	WP_019493182.1
OG0000940	WP_096622826.1	WP_096686686.1
OG0000941	WP_096626265.1	WP_096689674.1
OG0000942	WP_096621167.1	WP_096693320.1
OG0000943	WP_096622691.1	WP_096687621.1
OG0000944	WP_096625021.1	WP_096691524.1
OG0000945	WP_096620040.1	WP_096690541.1
OG0000946	WP_096624390.1	WP_096692497.1
OG0000947	WP_096623904.1	WP_096694145.1
OG0000948	WP_096622970.1	WP_096687841.1
OG0000949	WP_096623880.1	WP_096687288.1
OG0000950	WP_231943060.1	WP_096690693.1
OG0000951	WP_096621530.1, WP_096620454.1	WP_096691870.1
OG0000953	WP_096620015.1	WP_096685956.1
OG0000955	WP_096621223.1	WP_096690887.1
OG0000956	WP_096619875.1	WP_096687300.1
OG0000957	WP_096625491.1	WP_096687298.1
OG0000959	WP_096623360.1	WP_096689914.1
OG0000960	WP_096620470.1	WP_096691142.1
OG0000961	WP_096621972.1	WP_096685182.1
OG0000964	WP_096620360.1	WP_096684439.1
OG0000965	WP_096620359.1	WP_096692577.1
OG0000966	WP_096621364.1	WP_096692665.1
OG0000967	WP_096620227.1	WP_096685523.1
OG0000968	WP_096623822.1	WP_096690435.1
OG0000969	WP_096623232.1	WP_096685491.1
OG0000970	WP_096621182.1	WP_096693485.1
OG0000971	WP_096625743.1	WP_096694376.1
OG0000972	WP_096624384.1	WP_096689237.1
OG0000972	WP_096625552.1	WP_096691824.1
OG0000973	WP_096620085.1	WP_096689389.1
OG0000974	WP_096619825.1	WP_096692405.1
OG0000975	WP_096620952.1	WP_096694341.1
OG0000978	WP_096625216.1	WP_096690232.1
OG0000979	WP_096625047.1	WP_096690989.1
OG0000980	WP_096625430.1	WP_096685846.1
OG0000981	WP_231943123.1	WP_096694435.1
OG0000982	WP_096622809.1	WP_096687664.1
OG0000983	WP_096622197.1	WP_096692473.1
OG0000984	WP_096624193.1	WP_096693024.1
OG0000986	WP_096623296.1	WP_096691181.1
OG0000987	WP_096622852.1	WP_096688597.1
OG0000990	WP_096621077.1	WP_096690111.1
OG0000992	WP_096621464.1	WP_096691812.1
OG0000994	WP_096623073.1	WP_096683795.1
OG0000997	WP_096624027.1	WP_096693621.1
OG0000998	WP_096621065.1	WP_096684480.1
OG0001003	WP_096620140.1	WP_096689034.1
OG0001004	WP_096621510.1	WP_096683826.1
OG0001005	WP_096620469.1	WP_096690129.1
OG0001006	WP_096622481.1	WP_096692811.1
OG0001007	WP_096624977.1	WP_096686805.1
OG0001008	WP_096620220.1	WP_096688844.1
OG0001009	WP_096620741.1	WP_096690651.1
OG0001011	WP_096626065.1	WP_096694419.1
OG0001012	WP_231943234.1	WP_096693969.1
OG0001013	WP_172892780.1	WP_096691712.1
OG0001015	WP_096621614.1	WP_096690590.1
OG0001016	WP_231943043.1, WP_231943230.1	WP_096688532.1
OG0001019	WP_231943100.1	WP_096693285.1
OG0001020	WP_231943082.1	WP_096688808.1
OG0001024	WP_096625031.1	WP_096689192.1, WP_096690162.1
OG0001027	WP_096620861.1	WP_096686742.1, WP_096684604.1
OG0001032	WP_096624229.1	WP_096690013.1, WP_096685852.1
OG0001033	WP_096623014.1	WP_096694131.1
OG0001040	WP_231943506.1	WP_096694721.1, WP_096684457.1
OG0001041	WP_096624963.1	WP_096694722.1, WP_096684456.1
OG0001042	WP_157780812.1	WP_096687613.1, WP_096687614.1
OG0001045	WP_096621304.1	WP_096692855.1
OG0001046	WP_096624889.1	WP_096684939.1
OG0001047	WP_197707022.1, WP_172892787.1	WP_096690596.1
OG0001048	WP_096622494.1	WP_096694036.1
OG0001050	WP_096625081.1	WP_096691247.1
OG0001050	WP_096620024.1	WP_096691374.1
OG0001052	WP_231943153.1	WP_096694834.1
OG0001056	WP_157780625.1	WP_096694984.1
OG0001065	WP_096623559.1	WP_096688919.1
OG0001067	WP_231943297.1, WP_096621400.1	WP_096687214.1
OG0001069	WP_096624053.1	WP_096689401.1, WP_096693534.1
OG0001071	WP_096623613.1	WP_096686452.1, WP_096690496.1
OG0001072	WP_096623922.1	WP_096693488.1
OG0001073	WP_157780768.1	WP_096685456.1
OG0001076	WP_096622069.1	WP_096692672.1
OG0001080	WP_096620660.1	WP_096687865.1
OG0001081	WP_096625298.1	WP_096687800.1
OG0001081	WP_096621710.1	WP_096689309.1
OG0001082	WP_096624650.1	WP_096694119.1, WP_096686109.1
OG0001083	WP_231943046.1	WP_096684742.1, WP_096684004.1
OG0001084	WP_231943441.1	WP_096694291.1, WP_096687765.1
OG0001108	WP_006196724.1	WP_006276978.1
OG0001109	WP_008232935.1	WP_010998474.1
OG0001110	WP_010995042.1	WP_010995042.1
OG0001111	WP_010997613.1	WP_096686674.1
OG0001112	WP_096622317.1	WP_010998401.1
OG0001113	WP_096620864.1	WP_015114387.1
OG0001114	WP_096620802.1	WP_096685384.1
OG0001115	WP_172892792.1	WP_096694475.1
OG0001116	WP_096623762.1	WP_096687600.1
OG0001117	WP_096623760.1	WP_096687601.1
OG0001118	WP_096620811.1	WP_096689232.1
OG0001119	WP_231943223.1	WP_096693703.1
OG0001120	WP_096620631.1	WP_096689786.1
OG0001121	WP_096620630.1	WP_096689787.1
OG0001122	WP_096620252.1	WP_096689920.1
OG0001123	WP_096622777.1	WP_096692132.1
OG0001124	WP_096623451.1	WP_096689498.1
OG0001125	WP_096625317.1, WP_096623116.1	WP_096689968.1
OG0001126	WP_096622894.1	WP_096694025.1
OG0001127	WP_096622898.1	WP_096685999.1
OG0001128	WP_096622526.1	WP_096692371.1
OG0001129	WP_096622065.1	WP_096692370.1
OG0001130	WP_096624973.1	WP_096691495.1
OG0001131	WP_096624971.1	WP_096694434.1
OG0001132	WP_096623628.1	WP_096691138.1
OG0001133	WP_096625065.1	WP_096691137.1
OG0001134	WP_096625912.1	WP_096685313.1
OG0001135	WP_096620895.1	WP_096688300.1
OG0001136	WP_096620894.1	WP_096688299.1
OG0001137	WP_096620598.1	WP_096684851.1
OG0001138	WP_096620597.1	WP_096684853.1
OG0001139	WP_096625109.1	WP_096685944.1
OG0001140	WP_096621014.1	WP_096687637.1
OG0001141	WP_231943294.1	WP_096693262.1
OG0001142	WP_096623386.1	WP_096692644.1
OG0001143	WP_096623384.1	WP_096692645.1
OG0001144	WP_096622187.1	WP_096688983.1
OG0001145	WP_255408918.1	WP_096687641.1
OG0001146	WP_096624694.1	WP_096692656.1
OG0001147	WP_096620379.1	WP_096694396.1
OG0001148	WP_096620375.1	WP_096691068.1
OG0001149	WP_096620724.1	WP_096691067.1
OG0001150	WP_096624803.1	WP_096691234.1
OG0001152	WP_096622016.1	WP_096688454.1
OG0001153	WP_231943515.1	WP_096691662.1
OG0001154	WP_096620987.1	WP_096688282.1
OG0001155	WP_096622990.1	WP_096694325.1
OG0001156	WP_172892835.1	WP_096694324.1
OG0001157	WP_096621095.1	WP_096689235.1
OG0001158	WP_231943157.1	WP_096691659.1
OG0001159	WP_172892846.1	WP_096690910.1
OG0001160	WP_096625627.1	WP_096694221.1
OG0001161	WP_096625625.1	WP_096688890.1
OG0001162	WP_096622024.1	WP_096694561.1
OG0001163	WP_096620199.1	WP_096688227.1
OG0001164	WP_096625811.1	WP_096688225.1
OG0001165	WP_096620203.1	WP_096688224.1
OG0001166	WP_096621473.1	WP_096688223.1
OG0001167	WP_096620638.1	WP_096691838.1
OG0001168	WP_096620309.1	WP_096690862.1
OG0001169	WP_096622403.1	WP_096690987.1
OG0001170	WP_096620888.1	WP_096691226.1
OG0001171	WP_096620889.1	WP_096691227.1
OG0001172	WP_096620128.1	WP_096691228.1
OG0001173	WP_096623874.1	WP_096688728.1
OG0001174	WP_096623750.1	WP_096689137.1
OG0001175	WP_096623158.1	WP_019492323.1
OG0001176	WP_096623160.1	WP_096688971.1
OG0001177	WP_096625914.1	WP_096688973.1
OG0001178	WP_096626554.1	WP_096686245.1
OG0001183	WP_096623946.1	WP_096687596.1
OG0001184	WP_231943502.1	WP_096694323.1
OG0001185	WP_096624175.1	WP_096688197.1
OG0001186	WP_096621531.1	WP_096694502.1
OG0001187	WP_096622175.1	WP_096684586.1
OG0001188	WP_172892764.1	WP_096689966.1
OG0001189	WP_096623366.1	WP_096690177.1
OG0001190	WP_096623886.1	WP_096690178.1
OG0001191	WP_096623884.1	WP_096690179.1
OG0001192	WP_096622678.1	WP_096690180.1
OG0001193	WP_096626113.1	WP_096688786.1
OG0001196	WP_096622632.1	WP_096686355.1
OG0001197	WP_096621808.1	WP_096687294.1
OG0001198	WP_096626115.1	WP_096687519.1
OG0001199	WP_096624899.1	WP_096692897.1
OG0001200	WP_231943444.1	WP_096689595.1
OG0001201	WP_096626251.1	WP_096684493.1
OG0001202	WP_096625329.1	WP_096688682.1
OG0001203	WP_096624320.1	WP_096689318.1
OG0001204	WP_096622577.1	WP_096689319.1
OG0001205	WP_096625474.1	WP_096684074.1
OG0001206	WP_096625472.1	WP_096684073.1
OG0001207	WP_096625470.1	WP_096684065.1
OG0001208	WP_096625460.1	WP_096684014.1
OG0001209	WP_096625458.1	WP_096684013.1
OG0001210	WP_096625456.1	WP_096684012.1
OG0001211	WP_096625454.1	WP_096684011.1
OG0001212	WP_096623204.1	WP_096686296.1
OG0001213	WP_096623206.1	WP_096686298.1
OG0001214	WP_096623643.1	WP_096686302.1
OG0001215	WP_096621837.1	WP_096689176.1
OG0001216	WP_231943491.1	WP_096694243.1
OG0001217	WP_096620041.1	WP_096690721.1
OG0001218	WP_096621285.1	WP_096689047.1
OG0001219	WP_096621327.1	WP_096686432.1
OG0001220	WP_096620304.1	WP_096686434.1
OG0001221	WP_096621279.1	WP_096694046.1
OG0001222	WP_096621278.1	WP_096686436.1
OG0001223	WP_096620571.1	WP_096688955.1
OG0001224	WP_096620570.1	WP_096688954.1
OG0001225	WP_096621287.1	WP_096689580.1
OG0001226	WP_096622459.1	WP_096692358.1
OG0001227	WP_096622457.1	WP_096692438.1
OG0001228	WP_096620559.1	WP_096692442.1
OG0001229	WP_096620558.1	WP_096692443.1
OG0001230	WP_096621994.1	WP_096688961.1
OG0001231	WP_096626341.1	WP_096688960.1
OG0001232	WP_096621089.1	WP_096691935.1
OG0001233	WP_096622257.1	WP_096689635.1
OG0001234	WP_096622256.1	WP_019493631.1
OG0001235	WP_096622623.1	WP_096689101.1
OG0001236	WP_096622626.1	WP_096689099.1
OG0001237	WP_096622627.1	WP_096689098.1
OG0001238	WP_096625589.1	WP_096689646.1
OG0001239	WP_096620335.1	WP_096693299.1
OG0001240	WP_096620336.1	WP_096693297.1
OG0001241	WP_096620177.1	WP_096693293.1
OG0001242	WP_096621366.1	WP_096692663.1
OG0001243	WP_096621368.1	WP_096691230.1
OG0001244	WP_096621369.1	WP_096691231.1
OG0001245	WP_096624095.1	WP_096689229.1
OG0001246	WP_096621302.1	WP_096690353.1
OG0001247	WP_096621300.1	WP_096689684.1
OG0001248	WP_096621165.1	WP_096688770.1
OG0001249	WP_096623583.1	WP_096688097.1
OG0001250	WP_096624332.1	WP_096688098.1
OG0001251	WP_096622527.1	WP_096684511.1
OG0001252	WP_096622488.1	WP_096692041.1
OG0001253	WP_096625051.1	WP_096684891.1
OG0001254	WP_096620646.1	WP_096689216.1
OG0001255	WP_096620263.1	WP_096689217.1
OG0001256	WP_096620264.1	WP_096689218.1
OG0001257	WP_096622747.1	WP_096688537.1
OG0001258	WP_096624505.1	WP_096694472.1
OG0001259	WP_096624748.1	WP_096689456.1
OG0001261	WP_096624432.1	WP_096683790.1
OG0001262	WP_096620840.1	WP_096685110.1
OG0001263	WP_096622443.1	WP_096693637.1
OG0001264	WP_096619933.1	WP_096694305.1
OG0001265	WP_096620216.1	WP_096689931.1
OG0001266	WP_096623356.1	WP_096692997.1
OG0001267	WP_096625948.1	WP_096688539.1
OG0001268	WP_096623354.1	WP_096691668.1
OG0001269	WP_096621779.1	WP_096691667.1
OG0001270	WP_096621778.1	WP_096691666.1
OG0001271	WP_096621484.1	WP_096689440.1
OG0001272	WP_096621485.1	WP_096689439.1
OG0001276	WP_096625375.1	WP_096689072.1
OG0001277	WP_096625373.1	WP_096689073.1
OG0001278	WP_096624372.1	WP_096686422.1
OG0001279	WP_096624999.1	WP_096693457.1
OG0001280	WP_096620170.1	WP_096692732.1
OG0001281	WP_096621318.1	WP_096684466.1
OG0001282	WP_096620007.1	WP_096693695.1
OG0001283	WP_096620566.1	WP_096693017.1
OG0001284	WP_096623872.1	WP_096693016.1
OG0001285	WP_096625854.1	WP_096693022.1
OG0001286	WP_096620311.1	WP_096688776.1
OG0001287	WP_096620193.1	WP_096688574.1
OG0001288	WP_096626538.1	WP_096685350.1
OG0001289	WP_096622019.1	WP_096690908.1
OG0001290	WP_096622781.1	WP_096685291.1
OG0001291	WP_172892818.1	WP_096688137.1
OG0001292	WP_096620775.1	WP_096693009.1
OG0001293	WP_096620776.1	WP_096693008.1
OG0001294	WP_096621934.1	WP_096686211.1
OG0001295	WP_096622263.1	WP_096692714.1
OG0001296	WP_096622264.1	WP_096692713.1
OG0001307	WP_096625041.1	WP_096693656.1
OG0001308	WP_096621720.1	WP_096687696.1
OG0001309	WP_096621721.1	WP_096687695.1
OG0001310	WP_096621722.1	WP_096687694.1
OG0001311	WP_096626073.1	WP_096687693.1
OG0001313	WP_096623469.1	WP_096690739.1
OG0001314	WP_096623471.1	WP_096690738.1
OG0001315	WP_231943181.1	WP_096690737.1
OG0001316	WP_096621129.1	WP_096694371.1
OG0001317	WP_096621128.1	WP_096690736.1
OG0001318	WP_096621127.1	WP_096690735.1
OG0001319	WP_096625585.1	WP_096690733.1
OG0001320	WP_157780667.1	WP_096690732.1
OG0001321	WP_096621272.1	WP_096687427.1
