Orthogroup	NIES-4105	NIES-4071
OG0001534	WP_096695009.1	WP_096695009.1
OG0001537	WP_096691642.1	WP_096691642.1
OG0001540	WP_096684118.1	WP_096684118.1
OG0001542	WP_096684159.1	WP_096684159.1
OG0001542	WP_096683842.1	WP_096683842.1
OG0001544	WP_096689274.1	WP_096689274.1
OG0001545	WP_096689276.1	WP_096689276.1
OG0001546	WP_096689277.1	WP_096689277.1
OG0001547	WP_096689278.1	WP_096689278.1
OG0001548	WP_096689279.1	WP_096689279.1
OG0001549	WP_096689280.1	WP_096689280.1
OG0001550	WP_096694344.1	WP_096694344.1
OG0001551	WP_096688251.1	WP_096688251.1
OG0001551	WP_096689008.1	WP_096689008.1
OG0001552	WP_096690885.1	WP_096690885.1
OG0001553	WP_096690884.1	WP_096690884.1
OG0001554	WP_096690294.1	WP_096690294.1
OG0001555	WP_096694342.1	WP_096694342.1
OG0001556	WP_096690826.1	WP_096690826.1
OG0001557	WP_096690827.1	WP_096690827.1
OG0001558	WP_096690828.1	WP_096690828.1
OG0001559	WP_096689135.1	WP_096689135.1
OG0001560	WP_096690074.1	WP_096690074.1
OG0001561	WP_096690073.1	WP_096690073.1
OG0001562	WP_096686541.1	WP_096686541.1
OG0001563	WP_096686545.1	WP_096686545.1
OG0001564	WP_096686767.1	WP_096686767.1
OG0001565	WP_096686773.1	WP_096686773.1
OG0001566	WP_096686776.1	WP_096686776.1
OG0001567	WP_096686780.1	WP_096686780.1
OG0001568	WP_096686782.1	WP_096686782.1
OG0001569	WP_096686785.1	WP_096686785.1
OG0001570	WP_096688549.1	WP_096688549.1
OG0001571	WP_096686710.1	WP_096686710.1
OG0001572	WP_096686708.1	WP_096686708.1
OG0001573	WP_096689086.1	WP_096689086.1
OG0001574	WP_096692481.1	WP_096692481.1
OG0001575	WP_096692488.1	WP_096692488.1
OG0001576	WP_096689087.1	WP_096689087.1
OG0001577	WP_096690802.1	WP_096690802.1
OG0001578	WP_096686559.1	WP_096686559.1
OG0001579	WP_096686557.1	WP_096686557.1
OG0001580	WP_096688783.1	WP_096688783.1
OG0001581	WP_096686553.1	WP_096686553.1
OG0001582	WP_096686551.1	WP_096686551.1
OG0001583	WP_096694904.1	WP_096694904.1
OG0001583	WP_096694760.1	WP_096694760.1
OG0001584	WP_096690097.1	WP_096690097.1
OG0001585	WP_096690096.1	WP_096690096.1
OG0001586	WP_096694151.1	WP_096694151.1
OG0001587	WP_096688856.1	WP_096688856.1
OG0001588	WP_096688858.1	WP_096688858.1
OG0001589	WP_096690703.1	WP_096690703.1
OG0001590	WP_096690702.1	WP_096690702.1
OG0001591	WP_096689553.1	WP_096689553.1
OG0001592	WP_096689554.1	WP_096689554.1
OG0001593	WP_096689555.1	WP_096689555.1
OG0001594	WP_096689556.1	WP_096689556.1
OG0001595	WP_096689557.1	WP_096689557.1
OG0001596	WP_096689569.1	WP_096689569.1
OG0001597	WP_096689570.1	WP_096689570.1
OG0001598	WP_096694267.1	WP_096694267.1
OG0001599	WP_096689573.1	WP_096689573.1
OG0001600	WP_096690502.1	WP_096690502.1
OG0001601	WP_096685587.1	WP_096685587.1
OG0001602	WP_096685589.1	WP_096685589.1
OG0001603	WP_096685591.1	WP_096685591.1
OG0001604	WP_096685612.1	WP_096685612.1
OG0001605	WP_096694540.1	WP_096694540.1
OG0001606	WP_096684687.1	WP_096684687.1
OG0001607	WP_096686460.1	WP_096686460.1
OG0001608	WP_096692803.1	WP_096692803.1
OG0001609	WP_096692802.1	WP_096692802.1
OG0001610	WP_096689046.1	WP_096689046.1
OG0001611	WP_096689042.1	WP_096689042.1
OG0001612	WP_096694441.1	WP_096694441.1
OG0001613	WP_096685378.1	WP_096685378.1
OG0001614	WP_096691572.1	WP_096691572.1
OG0001615	WP_096691575.1	WP_096691575.1
OG0001616	WP_096690362.1	WP_096690362.1
OG0001617	WP_096690360.1	WP_096690360.1
OG0001618	WP_096692807.1	WP_096692807.1
OG0001619	WP_096692808.1	WP_096692808.1
OG0001620	WP_096692810.1	WP_096692810.1
OG0001621	WP_096687447.1	WP_096687447.1
OG0001622	WP_096687446.1	WP_096687446.1
OG0001623	WP_096687445.1	WP_096687445.1
OG0001624	WP_096687444.1	WP_096687444.1
OG0001625	WP_096687439.1	WP_096687439.1
OG0001626	WP_096692450.1	WP_096692450.1
OG0001627	WP_096692451.1	WP_096692451.1
OG0001628	WP_096686535.1	WP_096686535.1
OG0001629	WP_096686539.1	WP_096686539.1
OG0001630	WP_096684097.1	WP_096684097.1
OG0001631	WP_096689113.1	WP_096689113.1
OG0001632	WP_096692456.1	WP_096692456.1
OG0001633	WP_096692454.1	WP_096692454.1
OG0001634	WP_096692453.1	WP_096692453.1
OG0001635	WP_096686533.1	WP_096686533.1
OG0001636	WP_096686529.1	WP_096686529.1
OG0001637	WP_096686525.1	WP_096686525.1
OG0001638	WP_096686523.1	WP_096686523.1
OG0001639	WP_096686521.1	WP_096686521.1
OG0001640	WP_096686519.1	WP_096686519.1
OG0001641	WP_096686517.1	WP_096686517.1
OG0001642	WP_096686515.1	WP_096686515.1
OG0001643	WP_096686511.1	WP_096686511.1
OG0001644	WP_019490652.1	WP_019490652.1
OG0001645	WP_096686507.1	WP_096686507.1
OG0001646	WP_019491739.1	WP_019491739.1
OG0001647	WP_096690436.1	WP_096690436.1
OG0001648	WP_096690438.1	WP_096690438.1
OG0001649	WP_096690439.1	WP_096690439.1
OG0001650	WP_096690440.1	WP_096690440.1
OG0001651	WP_096690443.1	WP_096690443.1
OG0001652	WP_096690444.1	WP_096690444.1
OG0001653	WP_096686581.1	WP_096686581.1
OG0001654	WP_096686577.1	WP_096686577.1
OG0001655	WP_096694314.1	WP_096694314.1
OG0001656	WP_019491762.1	WP_019491762.1
OG0001657	WP_096689092.1	WP_096689092.1
OG0001658	WP_096689095.1	WP_096689095.1
OG0001659	WP_096689096.1	WP_096689096.1
OG0001660	WP_096694236.1	WP_096694236.1
OG0001661	WP_096689079.1	WP_096689079.1
OG0001662	WP_096690036.1	WP_096690036.1
OG0001663	WP_096694315.1	WP_096694315.1
OG0001664	WP_096690037.1	WP_096690037.1
OG0001665	WP_096690038.1	WP_096690038.1
OG0001666	WP_096690041.1	WP_096690041.1
OG0001667	WP_096691691.1	WP_096691691.1
OG0001668	WP_096685722.1	WP_096685722.1
OG0001669	WP_096685720.1	WP_096685720.1
OG0001670	WP_096691689.1	WP_096691689.1
OG0001671	WP_096691679.1	WP_096691679.1
OG0001672	WP_096691676.1	WP_096691676.1
OG0001673	WP_096691675.1	WP_096691675.1
OG0001674	WP_096691673.1	WP_096691673.1
OG0001675	WP_096690018.1	WP_096690018.1
OG0001676	WP_096690020.1	WP_096690020.1
OG0001677	WP_096690452.1	WP_096690452.1
OG0001678	WP_096690451.1	WP_096690451.1
OG0001679	WP_096690450.1	WP_096690450.1
OG0001680	WP_096690449.1	WP_096690449.1
OG0001681	WP_096690448.1	WP_096690448.1
OG0001682	WP_096690447.1	WP_096690447.1
OG0001683	WP_096690446.1	WP_096690446.1
OG0001684	WP_096685530.1	WP_096685530.1
OG0001685	WP_096690021.1	WP_096690021.1
OG0001686	WP_096691745.1	WP_096691745.1
OG0001687	WP_096691744.1	WP_096691744.1
OG0001688	WP_096691742.1	WP_096691742.1
OG0001689	WP_096694477.1	WP_096694477.1
OG0001690	WP_096691940.1	WP_096691940.1
OG0001691	WP_096692492.1	WP_096692492.1
OG0001692	WP_096690367.1	WP_096690367.1
OG0001693	WP_096690365.1	WP_096690365.1
OG0001694	WP_096690364.1	WP_096690364.1
OG0001695	WP_096690135.1	WP_096690135.1
OG0001696	WP_096690134.1	WP_096690134.1
OG0001697	WP_096684900.1	WP_096684900.1
OG0001698	WP_096691179.1	WP_096691179.1
OG0001699	WP_096690132.1	WP_096690132.1
OG0001700	WP_096690131.1	WP_096690131.1
OG0001701	WP_096694321.1	WP_096694321.1
OG0001702	WP_096690125.1	WP_096690125.1
OG0001703	WP_096690124.1	WP_096690124.1
OG0001704	WP_096690122.1	WP_096690122.1
OG0001705	WP_096690121.1	WP_096690121.1
OG0001706	WP_096688869.1	WP_096688869.1
OG0001707	WP_096691020.1	WP_096691020.1
OG0001708	WP_096685529.1	WP_096685529.1
OG0001709	WP_096685527.1	WP_096685527.1
OG0001710	WP_096692493.1	WP_096692493.1
OG0001711	WP_096685689.1	WP_096685689.1
OG0001712	WP_096691217.1	WP_096691217.1
OG0001713	WP_096691219.1	WP_096691219.1
OG0001714	WP_096691220.1	WP_096691220.1
OG0001715	WP_026093369.1	WP_026093369.1
OG0001716	WP_096691221.1	WP_096691221.1
OG0001717	WP_096691222.1	WP_096691222.1
OG0001718	WP_096691223.1	WP_096691223.1
OG0001719	WP_096691225.1	WP_096691225.1
OG0001720	WP_096685068.1	WP_096685068.1
OG0001720	WP_096691551.1	WP_096691551.1
OG0001721	WP_096694246.1	WP_096694246.1
OG0001722	WP_096689212.1	WP_096689212.1
OG0001723	WP_096689213.1	WP_096689213.1
OG0001724	WP_096688785.1	WP_096688785.1
OG0001725	WP_096689956.1	WP_096689956.1
OG0001726	WP_096689955.1	WP_096689955.1
OG0001727	WP_096689954.1	WP_096689954.1
OG0001728	WP_096691366.1	WP_096691366.1
OG0001729	WP_096691367.1	WP_096691367.1
OG0001730	WP_096691368.1	WP_096691368.1
OG0001731	WP_096691369.1	WP_096691369.1
OG0001732	WP_096692991.1	WP_096692991.1
OG0001733	WP_096692993.1	WP_096692993.1
OG0001734	WP_096689727.1	WP_096689727.1
OG0001735	WP_096689725.1	WP_096689725.1
OG0001736	WP_096691791.1	WP_096691791.1
OG0001737	WP_096691790.1	WP_096691790.1
OG0001738	WP_096685533.1	WP_096685533.1
OG0001739	WP_096685543.1	WP_096685543.1
OG0001740	WP_096685547.1	WP_096685547.1
OG0001741	WP_096685549.1	WP_096685549.1
OG0001742	WP_096685551.1	WP_096685551.1
OG0001743	WP_096691794.1	WP_096691794.1
OG0001744	WP_096691796.1	WP_096691796.1
OG0001745	WP_096694467.1	WP_096694467.1
OG0001746	WP_096694432.1	WP_096694432.1
OG0001747	WP_096691488.1	WP_096691488.1
OG0001748	WP_096686363.1	WP_096686363.1
OG0001750	WP_096694450.1	WP_096694450.1
OG0001751	WP_096690904.1	WP_096690904.1
OG0001752	WP_096692538.1	WP_096692538.1
OG0001753	WP_096689853.1	WP_096689853.1
OG0001754	WP_096689852.1	WP_096689852.1
OG0001755	WP_096690858.1	WP_096690858.1
OG0001756	WP_096690859.1	WP_096690859.1
OG0001757	WP_096690860.1	WP_096690860.1
OG0001758	WP_096690861.1	WP_096690861.1
OG0001759	WP_096690873.1	WP_096690873.1
OG0001760	WP_096690874.1	WP_096690874.1
OG0001761	WP_096690875.1	WP_096690875.1
OG0001762	WP_096690876.1	WP_096690876.1
OG0001763	WP_096690877.1	WP_096690877.1
OG0001764	WP_096690878.1	WP_096690878.1
OG0001765	WP_096690879.1	WP_096690879.1
OG0001766	WP_096686359.1	WP_096686359.1
OG0001767	WP_096686361.1	WP_096686361.1
OG0001768	WP_096688797.1	WP_096688797.1
OG0001769	WP_096688798.1	WP_096688798.1
OG0001770	WP_096688799.1	WP_096688799.1
OG0001771	WP_096692287.1	WP_096692287.1
OG0001772	WP_096691719.1	WP_096691719.1
OG0001773	WP_096691718.1	WP_096691718.1
OG0001774	WP_096691717.1	WP_096691717.1
OG0001775	WP_096686367.1	WP_096686367.1
OG0001776	WP_096690454.1	WP_096690454.1
OG0001777	WP_096691540.1	WP_096691540.1
OG0001778	WP_096691539.1	WP_096691539.1
OG0001779	WP_096690025.1	WP_096690025.1
OG0001780	WP_096691092.1	WP_096691092.1
OG0001781	WP_096691094.1	WP_096691094.1
OG0001782	WP_096691097.1	WP_096691097.1
OG0001783	WP_096694232.1	WP_096694232.1
OG0001784	WP_096691700.1	WP_096691700.1
OG0001785	WP_096691701.1	WP_096691701.1
OG0001786	WP_096691702.1	WP_096691702.1
OG0001787	WP_096691705.1	WP_096691705.1
OG0001788	WP_096691706.1	WP_096691706.1
OG0001789	WP_096691707.1	WP_096691707.1
OG0001790	WP_096691708.1	WP_096691708.1
OG0001791	WP_096688803.1	WP_096688803.1
OG0001792	WP_096691785.1	WP_096691785.1
OG0001793	WP_096691820.1	WP_096691820.1
OG0001794	WP_096694233.1	WP_096694233.1
OG0001795	WP_096689036.1	WP_096689036.1
OG0001796	WP_096691611.1	WP_096691611.1
OG0001797	WP_096691610.1	WP_096691610.1
OG0001798	WP_096691609.1	WP_096691609.1
OG0001799	WP_096685489.1	WP_096685489.1
OG0001800	WP_096685493.1	WP_096685493.1
OG0001801	WP_096685497.1	WP_096685497.1
OG0001802	WP_096685499.1	WP_096685499.1
OG0001803	WP_096693963.1	WP_096693963.1
OG0001804	WP_096690616.1	WP_096690616.1
OG0001805	WP_096691877.1	WP_096691877.1
OG0001806	WP_096693523.1	WP_096693523.1
OG0001807	WP_096689629.1	WP_096689629.1
OG0001808	WP_096693528.1	WP_096693528.1
OG0001809	WP_096690617.1	WP_096690617.1
OG0001810	WP_096690618.1	WP_096690618.1
OG0001811	WP_096690620.1	WP_096690620.1
OG0001812	WP_096690137.1	WP_096690137.1
OG0001813	WP_096690139.1	WP_096690139.1
OG0001814	WP_096690142.1	WP_096690142.1
OG0001815	WP_096685511.1	WP_096685511.1
OG0001816	WP_096691694.1	WP_096691694.1
OG0001817	WP_019494401.1	WP_019494401.1
OG0001818	WP_096691693.1	WP_096691693.1
OG0001819	WP_096691692.1	WP_096691692.1
OG0001820	WP_096690040.1	WP_096690040.1
OG0001821	WP_096690043.1	WP_096690043.1
OG0001822	WP_096685537.1	WP_096685537.1
OG0001823	WP_096692630.1	WP_096692630.1
OG0001823	WP_096692420.1	WP_096692420.1
OG0001824	WP_096690404.1	WP_096690404.1
OG0001825	WP_026093431.1	WP_026093431.1
OG0001826	WP_096693981.1	WP_096693981.1
OG0001827	WP_096685628.1	WP_096685628.1
OG0001828	WP_096693126.1	WP_096693126.1
OG0001829	WP_096690595.1	WP_096690595.1
OG0001830	WP_096691338.1	WP_096691338.1
OG0001831	WP_096690603.1	WP_096690603.1
OG0001832	WP_096694191.1	WP_096694191.1
OG0001833	WP_096685121.1	WP_096685121.1
OG0001834	WP_096685124.1	WP_096685124.1
OG0001835	WP_096687470.1	WP_096687470.1
OG0001836	WP_096687471.1	WP_096687471.1
OG0001837	WP_096693486.1	WP_096693486.1
OG0001838	WP_096693478.1	WP_096693478.1
OG0001839	WP_096693473.1	WP_096693473.1
OG0001840	WP_096693471.1	WP_096693471.1
OG0001841	WP_096693469.1	WP_096693469.1
OG0001842	WP_096694566.1	WP_096694566.1
OG0001843	WP_096693464.1	WP_096693464.1
OG0001844	WP_096685130.1	WP_096685130.1
OG0001845	WP_096693924.1	WP_096693924.1
OG0001846	WP_096694219.1	WP_096694219.1
OG0001847	WP_096685515.1	WP_096685515.1
OG0001848	WP_096691695.1	WP_096691695.1
OG0001849	WP_096691696.1	WP_096691696.1
OG0001850	WP_096691697.1	WP_096691697.1
OG0001851	WP_096687859.1	WP_096687859.1
OG0001852	WP_096687857.1	WP_096687857.1
OG0001853	WP_096688216.1	WP_096688216.1
OG0001854	WP_096688215.1	WP_096688215.1
OG0001855	WP_096691417.1	WP_096691417.1
OG0001856	WP_096689721.1	WP_096689721.1
OG0001857	WP_096691329.1	WP_096691329.1
OG0001858	WP_096691341.1	WP_096691341.1
OG0001859	WP_096691342.1	WP_096691342.1
OG0001860	WP_096691944.1	WP_096691944.1
OG0001861	WP_096691578.1	WP_096691578.1
OG0001862	WP_096691256.1	WP_096691256.1
OG0001863	WP_096691258.1	WP_096691258.1
OG0001864	WP_096694455.1	WP_096694455.1
OG0001865	WP_096691672.1	WP_096691672.1
OG0001866	WP_096691671.1	WP_096691671.1
OG0001867	WP_096687368.1	WP_096687368.1
OG0001868	WP_096687364.1	WP_096687364.1
OG0001869	WP_096687362.1	WP_096687362.1
OG0001870	WP_096687383.1	WP_096687383.1
OG0001871	WP_096688794.1	WP_096688794.1
OG0001872	WP_096687397.1	WP_096687397.1
OG0001873	WP_096688449.1	WP_096688449.1
OG0001874	WP_096685697.1	WP_096685697.1
OG0001875	WP_096689495.1	WP_096689495.1
OG0001876	WP_096691254.1	WP_096691254.1
OG0001877	WP_096683863.1	WP_096683863.1
OG0001878	WP_096685470.1	WP_096685470.1
OG0001879	WP_096692625.1	WP_096692625.1
OG0001880	WP_096690110.1	WP_096690110.1
OG0001881	WP_096688831.1	WP_096688831.1
OG0001882	WP_096688832.1	WP_096688832.1
OG0001883	WP_096688833.1	WP_096688833.1
OG0001884	WP_096684503.1	WP_096684503.1
OG0001885	WP_096691017.1	WP_096691017.1
OG0001886	WP_096694231.1	WP_096694231.1
OG0001887	WP_096689028.1	WP_096689028.1
OG0001888	WP_096691881.1	WP_096691881.1
OG0001889	WP_096691823.1	WP_096691823.1
OG0001890	WP_096687760.1	WP_096687760.1
OG0001891	WP_096687759.1	WP_096687759.1
OG0001892	WP_096687748.1	WP_096687748.1
OG0001893	WP_096687721.1	WP_096687721.1
OG0001894	WP_096687719.1	WP_096687719.1
OG0001895	WP_096692921.1	WP_096692921.1
OG0001896	WP_096690811.1	WP_096690811.1
OG0001897	WP_096690401.1	WP_096690401.1
OG0001898	WP_096685468.1	WP_096685468.1
OG0001899	WP_096688793.1	WP_096688793.1
OG0001900	WP_096690028.1	WP_096690028.1
OG0001901	WP_096689719.1	WP_096689719.1
OG0001902	WP_096689716.1	WP_096689716.1
OG0001903	WP_096689715.1	WP_096689715.1
OG0001904	WP_096689598.1	WP_096689598.1
OG0001905	WP_096689600.1	WP_096689600.1
OG0001906	WP_096691715.1	WP_096691715.1
OG0001907	WP_096691714.1	WP_096691714.1
OG0001908	WP_096691713.1	WP_096691713.1
OG0001909	WP_096691709.1	WP_096691709.1
OG0001910	WP_096692816.1	WP_096692816.1
OG0001911	WP_096692817.1	WP_096692817.1
OG0001912	WP_096692818.1	WP_096692818.1
OG0001913	WP_096692820.1	WP_096692820.1
OG0001914	WP_096692823.1	WP_096692823.1
OG0001915	WP_096692824.1	WP_096692824.1
OG0001916	WP_096692825.1	WP_096692825.1
OG0001917	WP_096692826.1	WP_096692826.1
OG0001918	WP_096692827.1	WP_096692827.1
OG0001919	WP_096692828.1	WP_096692828.1
OG0001920	WP_096691103.1	WP_096691103.1
OG0001921	WP_096691102.1	WP_096691102.1
OG0001922	WP_096691101.1	WP_096691101.1
OG0001923	WP_096691100.1	WP_096691100.1
OG0001924	WP_019494518.1	WP_019494518.1
OG0001925	WP_096691099.1	WP_096691099.1
OG0001926	WP_096691098.1	WP_096691098.1
OG0001927	WP_096688313.1	WP_096688313.1
OG0001928	WP_096688315.1	WP_096688315.1
OG0001929	WP_096688326.1	WP_096688326.1
OG0001930	WP_096688327.1	WP_096688327.1
OG0001931	WP_096688328.1	WP_096688328.1
OG0001932	WP_096686377.1	WP_096686377.1
OG0001933	WP_096686375.1	WP_096686375.1
OG0001934	WP_096686373.1	WP_096686373.1
OG0001935	WP_096692829.1	WP_096692829.1
OG0001936	WP_096692830.1	WP_096692830.1
OG0001937	WP_096688942.1	WP_096688942.1
OG0001938	WP_096688943.1	WP_096688943.1
OG0001939	WP_096688944.1	WP_096688944.1
OG0001940	WP_096688945.1	WP_096688945.1
OG0001941	WP_096692221.1	WP_096692221.1
OG0001941	WP_096689957.1	WP_096689957.1
OG0001942	WP_096688404.1	WP_096688404.1
OG0001943	WP_096691023.1	WP_096691023.1
OG0001944	WP_096690919.1	WP_096690919.1
OG0001945	WP_096692831.1	WP_096692831.1
OG0001946	WP_096693723.1	WP_096693723.1
OG0001947	WP_096693725.1	WP_096693725.1
OG0001948	WP_096693728.1	WP_096693728.1
OG0001949	WP_096693730.1	WP_096693730.1
OG0001950	WP_096690330.1	WP_096690330.1
OG0001951	WP_096690327.1	WP_096690327.1
OG0001952	WP_096691297.1	WP_096691297.1
OG0001953	WP_096691296.1	WP_096691296.1
OG0001954	WP_096691295.1	WP_096691295.1
OG0001955	WP_096691294.1	WP_096691294.1
OG0001956	WP_096691292.1	WP_096691292.1
OG0001957	WP_096690909.1	WP_096690909.1
OG0001958	WP_096690831.1	WP_096690831.1
OG0001959	WP_096684940.1	WP_096684940.1
OG0001960	WP_096690562.1	WP_096690562.1
OG0001961	WP_096689476.1	WP_096689476.1
OG0001962	WP_096685344.1	WP_096685344.1
OG0001963	WP_096688270.1	WP_096688270.1
OG0001964	WP_096688271.1	WP_096688271.1
OG0001965	WP_096690842.1	WP_096690842.1
OG0001966	WP_096690843.1	WP_096690843.1
OG0001967	WP_096690846.1	WP_096690846.1
OG0001968	WP_096690847.1	WP_096690847.1
OG0001969	WP_096690849.1	WP_096690849.1
OG0001970	WP_096690850.1	WP_096690850.1
OG0001971	WP_096690851.1	WP_096690851.1
OG0001972	WP_096690852.1	WP_096690852.1
OG0001973	WP_096690853.1	WP_096690853.1
OG0001974	WP_096691768.1	WP_096691768.1
OG0001975	WP_096691766.1	WP_096691766.1
OG0001976	WP_096691764.1	WP_096691764.1
OG0001977	WP_096691760.1	WP_096691760.1
OG0001978	WP_096691759.1	WP_096691759.1
OG0001979	WP_096691758.1	WP_096691758.1
OG0001980	WP_096691757.1	WP_096691757.1
OG0001981	WP_096691756.1	WP_096691756.1
OG0001982	WP_096686007.1	WP_096686007.1
OG0001983	WP_096686011.1	WP_096686011.1
OG0001984	WP_096686012.1	WP_096686012.1
OG0001985	WP_096693910.1	WP_096693910.1
OG0001985	WP_096684106.1	WP_096684106.1
OG0001986	WP_096685118.1	WP_096685118.1
OG0001987	WP_096685116.1	WP_096685116.1
OG0001988	WP_096691246.1	WP_096691246.1
OG0001988	WP_096691245.1	WP_096691245.1
OG0001989	WP_096685440.1	WP_096685440.1
OG0001990	WP_096686346.1	WP_096686346.1
OG0001991	WP_096690082.1	WP_096690082.1
OG0001992	WP_096694319.1	WP_096694319.1
OG0001993	WP_096690109.1	WP_096690109.1
OG0001994	WP_096684794.1	WP_096684794.1
OG0001995	WP_096686392.1	WP_096686392.1
OG0001996	WP_096692313.1	WP_096692313.1
OG0001997	WP_096692311.1	WP_096692311.1
OG0001998	WP_096691118.1	WP_096691118.1
OG0001999	WP_096691119.1	WP_096691119.1
OG0002000	WP_096691122.1	WP_096691122.1
OG0002001	WP_096685239.1	WP_096685239.1
OG0002002	WP_096685238.1	WP_096685238.1
OG0002003	WP_096684885.1	WP_096684885.1
OG0002004	WP_096684881.1	WP_096684881.1
OG0002005	WP_096690369.1	WP_096690369.1
OG0002006	WP_096687635.1	WP_096687635.1
OG0002007	WP_096687633.1	WP_096687633.1
OG0002008	WP_096687632.1	WP_096687632.1
OG0002009	WP_096687630.1	WP_096687630.1
OG0002010	WP_096691025.1	WP_096691025.1
OG0002011	WP_096691028.1	WP_096691028.1
OG0002012	WP_096691029.1	WP_096691029.1
OG0002013	WP_096691031.1	WP_096691031.1
OG0002014	WP_096691032.1	WP_096691032.1
OG0002015	WP_096688554.1	WP_096688554.1
OG0002016	WP_096690318.1	WP_096690318.1
OG0002017	WP_096686840.1	WP_096686840.1
OG0002018	WP_096694072.1	WP_096694072.1
OG0002019	WP_096686834.1	WP_096686834.1
OG0002020	WP_096686832.1	WP_096686832.1
OG0002021	WP_096685189.1	WP_096685189.1
OG0002022	WP_096694123.1	WP_096694123.1
OG0002023	WP_096690351.1	WP_096690351.1
OG0002024	WP_096692974.1	WP_096692974.1
OG0002025	WP_096692975.1	WP_096692975.1
OG0002026	WP_096684708.1	WP_096684708.1
OG0002027	WP_096691889.1	WP_096691889.1
OG0002028	WP_096688912.1	WP_096688912.1
OG0002029	WP_096690679.1	WP_096690679.1
OG0002030	WP_096690342.1	WP_096690342.1
OG0002031	WP_096688273.1	WP_096688273.1
OG0002032	WP_096686166.1	WP_096686166.1
OG0002033	WP_096686172.1	WP_096686172.1
OG0002034	WP_096692771.1	WP_096692771.1
OG0002035	WP_096692770.1	WP_096692770.1
OG0002036	WP_096688495.1	WP_096688495.1
OG0002037	WP_096688497.1	WP_096688497.1
OG0002038	WP_096688498.1	WP_096688498.1
OG0002039	WP_096691381.1	WP_096691381.1
OG0002040	WP_096691380.1	WP_096691380.1
OG0002041	WP_096687689.1	WP_096687689.1
OG0002042	WP_096690613.1	WP_096690613.1
OG0002043	WP_096692082.1	WP_096692082.1
OG0002044	WP_096689328.1	WP_096689328.1
OG0002045	WP_096692084.1	WP_096692084.1
OG0002046	WP_015197276.1	WP_015197276.1
OG0002047	WP_096694489.1	WP_096694489.1
OG0002048	WP_096692847.1	WP_096692847.1
OG0002049	WP_096685832.1	WP_096685832.1
OG0002050	WP_096694001.1	WP_096694001.1
OG0002051	WP_096685834.1	WP_096685834.1
OG0002052	WP_096685836.1	WP_096685836.1
OG0002053	WP_096685838.1	WP_096685838.1
OG0002054	WP_096692915.1	WP_096692915.1
OG0002055	WP_096690809.1	WP_096690809.1
OG0002056	WP_096689386.1	WP_096689386.1
OG0002057	WP_096689387.1	WP_096689387.1
OG0002058	WP_096688336.1	WP_096688336.1
OG0002059	WP_096688335.1	WP_096688335.1
OG0002060	WP_096692071.1	WP_096692071.1
OG0002061	WP_096692072.1	WP_096692072.1
OG0002062	WP_096692073.1	WP_096692073.1
OG0002063	WP_096692076.1	WP_096692076.1
OG0002064	WP_096692077.1	WP_096692077.1
OG0002065	WP_096690865.1	WP_096690865.1
OG0002066	WP_096690866.1	WP_096690866.1
OG0002067	WP_096690867.1	WP_096690867.1
OG0002068	WP_096690868.1	WP_096690868.1
OG0002069	WP_096690869.1	WP_096690869.1
OG0002070	WP_096690349.1	WP_096690349.1
OG0002071	WP_096690346.1	WP_096690346.1
OG0002072	WP_096690864.1	WP_096690864.1
OG0002073	WP_096687685.1	WP_096687685.1
OG0002074	WP_096687684.1	WP_096687684.1
OG0002075	WP_096687683.1	WP_096687683.1
OG0002076	WP_096687761.1	WP_096687761.1
OG0002077	WP_096688911.1	WP_096688911.1
OG0002078	WP_096690959.1	WP_096690959.1
OG0002079	WP_096690954.1	WP_096690954.1
OG0002080	WP_096684863.1	WP_096684863.1
OG0002081	WP_096685203.1	WP_096685203.1
OG0002081	WP_096683895.1	WP_096683895.1
OG0002082	WP_096692025.1	WP_096692025.1
OG0002083	WP_096690026.1	WP_096690026.1
OG0002083	WP_096693762.1	WP_096693762.1
OG0002084	WP_096690103.1	WP_096690103.1
OG0002085	WP_096690104.1	WP_096690104.1
OG0002086	WP_096690105.1	WP_096690105.1
OG0002087	WP_096686454.1	WP_096686454.1
OG0002088	WP_019490626.1	WP_019490626.1
OG0002089	WP_096686456.1	WP_096686456.1
OG0002090	WP_096691736.1	WP_096691736.1
OG0002091	WP_096691735.1	WP_096691735.1
OG0002092	WP_096691734.1	WP_096691734.1
OG0002093	WP_096691733.1	WP_096691733.1
OG0002094	WP_096691729.1	WP_096691729.1
OG0002095	WP_096691728.1	WP_096691728.1
OG0002096	WP_096694459.1	WP_096694459.1
OG0002097	WP_096693619.1	WP_096693619.1
OG0002098	WP_096693623.1	WP_096693623.1
OG0002099	WP_096688561.1	WP_096688561.1
OG0002100	WP_096692406.1	WP_096692406.1
OG0002101	WP_096692815.1	WP_096692815.1
OG0002102	WP_096686288.1	WP_096686288.1
OG0002103	WP_096686284.1	WP_096686284.1
OG0002104	WP_096686282.1	WP_096686282.1
OG0002105	WP_096689735.1	WP_096689735.1
OG0002106	WP_096689733.1	WP_096689733.1
OG0002107	WP_096689734.1	WP_096689734.1
OG0002108	WP_096689687.1	WP_096689687.1
OG0002109	WP_096691402.1	WP_096691402.1
OG0002110	WP_096691405.1	WP_096691405.1
OG0002111	WP_096691406.1	WP_096691406.1
OG0002112	WP_096684664.1	WP_096684664.1
